condition,seed,repetition,numerator,denominator,commit_delta,status,total_ms_delta,total_ms_ratio,undefined_rate_ratio,undefined_time_ratio,validator_rate_ratio
main-l1-n40-zipf-k1,71,1,paper,adaptive,0,ok,-0.025706999999999994,0.6008849557522125,False,False,1.6642120765832105
main-l1-n40-zipf-k1,71,1,graph,adaptive,0,ok,-0.011204999999999993,0.8260363297624593,False,False,1.2106005074711021
main-l1-n40-zipf-k1,71,1,adaptive,accept_static_degree,0,ok,0.025890999999999997,1.6721617902853136,False,False,0.5980282564819128
main-l1-n40-zipf-k1,71,1,adaptive,accept_id,0,ok,0.030794999999999996,1.9161088799643016,False,False,0.5218910107126223
main-l1-n40-zipf-k1,71,2,paper,adaptive,0,ok,-0.025877999999999998,0.6042998256827427,False,False,1.6548076923076924
main-l1-n40-zipf-k1,71,2,graph,adaptive,0,ok,-0.013506999999999998,0.7934646319459311,False,False,1.2602956196642963
main-l1-n40-zipf-k1,71,2,adaptive,accept_static_degree,0,ok,0.026102,1.6642406351791532,False,False,0.6008746444845408
main-l1-n40-zipf-k1,71,2,adaptive,accept_id,0,ok,0.026163,1.6668280871670702,False,False,0.5999418942475305
main-l1-n40-zipf-k1,71,3,paper,adaptive,0,ok,-0.033661,0.5329855571125324,False,False,1.8762234485630989
main-l1-n40-zipf-k1,71,3,graph,adaptive,0,ok,0.0027599999999999986,1.0382923817583973,False,False,0.9631198471344389
main-l1-n40-zipf-k1,71,3,adaptive,accept_static_degree,0,ok,0.030142000000000002,1.7187790628353405,False,False,0.581808343854489
main-l1-n40-zipf-k1,71,3,adaptive,accept_id,0,ok,0.035875000000000004,1.990967349870173,False,False,0.5022684073976441
main-l1-n40-zipf-k1,101,1,paper,adaptive,0,ok,-0.059137,0.4266781711715205,False,False,2.3436868055713345
main-l1-n40-zipf-k1,101,1,graph,adaptive,0,ok,-0.04411,0.5723620428898282,False,False,1.747145906026627
main-l1-n40-zipf-k1,101,1,adaptive,accept_static_degree,0,ok,0.062413,2.5321713514177,False,False,0.39491798192887884
main-l1-n40-zipf-k1,101,1,adaptive,accept_id,0,ok,0.049956,1.9391637840276732,False,False,0.5156861984720983
main-l1-n40-zipf-k1,101,2,paper,adaptive,0,ok,-0.029776000000000004,0.5998225973362721,False,False,1.6671595975891198
main-l1-n40-zipf-k1,101,2,graph,adaptive,0,ok,-0.014455000000000003,0.8057306436222398,False,False,1.2411095543101147
main-l1-n40-zipf-k1,101,2,adaptive,accept_static_degree,0,ok,0.033209,1.8060828195543475,False,False,0.5536844651712877
main-l1-n40-zipf-k1,101,2,adaptive,accept_id,0,ok,0.037253,2.002664585239813,False,False,0.49933474001102046
main-l1-n40-zipf-k1,101,3,paper,adaptive,0,ok,-0.024948000000000005,0.6500441863401085,False,False,1.5383569625169935
main-l1-n40-zipf-k1,101,3,graph,adaptive,0,ok,-0.010457000000000008,0.8533153782490986,False,False,1.1718996580746976
main-l1-n40-zipf-k1,101,3,adaptive,accept_static_degree,0,ok,0.034048,1.9142611637711124,False,False,0.5223947593597891
main-l1-n40-zipf-k1,101,3,adaptive,accept_id,0,ok,0.03456700000000001,1.9413158324709985,False,False,0.5151145337990433
main-l2-n40-uniform-k1,11,1,paper,adaptive,0,ok,-0.011023999999999999,0.7883581631085855,False,False,1.268458990843561
main-l2-n40-uniform-k1,11,1,graph,adaptive,0,ok,-0.0002500000000000002,0.9952004300414683,False,False,1.0048227169258073
main-l2-n40-uniform-k1,11,1,adaptive,accept_static_degree,0,ok,0.00044700000000000295,1.0086559129373949,False,False,0.9914183689141451
main-l2-n40-uniform-k1,11,1,adaptive,accept_id,0,ok,0.005861000000000005,1.126787375343414,False,False,0.8874788818921824
main-l2-n40-uniform-k1,11,2,paper,adaptive,0,ok,-0.010423000000000002,0.7789254883661738,False,False,1.2838198453327523
main-l2-n40-uniform-k1,11,2,graph,adaptive,0,ok,0.001577000000000002,1.0334485757312237,False,False,0.9676340201953861
main-l2-n40-uniform-k1,11,2,adaptive,accept_static_degree,0,ok,-0.005698000000000002,0.8921752294446021,False,False,1.120856045983838
main-l2-n40-uniform-k1,11,2,adaptive,accept_id,0,ok,0.0007160000000000014,1.0154207318386423,False,False,0.9848134557872187
main-l2-n40-uniform-k1,11,3,paper,adaptive,0,ok,-0.00324,0.930536200501683,False,False,1.0746492177960048
main-l2-n40-uniform-k1,11,3,graph,adaptive,0,ok,-0.0004819999999999963,0.9896661878524109,False,False,1.0104417148675289
main-l2-n40-uniform-k1,11,3,adaptive,accept_static_degree,0,ok,-0.0033140000000000044,0.9336629501371179,False,False,1.0710503183757478
main-l2-n40-uniform-k1,11,3,adaptive,accept_id,0,ok,0.003129999999999994,1.0719325259117962,False,False,0.9328945393735395
main-l2-n40-uniform-k1,29,1,paper,adaptive,0,ok,-0.015883,0.7123791242620694,False,False,1.4037469178169248
main-l2-n40-uniform-k1,29,1,graph,adaptive,0,ok,0.006310999999999997,1.1142841621093043,False,False,0.8974371475468448
main-l2-n40-uniform-k1,29,1,adaptive,accept_static_degree,0,ok,0.002244000000000003,1.0423572048774963,False,False,0.9593640215855999
main-l2-n40-uniform-k1,29,1,adaptive,accept_id,0,ok,0.007604,1.1596875131252888,False,False,0.8623012567455
main-l2-n40-uniform-k1,29,2,paper,adaptive,0,ok,-0.015996999999999997,0.7080306625296587,False,False,1.412368210759673
main-l2-n40-uniform-k1,29,2,graph,adaptive,0,ok,0.006114000000000001,1.1115897061507574,False,False,0.8996125049257848
main-l2-n40-uniform-k1,29,2,adaptive,accept_static_degree,0,ok,0.001912999999999998,1.036178300584375,False,False,0.9650848695017339
main-l2-n40-uniform-k1,29,2,adaptive,accept_id,0,ok,0.0073659999999999975,1.1553221997300944,False,False,0.8655594086512137
main-l2-n40-uniform-k1,29,3,paper,adaptive,0,ok,-0.013602999999999997,0.755570329907281,False,False,1.3235035315940926
main-l2-n40-uniform-k1,29,3,graph,adaptive,0,ok,0.006894000000000004,1.1238769496154677,False,False,0.8897771240367089
main-l2-n40-uniform-k1,29,3,adaptive,accept_static_degree,0,ok,0.0033330000000000026,1.0637053460501922,False,False,0.9401099690936533
main-l2-n40-uniform-k1,29,3,adaptive,accept_id,0,ok,0.00895,1.1916406149629566,False,False,0.8391791849349529
main-l2-n40-uniform-k1,47,1,paper,adaptive,0,ok,-0.014842000000000001,0.7250106534748856,False,False,1.3792900769211112
main-l2-n40-uniform-k1,47,1,graph,adaptive,0,ok,0.0025449999999999987,1.047153206232746,False,False,0.9549700980218692
main-l2-n40-uniform-k1,47,1,adaptive,accept_static_degree,0,ok,0.0012209999999999999,1.023146041856233,False,False,0.9773775776777278
main-l2-n40-uniform-k1,47,1,adaptive,accept_id,0,ok,0.009930000000000001,1.2254614808255568,False,False,0.8160191206714468
main-l2-n40-uniform-k1,47,2,paper,adaptive,0,ok,-0.015611999999999994,0.7159130197434266,False,False,1.3968177312355436
main-l2-n40-uniform-k1,47,2,graph,adaptive,0,ok,0.0019510000000000013,1.0355017741788737,False,False,0.9657153902927634
main-l2-n40-uniform-k1,47,2,adaptive,accept_static_degree,0,ok,0.001110999999999994,1.0206336824901567,False,False,0.979783459193886
main-l2-n40-uniform-k1,47,2,adaptive,accept_id,0,ok,0.011379999999999994,1.261158921399885,False,False,0.7929214812119006
main-l2-n40-uniform-k1,47,3,paper,adaptive,0,ok,-0.011425000000000005,0.787236023688033,False,False,1.2702670735457622
main-l2-n40-uniform-k1,47,3,graph,adaptive,0,ok,0.0021839999999999984,1.040671905843793,False,False,0.9609176479009341
main-l2-n40-uniform-k1,47,3,adaptive,accept_static_degree,0,ok,-0.0015109999999999985,0.972631273886504,False,False,1.028138850608961
main-l2-n40-uniform-k1,47,3,adaptive,accept_id,0,ok,0.008657000000000005,1.19220265979885,False,False,0.8387835673581883
main-l2-n40-uniform-k1,71,1,paper,adaptive,0,ok,-0.010054,0.7883992086542914,False,False,1.268392952482648
main-l2-n40-uniform-k1,71,1,graph,adaptive,0,ok,-0.002710999999999998,0.9429431325504062,False,False,1.060509340892351
main-l2-n40-uniform-k1,71,1,adaptive,accept_static_degree,0,ok,-0.004372000000000001,0.915738349458428,False,False,1.0920149850570358
main-l2-n40-uniform-k1,71,1,adaptive,accept_id,0,ok,0.0031120000000000037,1.0700869330210352,False,False,0.9345035147535463
main-l2-n40-uniform-k1,71,2,paper,adaptive,0,ok,-0.008093000000000003,0.8325817128671906,False,False,1.2010833105573087
main-l2-n40-uniform-k1,71,2,graph,adaptive,0,ok,-0.0013649999999999982,0.9717625155151014,False,False,1.0290580095795636
main-l2-n40-uniform-k1,71,2,adaptive,accept_static_degree,0,ok,-0.002264999999999996,0.9552415769192768,False,False,1.0468556061232932
main-l2-n40-uniform-k1,71,2,adaptive,accept_id,0,ok,0.0016040000000000013,1.0343204382060938,False,False,0.9668183698800165
main-l2-n40-uniform-k1,71,3,paper,adaptive,0,ok,-0.010264000000000002,0.7823994572706651,False,False,1.2781194960032514
main-l2-n40-uniform-k1,71,3,graph,adaptive,0,ok,0.0009249999999999953,1.0196103372978014,False,False,0.9807668316214081
main-l2-n40-uniform-k1,71,3,adaptive,accept_static_degree,0,ok,-0.004011999999999995,0.9216115355307635,False,False,1.0850558629608429
main-l2-n40-uniform-k1,71,3,adaptive,accept_id,0,ok,-0.0005929999999999963,0.9875842720154098,False,False,1.0125718162352393
main-l2-n40-uniform-k1,101,1,paper,adaptive,0,ok,-0.018442,0.6810997752031818,False,False,1.4682136691378085
main-l2-n40-uniform-k1,101,1,graph,adaptive,0,ok,0.001902000000000001,1.0328895037177936,False,False,0.9681577713788253
main-l2-n40-uniform-k1,101,1,adaptive,accept_static_degree,0,ok,0.004404999999999999,1.0824520355638745,False,False,0.9238284627356045
main-l2-n40-uniform-k1,101,1,adaptive,accept_id,0,ok,0.011888000000000003,1.2587610465369379,False,False,0.7944319557323188
main-l2-n40-uniform-k1,101,2,paper,adaptive,0,ok,-0.013619000000000006,0.7396532278105943,False,False,1.351984906440608
main-l2-n40-uniform-k1,101,2,graph,adaptive,0,ok,0.006054999999999998,1.1157500334537669,False,False,0.8962580954665388
main-l2-n40-uniform-k1,101,2,adaptive,accept_static_degree,0,ok,-0.0014139999999999986,0.9736807817589577,False,False,1.027030643650475
main-l2-n40-uniform-k1,101,2,adaptive,accept_id,0,ok,0.005665000000000003,1.1214466406551473,False,False,0.8917053774540727
main-l2-n40-uniform-k1,101,3,paper,adaptive,0,ok,-0.015481000000000002,0.713373201755198,False,False,1.40179081235401
main-l2-n40-uniform-k1,101,3,graph,adaptive,0,ok,0.003494999999999998,1.064709040750958,False,False,0.9392237331756687
main-l2-n40-uniform-k1,101,3,adaptive,accept_static_degree,0,ok,-0.0019789999999999947,0.964654402571888,False,False,1.0366406843050489
main-l2-n40-uniform-k1,101,3,adaptive,accept_id,0,ok,0.008867000000000007,1.196415913521177,False,False,0.8358297383866248
main-l2-n40-zipf-k1,11,1,paper,adaptive,0,ok,-0.029773,0.6599120452338797,False,False,1.5153534584227653
main-l2-n40-zipf-k1,11,1,graph,adaptive,0,ok,-0.008893999999999999,0.8984065337826261,False,False,1.1130818425703424
main-l2-n40-zipf-k1,11,1,adaptive,accept_static_degree,0,ok,0.033166,1.609904558745104,False,False,0.6211548346564624
main-l2-n40-zipf-k1,11,1,adaptive,accept_id,0,ok,0.043229,1.9754716129614585,False,False,0.506208235764464
main-l2-n40-zipf-k1,11,2,paper,adaptive,0,ok,-0.026733,0.6923457585766403,False,False,1.4443650265957446
main-l2-n40-zipf-k1,11,2,graph,adaptive,0,ok,-0.008399000000000004,0.9033408905205252,False,False,1.1070018090554692
main-l2-n40-zipf-k1,11,2,adaptive,accept_static_degree,0,ok,0.031188,1.5598779283726776,False,False,0.6410758058761925
