id,condition,seed,repetition,mode,status,arity,batch_id,commit_count,distribution,fvs_size,k,key_count,n,peak_rss_kib,record_status,runner_peak_rss_kib,stats.build_ms,stats.certificate_ms,stats.count_ms,stats.degree_queries,stats.directed_edges,stats.graph_bytes,stats.graph_probe_hits,stats.heavy_updates,stats.index_payload_bytes,stats.initial_core_size,stats.light_scans,stats.normalize_ms,stats.select_ms,stats.sort_ms,stats.switch_ms,stats.switches,stats.tree_updates,stats.trim_ms,stats.write_posting_count,suite,total_ms,trace,validator_commits_per_second,zipf
main-l2-n40-uniform-k1-s11-r1-accept_static_degree,main-l2-n40-uniform-k1,11,1,accept_static_degree,ok,2,55646018,40,uniform,0,1,8192,40,1952,ok,4432,0,0.003212,0.00501,0,,0,0,0,1280,0,0,0.030339,0.002179,0.00023,0,0,0,0,0,main,0.051641,l2-n40-uniform-s11.tsv,774578.3389167523,0.99
main-l2-n40-uniform-k1-s11-r1-adaptive,main-l2-n40-uniform-k1,11,1,adaptive,ok,2,55646018,40,uniform,0,1,8192,40,2016,ok,4436,0,0.002926,0,0,,0,0,0,0,0,0,0.035802,0,0,0,0,0,0.003603,0,main,0.052088,l2-n40-uniform-s11.tsv,767931.1933650745,0.99
main-l2-n40-uniform-k1-s11-r1-graph,main-l2-n40-uniform-k1,11,1,graph,ok,2,55646018,40,uniform,0,1,8192,40,2012,ok,4436,0,0.002829,0,0,,0,0,0,0,0,0,0.034382,0,0,0,0,0,0.003596,0,main,0.051838,l2-n40-uniform-s11.tsv,771634.7081291716,0.99
main-l2-n40-uniform-k1-s11-r1-lazy,main-l2-n40-uniform-k1,11,1,lazy,ok,2,55646018,40,uniform,0,1,8192,40,1988,ok,4224,0,0.002726,0,0,,0,0,0,0,0,0,0.028944,0,0,0,0,0,0.003563,0,main,0.04469,l2-n40-uniform-s11.tsv,895054.8221078541,0.99
main-l2-n40-uniform-k1-s11-r1-paper,main-l2-n40-uniform-k1,11,1,paper,ok,2,55646018,40,uniform,0,1,8192,40,1976,ok,4236,0.019731,0.001967,0,0,0,2440,80,0,0,0,0,0.011838,0.000821,0,0,0,0,0,80,main,0.041064,l2-n40-uniform-s11.tsv,974089.226573154,0.99
main-l2-n40-uniform-k1-s11-r1-profile,main-l2-n40-uniform-k1,11,1,profile,ok,2,55646018,40,uniform,0,1,8192,40,1980,ok,4232,0,0.002893,0,0,,0,0,0,0,0,0,0.036373,0,0,0,0,0,0.003799,0,main,0.052403,l2-n40-uniform-s11.tsv,763315.077381066,0.99
main-l2-n40-uniform-k1-s11-r2-accept_id,main-l2-n40-uniform-k1,11,2,accept_id,ok,2,55646018,40,uniform,0,1,8192,40,2000,ok,4100,0,0.001635,0,0,,0,0,0,0,0,0,0.028987,0.001871,0.000141,0,0,0,0,0,main,0.046431,l2-n40-uniform-s11.tsv,861493.3988068317,0.99
main-l2-n40-uniform-k1-s11-r2-accept_static_degree,main-l2-n40-uniform-k1,11,2,accept_static_degree,ok,2,55646018,40,uniform,0,1,8192,40,2040,ok,4320,0,0.001723,0.004807,0,,0,0,0,1280,0,0,0.029946,0.001772,0.000201,0,0,0,0,0,main,0.052845,l2-n40-uniform-s11.tsv,756930.6462295392,0.99
main-l2-n40-uniform-k1-s11-r2-adaptive,main-l2-n40-uniform-k1,11,2,adaptive,ok,2,55646018,40,uniform,0,1,8192,40,2012,ok,4456,0,0.00192,0,0,,0,0,0,0,0,0,0.029461,0,0,0,0,0,0.004759,0,main,0.047147,l2-n40-uniform-s11.tsv,848410.2912168325,0.99
main-l2-n40-uniform-k1-s11-r2-graph,main-l2-n40-uniform-k1,11,2,graph,ok,2,55646018,40,uniform,0,1,8192,40,1980,ok,4224,0,0.00342,0,0,,0,0,0,0,0,0,0.031008,0,0,0,0,0,0.003996,0,main,0.048724,l2-n40-uniform-s11.tsv,820950.6608652819,0.99
main-l2-n40-uniform-k1-s11-r2-lazy,main-l2-n40-uniform-k1,11,2,lazy,ok,2,55646018,40,uniform,0,1,8192,40,2032,ok,4316,0,0.002858,0,0,,0,0,0,0,0,0,0.029605,0,0,0,0,0,0.00383,0,main,0.045742,l2-n40-uniform-s11.tsv,874469.8526518298,0.99
main-l2-n40-uniform-k1-s11-r2-paper,main-l2-n40-uniform-k1,11,2,paper,ok,2,55646018,40,uniform,0,1,8192,40,2016,ok,4444,0.019178,0.001941,0,0,0,2440,80,0,0,0,0,0.008026,0.000786,0,0,0,0,0,80,main,0.036724,l2-n40-uniform-s11.tsv,1089205.9688487092,0.99
main-l2-n40-uniform-k1-s11-r2-profile,main-l2-n40-uniform-k1,11,2,profile,ok,2,55646018,40,uniform,0,1,8192,40,1996,ok,4100,0,0.002678,0,0,,0,0,0,0,0,0,0.027833,0,0,0,0,0,0.003836,0,main,0.04614,l2-n40-uniform-s11.tsv,866926.7446900737,0.99
main-l2-n40-uniform-k1-s11-r3-accept_id,main-l2-n40-uniform-k1,11,3,accept_id,ok,2,55646018,40,uniform,0,1,8192,40,1980,ok,4224,0,0.001623,0,0,,0,0,0,0,0,0,0.029063,0.001663,0.00014,0,0,0,0,0,main,0.043513,l2-n40-uniform-s11.tsv,919265.5068600188,0.99
main-l2-n40-uniform-k1-s11-r3-accept_static_degree,main-l2-n40-uniform-k1,11,3,accept_static_degree,ok,2,55646018,40,uniform,0,1,8192,40,2016,ok,4436,0,0.001681,0.004799,0,,0,0,0,1280,0,0,0.029357,0.001781,0.000142,0,0,0,0,0,main,0.049957,l2-n40-uniform-s11.tsv,800688.5921892828,0.99
main-l2-n40-uniform-k1-s11-r3-adaptive,main-l2-n40-uniform-k1,11,3,adaptive,ok,2,55646018,40,uniform,0,1,8192,40,2072,ok,4372,0,0.002783,0,0,,0,0,0,0,0,0,0.029034,0,0,0,0,0,0.003539,0,main,0.046643,l2-n40-uniform-s11.tsv,857577.7715841606,0.99
main-l2-n40-uniform-k1-s11-r3-graph,main-l2-n40-uniform-k1,11,3,graph,ok,2,55646018,40,uniform,0,1,8192,40,1952,ok,4432,0,0.002871,0,0,,0,0,0,0,0,0,0.030137,0,0,0,0,0,0.003476,0,main,0.046161,l2-n40-uniform-s11.tsv,866532.3541517732,0.99
main-l2-n40-uniform-k1-s11-r3-lazy,main-l2-n40-uniform-k1,11,3,lazy,ok,2,55646018,40,uniform,0,1,8192,40,2004,ok,4252,0,0.002765,0,0,,0,0,0,0,0,0,0.030001,0,0,0,0,0,0.003591,0,main,0.047494,l2-n40-uniform-s11.tsv,842211.6477870889,0.99
main-l2-n40-uniform-k1-s11-r3-paper,main-l2-n40-uniform-k1,11,3,paper,ok,2,55646018,40,uniform,0,1,8192,40,2000,ok,4232,0.023882,0.002026,0,0,0,2440,80,0,0,0,0,0.010058,0.000803,0,0,0,0,0,80,main,0.043403,l2-n40-uniform-s11.tsv,921595.2814321591,0.99
main-l2-n40-uniform-k1-s11-r3-profile,main-l2-n40-uniform-k1,11,3,profile,ok,2,55646018,40,uniform,0,1,8192,40,1980,ok,4240,0,0.002966,0,0,,0,0,0,0,0,0,0.029233,0,0,0,0,0,0.003858,0,main,0.045716,l2-n40-uniform-s11.tsv,874967.1887304226,0.99
main-l2-n40-uniform-k1-s29-r1-accept_id,main-l2-n40-uniform-k1,29,1,accept_id,ok,2,55646018,39,uniform,1,1,8192,40,2052,ok,4344,0,0.001716,0,0,,0,0,0,0,0,0,0.031955,0.001947,0.000141,0,0,0,0,0,main,0.047618,l2-n40-uniform-s29.tsv,819018.0183964047,0.99
main-l2-n40-uniform-k1-s29-r1-accept_static_degree,main-l2-n40-uniform-k1,29,1,accept_static_degree,ok,2,55646018,39,uniform,1,1,8192,40,1956,ok,4432,0,0.002683,0.005079,0,,0,0,0,1272,0,0,0.029083,0.001778,0.001717,0,0,0,0,0,main,0.052978,l2-n40-uniform-s29.tsv,736154.6302238666,0.99
main-l2-n40-uniform-k1-s29-r1-adaptive,main-l2-n40-uniform-k1,29,1,adaptive,ok,2,55646018,39,uniform,1,1,8192,40,2016,ok,4440,0.005397,0.002403,0,2,,0,0,0,1888,2,0,0.029626,0.000751,0,0,0,0,0.003703,0,main,0.055222,l2-n40-uniform-s29.tsv,706240.2665604288,0.99
main-l2-n40-uniform-k1-s29-r1-graph,main-l2-n40-uniform-k1,29,1,graph,ok,2,55646018,39,uniform,1,1,8192,40,1980,ok,4228,0.010478,0.001971,0,0,,16,0,0,0,2,0,0.031398,0.001153,0,0,0,6,0.003806,0,main,0.061533,l2-n40-uniform-s29.tsv,633806.2503047145,0.99
main-l2-n40-uniform-k1-s29-r1-lazy,main-l2-n40-uniform-k1,29,1,lazy,ok,2,55646018,39,uniform,1,1,8192,40,1992,ok,4236,0.00673,0.002355,0,2,,0,0,0,1888,2,0,0.030749,0.000703,0,0,0,0,0.003702,0,main,0.055638,l2-n40-uniform-s29.tsv,700959.7756928718,0.99
main-l2-n40-uniform-k1-s29-r1-paper,main-l2-n40-uniform-k1,29,1,paper,ok,2,55646018,39,uniform,1,1,8192,40,1992,ok,4236,0.01972,0.001918,0,0,2,2456,82,0,0,2,0,0.009044,0.001806,0,0,0,0,0,80,main,0.039339,l2-n40-uniform-s29.tsv,991382.5974224053,0.99
main-l2-n40-uniform-k1-s29-r1-profile,main-l2-n40-uniform-k1,29,1,profile,ok,2,55646018,39,uniform,1,1,8192,40,1968,ok,4528,0.019356,0.002495,0,0,,0,0,2,1896,2,4,0.030107,0.001447,0,0,0,10,0.004377,0,main,0.067738,l2-n40-uniform-s29.tsv,575747.7339159703,0.99
main-l2-n40-uniform-k1-s29-r2-accept_id,main-l2-n40-uniform-k1,29,2,accept_id,ok,2,55646018,39,uniform,1,1,8192,40,2032,ok,4312,0,0.001788,0,0,,0,0,0,0,0,0,0.029498,0.001851,0.00014,0,0,0,0,0,main,0.047424,l2-n40-uniform-s29.tsv,822368.4210526316,0.99
main-l2-n40-uniform-k1-s29-r2-accept_static_degree,main-l2-n40-uniform-k1,29,2,accept_static_degree,ok,2,55646018,39,uniform,1,1,8192,40,2004,ok,4252,0,0.001618,0.005012,0,,0,0,0,1272,0,0,0.030904,0.0017,0.002768,0,0,0,0,0,main,0.052877,l2-n40-uniform-s29.tsv,737560.7542031507,0.99
main-l2-n40-uniform-k1-s29-r2-adaptive,main-l2-n40-uniform-k1,29,2,adaptive,ok,2,55646018,39,uniform,1,1,8192,40,2036,ok,4320,0.0055,0.002276,0,2,,0,0,0,1888,2,0,0.03033,0.000717,0,0,0,0,0.003804,0,main,0.05479,l2-n40-uniform-s29.tsv,711808.7242197482,0.99
main-l2-n40-uniform-k1-s29-r2-graph,main-l2-n40-uniform-k1,29,2,graph,ok,2,55646018,39,uniform,1,1,8192,40,2004,ok,4252,0.010146,0.001994,0,0,,16,0,0,0,2,0,0.030832,0.001256,0,0,0,6,0.003796,0,main,0.060904,l2-n40-uniform-s29.tsv,640352.0294233548,0.99
main-l2-n40-uniform-k1-s29-r2-lazy,main-l2-n40-uniform-k1,29,2,lazy,ok,2,55646018,39,uniform,1,1,8192,40,1976,ok,4244,0.007129,0.002335,0,2,,0,0,0,1888,2,0,0.030703,0.000716,0,0,0,0,0.004037,0,main,0.054259,l2-n40-uniform-s29.tsv,718774.7654766951,0.99
main-l2-n40-uniform-k1-s29-r2-paper,main-l2-n40-uniform-k1,29,2,paper,ok,2,55646018,39,uniform,1,1,8192,40,1992,ok,4236,0.019493,0.001846,0,0,2,2456,82,0,0,2,0,0.009053,0.001719,0,0,0,0,0,80,main,0.038793,l2-n40-uniform-s29.tsv,1005336.0142293712,0.99
main-l2-n40-uniform-k1-s29-r2-profile,main-l2-n40-uniform-k1,29,2,profile,ok,2,55646018,39,uniform,1,1,8192,40,1980,ok,4420,0.017349,0.002524,0,0,,0,0,2,1896,2,4,0.029291,0.001509,0,0,0,10,0.004098,0,main,0.065873,l2-n40-uniform-s29.tsv,592048.3354333339,0.99
main-l2-n40-uniform-k1-s29-r3-accept_id,main-l2-n40-uniform-k1,29,3,accept_id,ok,2,55646018,39,uniform,1,1,8192,40,2052,ok,4348,0,0.001689,0,0,,0,0,0,0,0,0,0.029575,0.00188,0.00015,0,0,0,0,0,main,0.046702,l2-n40-uniform-s29.tsv,835082.0093357887,0.99
main-l2-n40-uniform-k1-s29-r3-accept_static_degree,main-l2-n40-uniform-k1,29,3,accept_static_degree,ok,2,55646018,39,uniform,1,1,8192,40,2036,ok,4320,0,0.001655,0.005197,0,,0,0,0,1272,0,0,0.030219,0.001688,0.001629,0,0,0,0,0,main,0.052319,l2-n40-uniform-s29.tsv,745427.0914963972,0.99
main-l2-n40-uniform-k1-s29-r3-adaptive,main-l2-n40-uniform-k1,29,3,adaptive,ok,2,55646018,39,uniform,1,1,8192,40,2056,ok,4368,0.005535,0.002593,0,2,,0,0,0,1888,2,0,0.029928,0.000745,0,0,0,0,0.003732,0,main,0.055652,l2-n40-uniform-s29.tsv,700783.4399482498,0.99
main-l2-n40-uniform-k1-s29-r3-graph,main-l2-n40-uniform-k1,29,3,graph,ok,2,55646018,39,uniform,1,1,8192,40,2016,ok,4424,0.010885,0.00326,0,0,,16,0,0,0,2,0,0.030712,0.001271,0,0,0,6,0.004123,0,main,0.062546,l2-n40-uniform-s29.tsv,623541.0737697055,0.99
main-l2-n40-uniform-k1-s29-r3-lazy,main-l2-n40-uniform-k1,29,3,lazy,ok,2,55646018,39,uniform,1,1,8192,40,2004,ok,4256,0.006854,0.002502,0,2,,0,0,0,1888,2,0,0.030935,0.001897,0,0,0,0,0.003777,0,main,0.0578,l2-n40-uniform-s29.tsv,674740.4844290657,0.99
main-l2-n40-uniform-k1-s29-r3-paper,main-l2-n40-uniform-k1,29,3,paper,ok,2,55646018,39,uniform,1,1,8192,40,2012,ok,4444,0.02103,0.001765,0,0,2,2456,82,0,0,2,0,0.009699,0.002479,0,0,0,0,0,80,main,0.042049,l2-n40-uniform-s29.tsv,927489.3576541654,0.99
main-l2-n40-uniform-k1-s29-r3-profile,main-l2-n40-uniform-k1,29,3,profile,ok,2,55646018,39,uniform,1,1,8192,40,2020,ok,4720,0.022291,0.002631,0,0,,0,0,2,1896,2,4,0.030111,0.001547,0,0,0,10,0.004036,0,main,0.070856,l2-n40-uniform-s29.tsv,550412.1034210229,0.99
main-l2-n40-uniform-k1-s47-r1-accept_id,main-l2-n40-uniform-k1,47,1,accept_id,ok,2,55646018,39,uniform,1,1,8192,40,2000,ok,4224,0,0.00172,0,0,,0,0,0,0,0,0,0.029303,0.001947,0.00014,0,0,0,0,0,main,0.044043,l2-n40-uniform-s47.tsv,885498.2630610995,0.99
main-l2-n40-uniform-k1-s47-r1-accept_static_degree,main-l2-n40-uniform-k1,47,1,accept_static_degree,ok,2,55646018,39,uniform,1,1,8192,40,2072,ok,4376,0,0.00273,0.005016,0,,0,0,0,1272,0,0,0.029143,0.001789,0.001751,0,0,0,0,0,main,0.052752,l2-n40-uniform-s47.tsv,739308.4622383985,0.99
main-l2-n40-uniform-k1-s47-r1-adaptive,main-l2-n40-uniform-k1,47,1,adaptive,ok,2,55646018,39,uniform,1,1,8192,40,1988,ok,4228,0.00577,0.002288,0,2,,0,0,0,1888,2,0,0.028947,0.000728,0,0,0,0,0.005041,0,main,0.053973,l2-n40-uniform-s47.tsv,722583.5139792118,0.99
main-l2-n40-uniform-k1-s47-r1-graph,main-l2-n40-uniform-k1,47,1,graph,ok,2,55646018,39,uniform,1,1,8192,40,2076,ok,4376,0.00911,0.002025,0,0,,16,0,0,0,2,0,0.029257,0.001068,0,0,0,6,0.003962,0,main,0.056518,l2-n40-uniform-s47.tsv,690045.6491737146,0.99
main-l2-n40-uniform-k1-s47-r1-lazy,main-l2-n40-uniform-k1,47,1,lazy,ok,2,55646018,39,uniform,1,1,8192,40,1980,ok,4236,0.005776,0.003676,0,2,,0,0,0,1888,2,0,0.02879,0.000757,0,0,0,0,0.003902,0,main,0.05249,l2-n40-uniform-s47.tsv,742998.66641265,0.99
main-l2-n40-uniform-k1-s47-r1-paper,main-l2-n40-uniform-k1,47,1,paper,ok,2,55646018,39,uniform,1,1,8192,40,1996,ok,4104,0.019563,0.00186,0,0,2,2456,82,0,0,2,0,0.009086,0.001725,0,0,0,0,0,80,main,0.039131,l2-n40-uniform-s47.tsv,996652.2705783139,0.99
main-l2-n40-uniform-k1-s47-r1-profile,main-l2-n40-uniform-k1,47,1,profile,ok,2,55646018,39,uniform,1,1,8192,40,1980,ok,4428,0.016135,0.002429,0,0,,0,0,2,1896,2,4,0.028939,0.001468,0,0,0,10,0.003925,0,main,0.0645,l2-n40-uniform-s47.tsv,604651.1627906977,0.99
main-l2-n40-uniform-k1-s47-r2-accept_id,main-l2-n40-uniform-k1,47,2,accept_id,ok,2,55646018,39,uniform,1,1,8192,40,1996,ok,4232,0,0.001599,0,0,,0,0,0,0,0,0,0.029012,0.00186,0.00014,0,0,0,0,0,main,0.043575,l2-n40-uniform-s47.tsv,895008.6058519793,0.99
main-l2-n40-uniform-k1-s47-r2-accept_static_degree,main-l2-n40-uniform-k1,47,2,accept_static_degree,ok,2,55646018,39,uniform,1,1,8192,40,1984,ok,4228,0,0.001693,0.004982,0,,0,0,0,1272,0,0,0.029091,0.001715,0.002875,0,0,0,0,0,main,0.053844,l2-n40-uniform-s47.tsv,724314.6868731892,0.99
main-l2-n40-uniform-k1-s47-r2-adaptive,main-l2-n40-uniform-k1,47,2,adaptive,ok,2,55646018,39,uniform,1,1,8192,40,2020,ok,4432,0.005412,0.003713,0,2,,0,0,0,1888,2,0,0.029208,0.00077,0,0,0,0,0.003835,0,main,0.054955,l2-n40-uniform-s47.tsv,709671.5494495496,0.99
main-l2-n40-uniform-k1-s47-r2-graph,main-l2-n40-uniform-k1,47,2,graph,ok,2,55646018,39,uniform,1,1,8192,40,2036,ok,4316,0.007675,0.00191,0,0,,16,0,0,0,2,0,0.029135,0.001182,0,0,0,6,0.005015,0,main,0.056906,l2-n40-uniform-s47.tsv,685340.737356342,0.99
main-l2-n40-uniform-k1-s47-r2-lazy,main-l2-n40-uniform-k1,47,2,lazy,ok,2,55646018,39,uniform,1,1,8192,40,1996,ok,4104,0.006861,0.002468,0,2,,0,0,0,1888,2,0,0.030467,0.000713,0,0,0,0,0.003697,0,main,0.055932,l2-n40-uniform-s47.tsv,697275.2628191375,0.99
main-l2-n40-uniform-k1-s47-r2-paper,main-l2-n40-uniform-k1,47,2,paper,ok,2,55646018,39,uniform,1,1,8192,40,1984,ok,4236,0.020066,0.001818,0,0,2,2456,82,0,0,2,0,0.00892,0.001739,0,0,0,0,0,80,main,0.039343,l2-n40-uniform-s47.tsv,991281.8036245329,0.99
main-l2-n40-uniform-k1-s47-r2-profile,main-l2-n40-uniform-k1,47,2,profile,ok,2,55646018,39,uniform,1,1,8192,40,2036,ok,4560,0.018567,0.002535,0,0,,0,0,2,1896,2,4,0.02931,0.001672,0,0,0,10,0.003918,0,main,0.067584,l2-n40-uniform-s47.tsv,577059.6590909091,0.99
main-l2-n40-uniform-k1-s47-r3-accept_id,main-l2-n40-uniform-k1,47,3,accept_id,ok,2,55646018,39,uniform,1,1,8192,40,2040,ok,4320,0,0.001755,0,0,,0,0,0,0,0,0,0.029656,0.001934,0.000147,0,0,0,0,0,main,0.045041,l2-n40-uniform-s47.tsv,865877.7558224729,0.99
main-l2-n40-uniform-k1-s47-r3-accept_static_degree,main-l2-n40-uniform-k1,47,3,accept_static_degree,ok,2,55646018,39,uniform,1,1,8192,40,1988,ok,4224,0,0.001706,0.005019,0,,0,0,0,1272,0,0,0.030552,0.001601,0.002913,0,0,0,0,0,main,0.055209,l2-n40-uniform-s47.tsv,706406.5641471499,0.99
main-l2-n40-uniform-k1-s47-r3-adaptive,main-l2-n40-uniform-k1,47,3,adaptive,ok,2,55646018,39,uniform,1,1,8192,40,1956,ok,4436,0.005487,0.002314,0,2,,0,0,0,1888,2,0,0.029358,0.00071,0,0,0,0,0.003697,0,main,0.053698,l2-n40-uniform-s47.tsv,726284.0329248761,0.99
main-l2-n40-uniform-k1-s47-r3-graph,main-l2-n40-uniform-k1,47,3,graph,ok,2,55646018,39,uniform,1,1,8192,40,2004,ok,4224,0.008933,0.001731,0,0,,16,0,0,0,2,0,0.02876,0.001201,0,0,0,6,0.003787,0,main,0.055882,l2-n40-uniform-s47.tsv,697899.1446261766,0.99
main-l2-n40-uniform-k1-s47-r3-lazy,main-l2-n40-uniform-k1,47,3,lazy,ok,2,55646018,39,uniform,1,1,8192,40,2052,ok,4348,0.005568,0.002542,0,2,,0,0,0,1888,2,0,0.029204,0.000772,0,0,0,0,0.003794,0,main,0.054519,l2-n40-uniform-s47.tsv,715346.9432674848,0.99
main-l2-n40-uniform-k1-s47-r3-paper,main-l2-n40-uniform-k1,47,3,paper,ok,2,55646018,39,uniform,1,1,8192,40,2072,ok,4384,0.021404,0.00186,0,0,2,2456,82,0,0,2,0,0.010311,0.001738,0,0,0,0,0,80,main,0.042273,l2-n40-uniform-s47.tsv,922574.6930664964,0.99
main-l2-n40-uniform-k1-s47-r3-profile,main-l2-n40-uniform-k1,47,3,profile,ok,2,55646018,39,uniform,1,1,8192,40,2020,ok,4752,0.020442,0.002621,0,0,,0,0,2,1896,2,4,0.029448,0.001555,0,0,0,10,0.003893,0,main,0.070986,l2-n40-uniform-s47.tsv,549404.1078522525,0.99
main-l2-n40-uniform-k1-s71-r1-accept_id,main-l2-n40-uniform-k1,71,1,accept_id,ok,2,55646018,40,uniform,0,1,8192,40,2008,ok,4252,0,0.001675,0,0,,0,0,0,0,0,0,0.029054,0.001784,0.000148,0,0,0,0,0,main,0.044402,l2-n40-uniform-s71.tsv,900860.3216071349,0.99
main-l2-n40-uniform-k1-s71-r1-accept_static_degree,main-l2-n40-uniform-k1,71,1,accept_static_degree,ok,2,55646018,40,uniform,0,1,8192,40,2036,ok,4316,0,0.001776,0.004745,0,,0,0,0,1280,0,0,0.029489,0.00175,0.000154,0,0,0,0,0,main,0.051886,l2-n40-uniform-s71.tsv,770920.8649732105,0.99
main-l2-n40-uniform-k1-s71-r1-adaptive,main-l2-n40-uniform-k1,71,1,adaptive,ok,2,55646018,40,uniform,0,1,8192,40,1964,ok,4292,0,0.002879,0,0,,0,0,0,0,0,0,0.029361,0,0,0,0,0,0.003519,0,main,0.047514,l2-n40-uniform-s71.tsv,841857.1368438776,0.99
main-l2-n40-uniform-k1-s71-r1-graph,main-l2-n40-uniform-k1,71,1,graph,ok,2,55646018,40,uniform,0,1,8192,40,1980,ok,4228,0,0.00276,0,0,,0,0,0,0,0,0,0.029138,0,0,0,0,0,0.003537,0,main,0.044803,l2-n40-uniform-s71.tsv,892797.3573198223,0.99
main-l2-n40-uniform-k1-s71-r1-lazy,main-l2-n40-uniform-k1,71,1,lazy,ok,2,55646018,40,uniform,0,1,8192,40,1980,ok,4236,0,0.00291,0,0,,0,0,0,0,0,0,0.029359,0,0,0,0,0,0.003464,0,main,0.044952,l2-n40-uniform-s71.tsv,889838.0494749956,0.99
main-l2-n40-uniform-k1-s71-r1-paper,main-l2-n40-uniform-k1,71,1,paper,ok,2,55646018,40,uniform,0,1,8192,40,2036,ok,4324,0.019098,0.001922,0,0,0,2440,80,0,0,0,0,0.009037,0.000825,0,0,0,0,0,80,main,0.03746,l2-n40-uniform-s71.tsv,1067805.6593699947,0.99
main-l2-n40-uniform-k1-s71-r1-profile,main-l2-n40-uniform-k1,71,1,profile,ok,2,55646018,40,uniform,0,1,8192,40,1992,ok,4220,0,0.002307,0,0,,0,0,0,0,0,0,0.030371,0,0,0,0,0,0.003674,0,main,0.048146,l2-n40-uniform-s71.tsv,830806.2975117351,0.99
main-l2-n40-uniform-k1-s71-r2-accept_id,main-l2-n40-uniform-k1,71,2,accept_id,ok,2,55646018,40,uniform,0,1,8192,40,1988,ok,4224,0,0.001768,0,0,,0,0,0,0,0,0,0.029128,0.001771,0.000135,0,0,0,0,0,main,0.046736,l2-n40-uniform-s71.tsv,855871.2769599452,0.99
main-l2-n40-uniform-k1-s71-r2-accept_static_degree,main-l2-n40-uniform-k1,71,2,accept_static_degree,ok,2,55646018,40,uniform,0,1,8192,40,1992,ok,4228,0,0.001638,0.004745,0,,0,0,0,1280,0,0,0.029191,0.001666,0.000139,0,0,0,0,0,main,0.050605,l2-n40-uniform-s71.tsv,790435.7276948919,0.99
main-l2-n40-uniform-k1-s71-r2-adaptive,main-l2-n40-uniform-k1,71,2,adaptive,ok,2,55646018,40,uniform,0,1,8192,40,2020,ok,4428,0,0.002858,0,0,,0,0,0,0,0,0,0.02983,0,0,0,0,0,0.003784,0,main,0.04834,l2-n40-uniform-s71.tsv,827472.0728175424,0.99
main-l2-n40-uniform-k1-s71-r2-graph,main-l2-n40-uniform-k1,71,2,graph,ok,2,55646018,40,uniform,0,1,8192,40,2000,ok,4100,0,0.002842,0,0,,0,0,0,0,0,0,0.028977,0,0,0,0,0,0.003495,0,main,0.046975,l2-n40-uniform-s71.tsv,851516.7642362958,0.99
main-l2-n40-uniform-k1-s71-r2-lazy,main-l2-n40-uniform-k1,71,2,lazy,ok,2,55646018,40,uniform,0,1,8192,40,1992,ok,4232,0,0.002902,0,0,,0,0,0,0,0,0,0.029957,0,0,0,0,0,0.00385,0,main,0.047598,l2-n40-uniform-s71.tsv,840371.4441783268,0.99
main-l2-n40-uniform-k1-s71-r2-paper,main-l2-n40-uniform-k1,71,2,paper,ok,2,55646018,40,uniform,0,1,8192,40,1988,ok,4232,0.021477,0.001891,0,0,0,2440,80,0,0,0,0,0.009207,0.000902,0,0,0,0,0,80,main,0.040247,l2-n40-uniform-s71.tsv,993862.8966134122,0.99
main-l2-n40-uniform-k1-s71-r2-profile,main-l2-n40-uniform-k1,71,2,profile,ok,2,55646018,40,uniform,0,1,8192,40,2004,ok,4252,0,0.001827,0,0,,0,0,0,0,0,0,0.030721,0,0,0,0,0,0.004853,0,main,0.049398,l2-n40-uniform-s71.tsv,809749.3825660958,0.99
main-l2-n40-uniform-k1-s71-r3-accept_id,main-l2-n40-uniform-k1,71,3,accept_id,ok,2,55646018,40,uniform,0,1,8192,40,1956,ok,4432,0,0.001663,0,0,,0,0,0,0,0,0,0.029095,0.001796,0.000134,0,0,0,0,0,main,0.047762,l2-n40-uniform-s71.tsv,837485.8674259871,0.99
main-l2-n40-uniform-k1-s71-r3-accept_static_degree,main-l2-n40-uniform-k1,71,3,accept_static_degree,ok,2,55646018,40,uniform,0,1,8192,40,1976,ok,4232,0,0.001648,0.004889,0,,0,0,0,1280,0,0,0.030776,0.001717,0.000147,0,0,0,0,0,main,0.051181,l2-n40-uniform-s71.tsv,781540.0246185109,0.99
main-l2-n40-uniform-k1-s71-r3-adaptive,main-l2-n40-uniform-k1,71,3,adaptive,ok,2,55646018,40,uniform,0,1,8192,40,2004,ok,4224,0,0.002778,0,0,,0,0,0,0,0,0,0.029106,0,0,0,0,0,0.003607,0,main,0.047169,l2-n40-uniform-s71.tsv,848014.5858508766,0.99
main-l2-n40-uniform-k1-s71-r3-graph,main-l2-n40-uniform-k1,71,3,graph,ok,2,55646018,40,uniform,0,1,8192,40,1976,ok,4228,0,0.00293,0,0,,0,0,0,0,0,0,0.029706,0,0,0,0,0,0.003881,0,main,0.048094,l2-n40-uniform-s71.tsv,831704.5785337049,0.99
main-l2-n40-uniform-k1-s71-r3-lazy,main-l2-n40-uniform-k1,71,3,lazy,ok,2,55646018,40,uniform,0,1,8192,40,2012,ok,4436,0,0.002801,0,0,,0,0,0,0,0,0,0.029735,0,0,0,0,0,0.003944,0,main,0.047646,l2-n40-uniform-s71.tsv,839524.828946816,0.99
