condition,suite,arity,n,distribution,workers,variant,policy,policy_k,implementation,seed,repetition,status,trace_sha256,id,commit_count,abort_count,batch_ms,selector_ms,effective_commits_per_second,ms_per_commit,peak_rss_kib,runner_peak_rss_kib,read_wall_ms,commit_wall_ms,extract_ms,read_worker_ms,commit_worker_ms,reservation_worker_ms,dependency_worker_ms,apply_worker_ms,sync_wait_ms,selector_initial_core_size,selector_subsets,selector_incidences,selector_profiles,selector_heavy_subsets,selector_profile_links,selector_B,selector_degree_queries,selector_light_scans,selector_heavy_updates,selector_tree_updates,selector_trim_key_visits,selector_switches,selector_switch_round,selector_switch_remaining,selector_switch_queries,selector_graph_bytes,selector_index_payload_bytes,selector_normalize_ms,selector_build_ms,selector_trim_ms,selector_select_ms,selector_switch_ms,selector_certificate_ms,selector_kernel_ms,selector_total_ms,selector_count_ms,selector_sort_ms,selector_initial_degree_evaluations,selector_acceptance_key_visits,selector_degree_requeries
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,101,1,ok,7441105e63b60140f0b1dc12459063dda99e26eb97b6c10f21e02263ce103aee,l2-n128-zipf-w1-s101-r1-measure-eas_k2_adaptive,68,60,0.406586,0.273804,167246.289838,0.00597920588235,7976,7976,0.108622,0.02406,0.097173,0.10628,0.022872,0.016717,0,0.014406,0.00353,83,158,249,0,0,0,0,331,0,0,0,768,0,0,0,0,0,33840,0.097173,0.075547,0.013984,0.038396,0,0.020934,0.169847,0.273804,0,0,0,0,248
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,101,1,ok,7441105e63b60140f0b1dc12459063dda99e26eb97b6c10f21e02263ce103aee,l2-n128-zipf-w1-s101-r1-measure-eas_k1_adaptive,69,59,0.41646,0.282221,165682.17836,0.00603565217391,7976,7976,0.109695,0.024377,0.098807,0.107872,0.023129,0.016697,0,0.015008,0.003071,83,158,249,0,0,0,0,390,0,0,0,768,0,0,0,0,0,33840,0.098807,0.073608,0.014687,0.044476,0,0.021645,0.176741,0.282221,0,0,0,0,307
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,101,1,ok,7441105e63b60140f0b1dc12459063dda99e26eb97b6c10f21e02263ce103aee,l2-n128-zipf-w1-s101-r1-measure-accept_id,67,61,0.27066,0.134675,247543.042932,0.00403970149254,8200,8200,0.110688,0.025181,0.096322,0.108941,0.024128,0.016413,0,0.01551,0.0028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096322,0,0,0.004732,0,0.002877,0.031858,0.134675,0,0.000177,0,329,0
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,101,1,ok,7441105e63b60140f0b1dc12459063dda99e26eb97b6c10f21e02263ce103aee,l2-n128-zipf-w1-s101-r1-measure-native,62,66,0.136378,0,454618.780155,0.00219964516129,8244,8244,0.107206,0.029093,0,0.105375,0.027478,0.01651,0.00829,0.007538,0.003446,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,101,1,ok,7441105e63b60140f0b1dc12459063dda99e26eb97b6c10f21e02263ce103aee,l2-n128-zipf-w1-s101-r1-measure-accept_static_degree,69,59,0.297839,0.163508,231668.787499,0.00431650724638,7996,7996,0.10751,0.026721,0.095999,0.10577,0.025672,0.016368,0,0.016949,0.002789,0,293,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3320,0.095999,0,0,0.006308,0,0.002695,0.060881,0.163508,0.017522,0.010013,128,335,0
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,101,2,ok,7441105e63b60140f0b1dc12459063dda99e26eb97b6c10f21e02263ce103aee,l2-n128-zipf-w1-s101-r2-measure-accept_id,67,61,0.270954,0.135927,247274.445109,0.00404408955224,8244,8244,0.108535,0.026374,0.097497,0.106687,0.025012,0.016589,0,0.016654,0.00321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097497,0,0,0.004536,0,0.003005,0.031877,0.135927,0,0.000184,0,329,0
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,101,2,ok,7441105e63b60140f0b1dc12459063dda99e26eb97b6c10f21e02263ce103aee,l2-n128-zipf-w1-s101-r2-measure-eas_k1_adaptive,69,59,0.479825,0.345391,143802.427969,0.00695398550725,8352,8352,0.107638,0.026697,0.094124,0.105851,0.025714,0.016379,0,0.016539,0.00277,83,158,249,0,0,0,0,390,0,0,0,768,0,0,0,0,0,33840,0.094124,0.141406,0.014701,0.045186,0,0.020676,0.244804,0.345391,0,0,0,0,307
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,101,2,ok,7441105e63b60140f0b1dc12459063dda99e26eb97b6c10f21e02263ce103aee,l2-n128-zipf-w1-s101-r2-measure-native,62,66,0.135567,0,457338.43782,0.00218656451613,8004,8004,0.106862,0.02864,0,0.105201,0.02724,0.016404,0.008116,0.007324,0.003061,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,101,2,ok,7441105e63b60140f0b1dc12459063dda99e26eb97b6c10f21e02263ce103aee,l2-n128-zipf-w1-s101-r2-measure-accept_static_degree,69,59,0.300159,0.165238,229878.164573,0.00435013043478,8040,8040,0.109878,0.02495,0.096656,0.107897,0.023853,0.016877,0,0.015335,0.003078,0,293,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3320,0.096656,0,0,0.006088,0,0.002833,0.061891,0.165238,0.01688,0.0103,128,335,0
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,101,2,ok,7441105e63b60140f0b1dc12459063dda99e26eb97b6c10f21e02263ce103aee,l2-n128-zipf-w1-s101-r2-measure-eas_k2_adaptive,68,60,0.416166,0.276616,163396.337039,0.00612008823529,8236,8236,0.113496,0.025924,0.097247,0.111124,0.024703,0.016777,0,0.015756,0.003593,83,158,249,0,0,0,0,331,0,0,0,768,0,0,0,0,0,33840,0.097247,0.075618,0.014113,0.039652,0,0.021695,0.17191,0.276616,0,0,0,0,248
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,101,3,ok,7441105e63b60140f0b1dc12459063dda99e26eb97b6c10f21e02263ce103aee,l2-n128-zipf-w1-s101-r3-measure-native,62,66,0.137082,0,452284.034374,0.002211,8080,8080,0.108543,0.028487,0,0.106672,0.027193,0.016756,0.008422,0.007296,0.003165,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,101,3,ok,7441105e63b60140f0b1dc12459063dda99e26eb97b6c10f21e02263ce103aee,l2-n128-zipf-w1-s101-r3-measure-accept_static_degree,69,59,0.298528,0.161504,231134.097974,0.00432649275362,8320,8320,0.10925,0.027673,0.093473,0.107218,0.026585,0.016268,0,0.017498,0.00312,0,293,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3320,0.093473,0,0,0.006381,0,0.00301,0.061166,0.161504,0.016794,0.010282,128,335,0
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,101,3,ok,7441105e63b60140f0b1dc12459063dda99e26eb97b6c10f21e02263ce103aee,l2-n128-zipf-w1-s101-r3-measure-eas_k1_adaptive,69,59,0.411419,0.27916,167712.234972,0.0059625942029,8044,8044,0.107548,0.024583,0.094981,0.10586,0.023268,0.01655,0,0.014879,0.003003,83,158,249,0,0,0,0,390,0,0,0,768,0,0,0,0,0,33840,0.094981,0.074263,0.014743,0.044975,0,0.020428,0.177337,0.27916,0,0,0,0,307
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,101,3,ok,7441105e63b60140f0b1dc12459063dda99e26eb97b6c10f21e02263ce103aee,l2-n128-zipf-w1-s101-r3-measure-accept_id,67,61,0.271051,0.133859,247185.953935,0.00404553731343,8044,8044,0.110846,0.026171,0.095835,0.109136,0.025071,0.016582,0,0.016582,0.00281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095835,0,0,0.004574,0,0.003229,0.031526,0.133859,0,0.000184,0,329,0
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,101,3,ok,7441105e63b60140f0b1dc12459063dda99e26eb97b6c10f21e02263ce103aee,l2-n128-zipf-w1-s101-r3-measure-eas_k2_adaptive,68,60,0.397781,0.26684,170948.335893,0.00584972058824,8236,8236,0.107164,0.023686,0.093309,0.105081,0.022698,0.016507,0,0.014304,0.003071,83,158,249,0,0,0,0,331,0,0,0,768,0,0,0,0,0,33840,0.093309,0.073584,0.013905,0.038758,0,0.020409,0.166785,0.26684,0,0,0,0,248
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_id,accept_id,,greedy,11,1,ok,5bbbae1daef1e0d3a285af192cacaec58bbacb1047c0323885f43b124e431b96,l2-n32-zipf-w1-s11-r1-measure-accept_id,23,9,0.086816,0.042497,264928.123848,0.00377460869565,7844,7844,0.034071,0.010144,0.02934,0.032432,0.009197,0.004557,0,0.005473,0.002586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02934,0,0,0.001892,0,0.001381,0.010983,0.042497,0,0.00012,0,101,0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,native,native,,native,11,1,ok,5bbbae1daef1e0d3a285af192cacaec58bbacb1047c0323885f43b124e431b96,l2-n32-zipf-w1-s11-r1-measure-native,23,9,0.04153,0,553816.51818,0.00180565217391,7976,7976,0.032212,0.009237,0,0.030348,0.008285,0.004197,0.002019,0.002143,0.002816,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,11,1,ok,5bbbae1daef1e0d3a285af192cacaec58bbacb1047c0323885f43b124e431b96,l2-n32-zipf-w1-s11-r1-measure-eas_k1_adaptive,24,8,0.115015,0.072025,208668.434552,0.00479229166667,8192,8192,0.032493,0.010269,0.02937,0.030576,0.00887,0.004294,0,0.005252,0.003316,13,30,39,0,0,0,0,29,0,0,0,192,0,0,0,0,0,4752,0.02937,0.019746,0.002684,0.003904,0,0.004955,0.040442,0.072025,0,0,0,0,16
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,11,1,ok,5bbbae1daef1e0d3a285af192cacaec58bbacb1047c0323885f43b124e431b96,l2-n32-zipf-w1-s11-r1-measure-eas_k2_adaptive,22,10,0.112888,0.070234,194883.424279,0.00513127272727,7816,7816,0.03223,0.010306,0.02896,0.030641,0.008797,0.004486,0,0.005065,0.003098,13,30,39,0,0,0,0,27,0,0,0,192,0,0,0,0,0,4752,0.02896,0.018075,0.002416,0.003736,0,0.00509,0.039115,0.070234,0,0,0,0,14
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_static_degree,accept_static_degree,,greedy,11,1,ok,5bbbae1daef1e0d3a285af192cacaec58bbacb1047c0323885f43b124e431b96,l2-n32-zipf-w1-s11-r1-measure-accept_static_degree,24,8,0.091102,0.048955,263440.978244,0.00379591666667,8048,8048,0.032377,0.009653,0.029253,0.030608,0.008704,0.004767,0,0.005066,0.002718,0,87,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,952,0.029253,0,0,0.001558,0,0.001234,0.017455,0.048955,0.005551,0.002122,32,104,0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,11,2,ok,5bbbae1daef1e0d3a285af192cacaec58bbacb1047c0323885f43b124e431b96,l2-n32-zipf-w1-s11-r2-measure-eas_k2_adaptive,22,10,0.110591,0.068944,198931.196933,0.00502686363636,8000,8000,0.031662,0.009884,0.028787,0.030114,0.008448,0.0044,0,0.005117,0.002984,13,30,39,0,0,0,0,27,0,0,0,192,0,0,0,0,0,4752,0.028787,0.019227,0.002335,0.003775,0,0.00513,0.038048,0.068944,0,0,0,0,14
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,native,native,,native,11,2,ok,5bbbae1daef1e0d3a285af192cacaec58bbacb1047c0323885f43b124e431b96,l2-n32-zipf-w1-s11-r2-measure-native,23,9,0.042952,0,535481.467685,0.00186747826087,7972,7972,0.03319,0.00969,0,0.031573,0.008609,0.004469,0.002336,0.002194,0.002698,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_id,accept_id,,greedy,11,2,ok,5bbbae1daef1e0d3a285af192cacaec58bbacb1047c0323885f43b124e431b96,l2-n32-zipf-w1-s11-r2-measure-accept_id,23,9,0.087982,0.044615,261417.108045,0.00382530434783,8000,8000,0.03369,0.009565,0.029274,0.031792,0.008398,0.004297,0,0.004987,0.003065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029274,0,0,0.001967,0,0.001717,0.012905,0.044615,0,0.00014,0,101,0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_static_degree,accept_static_degree,,greedy,11,2,ok,5bbbae1daef1e0d3a285af192cacaec58bbacb1047c0323885f43b124e431b96,l2-n32-zipf-w1-s11-r2-measure-accept_static_degree,24,8,0.091588,0.048482,262043.06241,0.00381616666667,8068,8068,0.033055,0.009935,0.028794,0.031432,0.008797,0.004443,0,0.004963,0.002761,0,87,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,952,0.028794,0,0,0.001555,0,0.001288,0.017311,0.048482,0.005348,0.002228,32,104,0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,11,2,ok,5bbbae1daef1e0d3a285af192cacaec58bbacb1047c0323885f43b124e431b96,l2-n32-zipf-w1-s11-r2-measure-eas_k1_adaptive,24,8,0.115049,0.07176,208606.767551,0.00479370833333,7944,7944,0.033383,0.009789,0.028786,0.031565,0.008779,0.004225,0,0.005107,0.002828,13,30,39,0,0,0,0,29,0,0,0,192,0,0,0,0,0,4752,0.028786,0.020223,0.002671,0.004058,0,0.005011,0.040797,0.07176,0,0,0,0,16
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_id,accept_id,,greedy,11,3,ok,5bbbae1daef1e0d3a285af192cacaec58bbacb1047c0323885f43b124e431b96,l2-n32-zipf-w1-s11-r3-measure-accept_id,23,9,0.086273,0.043595,266595.574513,0.003751,7940,7940,0.032327,0.010247,0.028843,0.03042,0.00918,0.004292,0,0.005536,0.002974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028843,0,0,0.002063,0,0.001453,0.012521,0.043595,0,0.000121,0,101,0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,native,native,,native,11,3,ok,5bbbae1daef1e0d3a285af192cacaec58bbacb1047c0323885f43b124e431b96,l2-n32-zipf-w1-s11-r3-measure-native,23,9,0.041991,0,547736.419709,0.00182569565217,7976,7976,0.032111,0.009824,0,0.030419,0.008722,0.00425,0.002195,0.002388,0.002794,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,11,3,ok,5bbbae1daef1e0d3a285af192cacaec58bbacb1047c0323885f43b124e431b96,l2-n32-zipf-w1-s11-r3-measure-eas_k1_adaptive,24,8,0.11392,0.071589,210674.157303,0.00474666666667,8076,8076,0.032016,0.010201,0.02881,0.030051,0.009075,0.004483,0,0.005684,0.003091,13,30,39,0,0,0,0,29,0,0,0,192,0,0,0,0,0,4752,0.02881,0.01966,0.002554,0.003926,0,0.005038,0.040438,0.071589,0,0,0,0,16
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,11,3,ok,5bbbae1daef1e0d3a285af192cacaec58bbacb1047c0323885f43b124e431b96,l2-n32-zipf-w1-s11-r3-measure-eas_k2_adaptive,22,10,0.112638,0.070548,195315.967968,0.00511990909091,7924,7924,0.031907,0.010085,0.02864,0.030098,0.008845,0.004277,0,0.005208,0.003049,13,30,39,0,0,0,0,27,0,0,0,192,0,0,0,0,0,4752,0.02864,0.017795,0.002487,0.003671,0,0.005165,0.039598,0.070548,0,0,0,0,14
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_static_degree,accept_static_degree,,greedy,11,3,ok,5bbbae1daef1e0d3a285af192cacaec58bbacb1047c0323885f43b124e431b96,l2-n32-zipf-w1-s11-r3-measure-accept_static_degree,24,8,0.106085,0.063349,226233.680539,0.00442020833333,7988,7988,0.033286,0.00935,0.028464,0.031388,0.008288,0.004386,0,0.004762,0.00296,0,87,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,952,0.028464,0,0,0.001508,0,0.001271,0.032326,0.063349,0.005606,0.002093,32,104,0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_static_degree,accept_static_degree,,greedy,29,1,ok,c7f49ad230a1d7031dfd1a2ab8aa582d83cccb41bcafb4c58c634dc8a3f47825,l2-n32-zipf-w1-s29-r1-measure-accept_static_degree,24,8,0.092989,0.050441,258095.0435,0.00387454166667,8068,8068,0.032571,0.009769,0.028684,0.030758,0.008664,0.004448,0,0.005044,0.002918,0,85,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,936,0.028684,0,0,0.001639,0,0.001447,0.019269,0.050441,0.004906,0.002172,32,104,0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,29,1,ok,c7f49ad230a1d7031dfd1a2ab8aa582d83cccb41bcafb4c58c634dc8a3f47825,l2-n32-zipf-w1-s29-r1-measure-eas_k2_adaptive,24,8,0.116654,0.072151,205736.622833,0.00486058333333,7860,7860,0.033567,0.010807,0.029678,0.031616,0.00993,0.004501,0,0.005987,0.002828,13,28,39,0,0,0,0,27,0,0,0,192,0,0,0,0,0,4768,0.029678,0.018354,0.002513,0.003765,0,0.004681,0.040223,0.072151,0,0,0,0,14
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_id,accept_id,,greedy,29,1,ok,c7f49ad230a1d7031dfd1a2ab8aa582d83cccb41bcafb4c58c634dc8a3f47825,l2-n32-zipf-w1-s29-r1-measure-accept_id,24,8,0.085243,0.04154,281548.045001,0.00355179166667,7876,7876,0.033369,0.010139,0.028445,0.031266,0.009152,0.004419,0,0.005418,0.00309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028445,0,0,0.001846,0,0.001698,0.010538,0.04154,0,0.000115,0,104,0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,29,1,ok,c7f49ad230a1d7031dfd1a2ab8aa582d83cccb41bcafb4c58c634dc8a3f47825,l2-n32-zipf-w1-s29-r1-measure-eas_k1_adaptive,24,8,0.122123,0.079094,196523.177452,0.00508845833333,7812,7812,0.033675,0.009193,0.029782,0.031703,0.008017,0.00485,0,0.004561,0.003148,13,28,39,0,0,0,0,34,0,0,0,192,0,0,0,0,0,4768,0.029782,0.019721,0.002625,0.010602,0,0.005168,0.046911,0.079094,0,0,0,0,21
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,native,native,,native,29,1,ok,c7f49ad230a1d7031dfd1a2ab8aa582d83cccb41bcafb4c58c634dc8a3f47825,l2-n32-zipf-w1-s29-r1-measure-native,24,8,0.042312,0,567214.974475,0.001763,7988,7988,0.031854,0.010386,0,0.030105,0.008884,0.004459,0.002213,0.002333,0.003251,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,native,native,,native,29,2,ok,c7f49ad230a1d7031dfd1a2ab8aa582d83cccb41bcafb4c58c634dc8a3f47825,l2-n32-zipf-w1-s29-r2-measure-native,24,8,0.041961,0,571959.676843,0.001748375,8060,8060,0.032163,0.009722,0,0.03044,0.008906,0.004369,0.002036,0.002557,0.002539,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,29,2,ok,c7f49ad230a1d7031dfd1a2ab8aa582d83cccb41bcafb4c58c634dc8a3f47825,l2-n32-zipf-w1-s29-r2-measure-eas_k1_adaptive,24,8,0.117213,0.073076,204755.445215,0.004883875,7912,7912,0.033168,0.010852,0.029461,0.031336,0.009724,0.004356,0,0.005784,0.00296,13,28,39,0,0,0,0,34,0,0,0,192,0,0,0,0,0,4768,0.029461,0.020069,0.002585,0.004244,0,0.004953,0.041271,0.073076,0,0,0,0,21
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_id,accept_id,,greedy,29,2,ok,c7f49ad230a1d7031dfd1a2ab8aa582d83cccb41bcafb4c58c634dc8a3f47825,l2-n32-zipf-w1-s29-r2-measure-accept_id,24,8,0.087239,0.043636,275106.317129,0.00363495833333,8048,8048,0.032542,0.010947,0.029132,0.030765,0.009803,0.004392,0,0.006065,0.002921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029132,0,0,0.001835,0,0.001598,0.012334,0.043636,0,0.000115,0,104,0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_static_degree,accept_static_degree,,greedy,29,2,ok,c7f49ad230a1d7031dfd1a2ab8aa582d83cccb41bcafb4c58c634dc8a3f47825,l2-n32-zipf-w1-s29-r2-measure-accept_static_degree,24,8,0.09014,0.048515,266252.496117,0.00375583333333,8072,8072,0.031937,0.009583,0.028926,0.030213,0.008384,0.004417,0,0.00492,0.002923,0,85,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,936,0.028926,0,0,0.001618,0,0.001291,0.017418,0.048515,0.005407,0.002082,32,104,0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,29,2,ok,c7f49ad230a1d7031dfd1a2ab8aa582d83cccb41bcafb4c58c634dc8a3f47825,l2-n32-zipf-w1-s29-r2-measure-eas_k2_adaptive,24,8,0.114494,0.070532,209617.971247,0.00477058333333,8188,8188,0.032471,0.011388,0.029156,0.030619,0.010164,0.004309,0,0.006316,0.003076,13,28,39,0,0,0,0,27,0,0,0,192,0,0,0,0,0,4768,0.029156,0.020004,0.00245,0.003864,0,0.004937,0.039221,0.070532,0,0,0,0,14
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,29,3,ok,c7f49ad230a1d7031dfd1a2ab8aa582d83cccb41bcafb4c58c634dc8a3f47825,l2-n32-zipf-w1-s29-r3-measure-eas_k2_adaptive,24,8,0.111956,0.069145,214369.931044,0.00466483333333,7988,7988,0.03219,0.010492,0.02871,0.030475,0.009424,0.004396,0,0.005512,0.002783,13,28,39,0,0,0,0,27,0,0,0,192,0,0,0,0,0,4768,0.02871,0.019007,0.002532,0.003697,0,0.004686,0.038347,0.069145,0,0,0,0,14
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,native,native,,native,29,3,ok,c7f49ad230a1d7031dfd1a2ab8aa582d83cccb41bcafb4c58c634dc8a3f47825,l2-n32-zipf-w1-s29-r3-measure-native,24,8,0.044891,0,534628.321935,0.00187045833333,7968,7968,0.034416,0.010413,0,0.032625,0.009065,0.004792,0.002335,0.002225,0.003139,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,29,3,ok,c7f49ad230a1d7031dfd1a2ab8aa582d83cccb41bcafb4c58c634dc8a3f47825,l2-n32-zipf-w1-s29-r3-measure-eas_k1_adaptive,24,8,0.116768,0.072532,205535.763223,0.00486533333333,8044,8044,0.032361,0.011654,0.02864,0.030677,0.010257,0.004315,0,0.006233,0.003081,13,28,39,0,0,0,0,34,0,0,0,192,0,0,0,0,0,4768,0.02864,0.019973,0.002565,0.00445,0,0.00495,0.04156,0.072532,0,0,0,0,21
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_static_degree,accept_static_degree,,greedy,29,3,ok,c7f49ad230a1d7031dfd1a2ab8aa582d83cccb41bcafb4c58c634dc8a3f47825,l2-n32-zipf-w1-s29-r3-measure-accept_static_degree,24,8,0.094037,0.050955,255218.690515,0.00391820833333,8044,8044,0.032918,0.009975,0.030158,0.031107,0.00896,0.004297,0,0.005355,0.002826,0,85,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,936,0.030158,0,0,0.001768,0,0.001277,0.018458,0.050955,0.005336,0.002396,32,104,0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_id,accept_id,,greedy,29,3,ok,c7f49ad230a1d7031dfd1a2ab8aa582d83cccb41bcafb4c58c634dc8a3f47825,l2-n32-zipf-w1-s29-r3-measure-accept_id,24,8,0.087575,0.042447,274050.813588,0.00364895833333,7940,7940,0.033941,0.011099,0.028518,0.031923,0.010107,0.004368,0,0.006114,0.00301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028518,0,0,0.001747,0,0.001559,0.011678,0.042447,0,0.000123,0,104,0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,47,1,ok,aec93f3c04a60ce1308c3405aa8d73858cdf1c9301a58df09cd39228cdd76473,l2-n32-zipf-w1-s47-r1-measure-eas_k2_adaptive,18,14,0.119014,0.077416,151242.710942,0.00661188888889,7912,7912,0.032025,0.009474,0.029008,0.030381,0.008327,0.004314,0,0.004865,0.002791,18,39,54,0,0,0,0,47,0,0,0,192,0,0,0,0,0,8336,0.029008,0.022551,0.005593,0.005423,0,0.005274,0.046221,0.077416,0,0,0,0,29
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_id,accept_id,,greedy,47,1,ok,aec93f3c04a60ce1308c3405aa8d73858cdf1c9301a58df09cd39228cdd76473,l2-n32-zipf-w1-s47-r1-measure-accept_id,19,13,0.086255,0.043328,220277.085386,0.00453973684211,8000,8000,0.034117,0.008686,0.028984,0.031839,0.00777,0.004545,0,0.004524,0.003194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028984,0,0,0.002026,0,0.001159,0.012159,0.043328,0,0.000142,0,89,0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,47,1,ok,aec93f3c04a60ce1308c3405aa8d73858cdf1c9301a58df09cd39228cdd76473,l2-n32-zipf-w1-s47-r1-measure-eas_k1_adaptive,19,13,0.120945,0.07773,157096.200752,0.00636552631579,7816,7816,0.033235,0.009893,0.028367,0.031228,0.008741,0.004375,0,0.004969,0.003159,18,39,54,0,0,0,0,54,0,0,0,192,0,0,0,0,0,8336,0.028367,0.024308,0.003476,0.005976,0,0.005486,0.047186,0.07773,0,0,0,0,36
