condition,suite,arity,n,distribution,workers,variant,policy,policy_k,implementation,baseline,seed,repetition,commit_delta,batch_delta_ms,extra_cost_us,eas_rate,baseline_rate,rate_ratio
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,71,3,-2,0.010970000000000035,0.1,387949.77927534736,408217.482723653,0.9503507215980113
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,71,3,-2,0.010970000000000035,1,285169.5724066242,297268.6671746973,0.9592991253230105
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,71,3,-2,0.010970000000000035,10,78143.26559446544,79956.3920376125,0.9773235585430851
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,71,3,-2,0.010970000000000035,100,9460.717004852966,9621.361989312803,0.9833033010671173
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,71,3,-2,0.010970000000000035,1000,966.4333610801028,982.1049641204709,0.984042843063722
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,3,-2,-0.005195999999999978,0,404133.8986862389,403813.79697139654,1.0007926963299498
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,3,-2,-0.005195999999999978,0.1,387949.77927534736,387901.1775571462,1.0001252940723389
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,3,-2,-0.005195999999999978,1,285169.5724066242,286347.3666268962,0.9958868341128954
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,3,-2,-0.005195999999999978,10,78143.26559446544,79144.48579639138,0.9873494635557846
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,3,-2,-0.005195999999999978,100,9460.717004852966,9609.499676823374,0.9845171260758508
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,3,-2,-0.005195999999999978,1000,966.4333610801028,981.9812289611982,0.9841668379979698
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,1,0,-0.0031939999999999746,0,419525.93569266726,415111.37174541154,1.0106346495127172
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,1,0,-0.0031939999999999746,0.1,402377.21906246105,398314.4344725337,1.010199943156234
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,1,0,-0.0031939999999999746,1,294159.5325198032,291982.30494539236,1.0074567106894305
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,1,0,-0.0031939999999999746,10,79729.72887462753,79568.91330966895,1.0020210853494091
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,1,0,-0.0031939999999999746,100,9618.071715548735,9615.727300415849,1.000243810484599
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,1,0,-0.0031939999999999746,1000,982.0706709122568,982.0462231542759,1.0000248947120862
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,1,0,-0.012067999999999968,0,419525.93569266726,403320.0280403448,1.0401812618407864
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,1,0,-0.012067999999999968,0.1,402377.21906246105,387445.53469021275,1.0385387958702044
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,1,0,-0.012067999999999968,1,294159.5325198032,286098.99479345244,1.0281739463368966
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,1,0,-0.012067999999999968,10,79729.72887462753,79125.49995070355,1.0076363362544365
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,1,0,-0.012067999999999968,100,9618.071715548735,9609.219726019792,1.0009211975354224
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,1,0,-0.012067999999999968,1000,982.0706709122568,981.9783054962097,1.0000940605464805
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,1,0,-0.006423000000000012,0,424085.35559220496,415111.37174541154,1.0216182558648312
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,1,0,-0.006423000000000012,0.1,406569.649253009,398314.4344725337,1.0207253718821594
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,1,0,-0.006423000000000012,1,296393.87452659314,291982.30494539236,1.0151090306038437
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,1,0,-0.006423000000000012,10,79892.96878467577,79568.91330966895,1.004072639194476
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,1,0,-0.006423000000000012,100,9620.442983223016,9615.727300415849,1.0004904135339783
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,1,0,-0.006423000000000012,1000,982.0953878072546,982.0462231542759,1.0000500634815546
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,1,0,-0.015297000000000005,0,424085.35559220496,403320.0280403448,1.051485981622968
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,1,0,-0.015297000000000005,0.1,406569.649253009,387445.53469021275,1.0493594914652642
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,1,0,-0.015297000000000005,1,296393.87452659314,286098.99479345244,1.035983627766931
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,1,0,-0.015297000000000005,10,79892.96878467577,79125.49995070355,1.0096993868531683
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,1,0,-0.015297000000000005,100,9620.442983223016,9609.219726019792,1.0011679675897964
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,1,0,-0.015297000000000005,1000,982.0953878072546,981.9783054962097,1.0001192310567246
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,2,0,0.016637999999999986,0,419979.0010499475,444637.355889857,0.9445427728613569
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,2,0,0.016637999999999986,0.1,402793.9836644663,425421.2852449718,0.9468120134904018
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,2,0,0.016637999999999986,1,294382.20623109007,306288.39239918615,0.9611275305771995
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,2,0,0.016637999999999986,10,79746.07836001557,80594.76377099061,0.9894697202241751
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,2,0,0.016637999999999986,100,9618.309597355423,9630.541105709939,0.9987299251184064
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,2,0,0.016637999999999986,1000,982.0731509657267,982.2005231433843,0.9998703195786843
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,2,0,-0.013160000000000005,0,419979.0010499475,402330.96511535085,1.0438644734429945
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,2,0,-0.013160000000000005,0.1,402793.9836644663,386532.7095636169,1.0420695938493998
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,2,0,-0.013160000000000005,1,294382.20623109007,285600.95200317336,1.030746585984136
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,2,0,-0.013160000000000005,10,79746.07836001557,79087.35700723398,1.008329034850935
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,2,0,-0.013160000000000005,100,9618.309597355423,9608.656942349964,1.0010045790023905
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,2,0,-0.013160000000000005,1000,982.0731509657267,981.972428006711,1.0001025720846564
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,2,0,0.019713000000000036,0,415718.10353360383,444637.355889857,0.9349599128971591
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,2,0,0.019713000000000036,0.1,398873.02542024123,425421.2852449718,0.9375953654753236
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,2,0,0.019713000000000036,1,292282.35403280053,306288.39239918615,0.9542717298012015
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,2,0,0.019713000000000036,10,79591.17927597293,80594.76377099061,0.9875477704994662
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,2,0,0.019713000000000036,100,9616.05239680106,9630.541105709939,0.9984955457071578
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,2,0,0.019713000000000036,1000,982.0496139259,982.2005231433843,0.999846355999688
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,2,0,-0.010084999999999955,0,415718.10353360383,402330.96511535085,1.0332739450328283
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,2,0,-0.010084999999999955,0.1,398873.02542024123,386532.7095636169,1.0319256703282786
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,2,0,-0.010084999999999955,1,292282.35403280053,285600.95200317336,1.0233941868287362
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,2,0,-0.010084999999999955,10,79591.17927597293,79087.35700723398,1.0063704527222077
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,2,0,-0.010084999999999955,100,9616.05239680106,9608.656942349964,1.000769665781125
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,2,0,-0.010084999999999955,1000,982.0496139259,981.972428006711,1.0000786029393367
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,3,0,0.015702999999999967,0,411432.60178875225,433669.25491491816,0.9487243956675496
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,3,0,0.015702999999999967,0.1,394926.13940892724,415370.00896671764,0.9507815462925526
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,3,0,0.015702999999999967,1,290157.4449564418,301043.61787530105,0.9638385527130872
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,3,0,0.015702999999999967,10,79432.77434094438,80226.97867745189,0.9901005328930488
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,3,0,0.015702999999999967,100,9613.736106148464,9625.268438041994,0.998801869062898
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,3,0,0.015702999999999967,1000,982.0254504053881,982.1456521378535,0.99987761312978
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,3,0,-0.0025660000000000127,0,411432.60178875225,408013.911331453,1.008378857588809
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,3,0,-0.0025660000000000127,0.1,394926.13940892724,391775.20809171273,1.0080427021724072
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,3,0,-0.0025660000000000127,1,290157.4449564418,288452.95355220657,1.0059090793949064
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,3,0,-0.0025660000000000127,10,79432.77434094438,79304.4870604659,1.0016176547536417
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,3,0,-0.0025660000000000127,100,9613.736106148464,9611.854254080823,1.0001957844987965
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,3,0,-0.0025660000000000127,1000,982.0254504053881,982.0058112454053,1.0000199990262357
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,3,0,0.0038779999999999926,0,427957.1499412408,433669.25491491816,0.9868284299406975
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,3,0,0.0038779999999999926,0.1,410126.8789344513,415370.00896671764,0.987377206059462
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,3,0,0.0038779999999999926,1,298279.91913299967,301043.61787530105,0.9908196069333509
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,3,0,0.0038779999999999926,10,80029.3695083021,80226.97867745189,0.9975368738495779
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,3,0,0.0038779999999999926,100,9622.417850898648,9625.268438041994,0.9997038433616999
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,3,0,0.0038779999999999926,1000,982.1159644805134,982.1456521378535,0.9999697726530933
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,3,0,-0.014390999999999987,0,427957.1499412408,408013.911331453,1.0488788201968602
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,3,0,-0.014390999999999987,0.1,410126.8789344513,391775.20809171273,1.0468423485297276
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,3,0,-0.014390999999999987,1,298279.91913299967,288452.95355220657,1.0340678279066904
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,3,0,-0.014390999999999987,10,80029.3695083021,79304.4870604659,1.0091404972745555
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,3,0,-0.014390999999999987,100,9622.417850898648,9611.854254080823,1.0010990175816845
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,3,0,-0.014390999999999987,1000,982.1159644805134,982.0058112454053,1.0001121716733716
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,1,2,0.162188,0,134401.94670609123,209993.3947532196,0.6400294012296813
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,1,2,0.162188,0.1,130464.33860302449,200208.94533567762,0.651640906375503
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,1,2,0.162188,1,103241.97927553112,141057.10761118506,0.7319161793683666
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,1,2,0.162188,10,33448.721642672586,35669.976191912254,0.9377276133494221
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,1,2,0.162188,100,4310.311907024909,4210.715536078062,1.0236530751349717
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,1,2,0.162188,1000,443.8419234096877,428.8100708430881,1.0350548030204731
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,1,0,0.14143100000000003,0,134401.94670609123,201648.5654650299,0.6665157592177334
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,1,0,0.14143100000000003,0.1,130464.33860302449,192912.9860899584,0.6762859320532568
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,1,0,0.14143100000000003,1,103241.97927553112,138797.5746950106,0.743831291738287
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,1,0,0.14143100000000003,10,33448.721642672586,36476.03140778283,0.9170055061290382
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,1,0,0.14143100000000003,100,4310.311907024909,4356.908796140237,0.9893050574855713
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,1,0,0.14143100000000003,1000,443.8419234096877,444.33125690321225,0.9988987191742148
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,1,-1,0.14397899999999997,0,133040.3161432105,209993.3947532196,0.6335452422184853
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,1,-1,0.14397899999999997,0.1,128973.08761571754,200208.94533567762,0.6441924330577565
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,1,-1,0.14397899999999997,1,101144.05160594278,141057.10761118506,0.7170432835241448
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,1,-1,0.14397899999999997,10,32030.521528069414,35669.976191912254,0.8979686825620017
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,1,-1,0.14397899999999997,100,4089.083872562338,4210.715536078062,0.971113778056588
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,1,-1,0.14397899999999997,1000,420.54144992038215,428.8100708430881,0.9807172884105801
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,1,-3,0.123222,0,133040.3161432105,201648.5654650299,0.6597632660386195
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,1,-3,0.123222,0.1,128973.08761571754,192912.9860899584,0.668555757856422
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,1,-3,0.123222,1,101144.05160594278,138797.5746950106,0.7287162749651318
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,1,-3,0.123222,10,32030.521528069414,36476.03140778283,0.8781251767766357
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,1,-3,0.123222,100,4089.083872562338,4356.908796140237,0.9385286825799144
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,1,-3,0.123222,1000,420.54144992038215,444.33125690321225,0.9464592989729458
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,2,-1,0.15135000000000004,0,132042.57639518875,213501.85746615997,0.618461019319785
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,2,-1,0.15135000000000004,0.1,128035.20493931368,203395.59704003937,0.6294885769533612
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,2,-1,0.15135000000000004,1,100566.33746710644,142631.5257164641,0.7050779058973353
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,2,-1,0.15135000000000004,10,31972.35693702452,35769.821846776395,0.8938360686832969
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,2,-1,0.15135000000000004,100,4088.1344245220234,4212.103456306587,0.9705683791790655
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,2,-1,0.15135000000000004,1000,420.5314054450048,428.8244606212798,0.9806609558506526
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,2,-3,0.12106800000000001,0,132042.57639518875,197991.60098787388,0.6669099887892506
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,2,-3,0.12106800000000001,0.1,128035.20493931368,189563.37236565113,0.6754216457615293
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,2,-3,0.12106800000000001,1,100566.33746710644,137055.1418520718,0.7337655202724976
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,2,-3,0.12106800000000001,10,31972.35693702452,36354.56801525106,0.8794591349183914
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,2,-3,0.12106800000000001,100,4088.1344245220234,4355.170745233132,0.9386852235349468
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,2,-3,0.12106800000000001,1000,420.5314054450048,444.31317371956794,0.9464752123474663
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,2,2,0.16698200000000002,0,134246.839900045,213501.85746615997,0.6287853487238306
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,2,2,0.16698200000000002,0.1,130318.18212994782,203395.59704003937,0.6407128965741283
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,2,2,0.16698200000000002,1,103150.43133167207,142631.5257164641,0.7231951759159042
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,2,2,0.16698200000000002,10,33439.10650707413,35769.821846776395,0.9348412930406499
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,2,2,0.16698200000000002,100,4310.152200548206,4212.103456306587,1.0232778575499648
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,2,2,0.16698200000000002,1000,443.84022994474634,428.8244606212798,1.0350161212858795
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,2,0,0.1367,0,134246.839900045,197991.60098787388,0.6780431050116466
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,2,0,0.1367,0.1,130318.18212994782,189563.37236565113,0.687464991277827
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,2,0,0.1367,1,103150.43133167207,137055.1418520718,0.75261993047299
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,2,0,0.1367,10,33439.10650707413,36354.56801525106,0.9198048094821573
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,2,0,0.1367,100,4310.152200548206,4355.170745233132,0.9896631963892115
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,2,0,0.1367,1000,443.84022994474634,444.31317371956794,0.9989355621152027
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,3,2,0.15699800000000003,0,136666.39493231417,211476.64528830035,0.6462481696075735
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,3,2,0.15699800000000003,0.1,132596.99353764128,201556.7510517598,0.6578643128832253
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,3,2,0.15699800000000003,1,104572.95706637997,141724.81678846412,0.7378591797544086
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,3,2,0.15699800000000003,10,33587.2212997194,35712.52327807199,0.9404886078252119
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,3,2,0.15699800000000003,100,4312.603530857132,4211.307805559478,1.024053270379318
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,3,2,0.15699800000000003,1000,443.86621050094936,428.8162124588169,1.0350966162306139
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,3,0,0.128066,0,136666.39493231417,197226.3743564192,0.6929417801157588
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,3,0,0.128066,0.1,132596.99353764128,188861.79292795423,0.7020847969404987
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,3,0,0.128066,1,104572.95706637997,136688.0251697809,0.7650484154445084
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,3,0,0.128066,10,33587.2212997194,36328.686660616135,0.9245371739829849
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,3,0,0.128066,100,4312.603530857132,4354.7990802664335,0.990310563442408
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,3,0,0.128066,1000,443.86621050094936,444.30930512768487,0.9990027338576486
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,3,-1,0.14691800000000005,0,132680.08864995552,211476.64528830035,0.6273983042859241
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,3,-1,0.14691800000000005,0.1,128634.52074112541,201556.7510517598,0.6382049723955514
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,3,-1,0.14691800000000005,1,100935.71142853939,141724.81678846412,0.712195039060761
