condition,suite,arity,n,distribution,workers,variant,policy,policy_k,implementation,seed,repetition,baseline,status,commit_delta,batch_delta_ms,selector_delta_ms,batch_speedup,selector_speedup,rate_ratio,baseline_commits,commits,baseline_batch_ms,batch_ms,quality_cost
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,29,1,native,ok,6,0.27132900000000004,0.276711,0.3318188198615513,0.0,0.3673708362751594,56,62,0.134742,0.406071,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,29,1,accept_id,ok,2,0.140988,0.14534799999999998,0.6527996335616185,0.47472995291116005,0.6745596213487755,60,62,0.265083,0.406071,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,29,1,accept_static_degree,ok,0,0.10708100000000004,0.11282599999999998,0.7362998096392009,0.5922605172906029,0.7362998096404612,62,62,0.29899,0.406071,baseline_dominates
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,29,1,native,ok,6,0.286535,0.287794,0.3198418142932085,0.0,0.3541105801088082,56,62,0.134742,0.421277,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,29,1,accept_id,ok,2,0.156194,0.156431,0.6292368204293137,0.45644801489954623,0.6502113811094169,60,62,0.265083,0.421277,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,29,1,accept_static_degree,ok,0,0.12228700000000003,0.12390899999999999,0.70972305632636,0.5694524555758633,0.709723056324759,62,62,0.29899,0.421277,baseline_dominates
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,29,1,native,ok,4,0.130341,0.131363,0.5083011735946854,0.0,0.5446084002783993,56,60,0.134742,0.265083,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,29,1,accept_static_degree,ok,-2,-0.033906999999999965,-0.032521999999999995,1.1279108807430125,1.247573517657179,1.0915266587825652,62,60,0.29899,0.265083,tradeoff_or_tie
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,29,1,native,ok,6,0.16424799999999998,0.163885,0.4506572126158066,0.0,0.49894191396647025,56,62,0.134742,0.29899,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,29,1,accept_id,ok,2,0.033906999999999965,0.032521999999999995,0.8865948693936253,0.8015559691246912,0.9161480317075815,60,62,0.265083,0.29899,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,29,2,native,ok,6,0.294374,0.295118,0.3137495337560612,0.0,0.3473655552303605,56,62,0.134586,0.42896,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,29,2,accept_id,ok,2,0.161518,0.162358,0.6234660574412533,0.44985395672239575,0.6442482593562258,60,62,0.267442,0.42896,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,29,2,accept_static_degree,ok,0,0.14091199999999998,0.13706,0.671503170458784,0.5355756002683673,0.671503170459406,62,62,0.288048,0.42896,baseline_dominates
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,29,2,accept_id,ok,-4,-0.132856,-0.13276,1.987145765532819,,1.8546693811623989,60,56,0.267442,0.134586,tradeoff_or_tie
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,29,2,accept_static_degree,ok,-6,-0.15346200000000002,-0.158058,2.14025232936561,,1.9331311362005625,62,56,0.288048,0.134586,tradeoff_or_tie
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,29,2,native,ok,4,0.132856,0.13276,0.5032343461386021,0.0,0.5391796565775288,56,60,0.134586,0.267442,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,29,2,accept_static_degree,ok,-2,-0.020606000000000013,-0.025298000000000015,1.0770484815399228,1.1905543838505575,1.0423049821359471,62,60,0.288048,0.267442,tradeoff_or_tie
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,29,2,native,ok,6,0.15346200000000002,0.158058,0.46723462756207296,0.0,0.5172954805153218,56,62,0.134586,0.288048,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,29,2,accept_id,ok,2,0.020606000000000013,0.025298000000000015,0.9284633116702772,0.8399448303787217,0.9594120887254577,60,62,0.267442,0.288048,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,29,2,native,ok,6,0.27561599999999997,0.276817,0.32809688884988375,0.0,0.36325012694199643,56,62,0.134586,0.410202,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,29,2,accept_id,ok,2,0.14276,0.144057,0.6519763433625385,0.4795948225723131,0.6737088881426754,60,62,0.267442,0.410202,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,29,2,accept_static_degree,ok,0,0.12215399999999998,0.11875899999999998,0.7022101306185733,0.5709837184854977,0.7022101306203801,62,62,0.288048,0.410202,baseline_dominates
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,29,3,native,ok,6,0.28406200000000004,0.289604,0.32369088943807167,0.0,0.3583720561649242,56,62,0.135956,0.420018,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,29,3,accept_id,ok,2,0.15872000000000003,0.15932199999999996,0.6221114333195243,0.4498625709589647,0.6428484810978287,60,62,0.261298,0.420018,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,29,3,accept_static_degree,ok,0,0.12517899999999998,0.12825699999999998,0.7019675347247023,0.5571297357771302,0.7019675347257713,62,62,0.294839,0.420018,baseline_dominates
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,29,3,native,ok,4,0.12534199999999998,0.130282,0.5203101439735475,0.0,0.5574751542586085,56,60,0.135956,0.261298,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,29,3,accept_static_degree,ok,-2,-0.03354100000000004,-0.03106499999999998,1.128363018469334,1.2384442977541026,1.0919642114219228,62,60,0.294839,0.261298,tradeoff_or_tie
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,29,3,accept_id,ok,-4,-0.12534199999999998,-0.130282,1.9219306246138455,,1.793801916302278,60,56,0.261298,0.135956,tradeoff_or_tie
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,29,3,accept_static_degree,ok,-6,-0.15888300000000002,-0.161347,2.168635440877931,,1.9587674949821512,62,56,0.294839,0.135956,tradeoff_or_tie
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,29,3,native,ok,6,0.279637,0.282749,0.32713736756875117,0.0,0.3621877998076744,56,62,0.135956,0.415593,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,29,3,accept_id,ok,2,0.15429500000000002,0.15246699999999996,0.6287353251859391,0.4607690920215457,0.6496931693563122,60,62,0.261298,0.415593,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,29,3,accept_static_degree,ok,0,0.12075399999999997,0.12140199999999998,0.7094416893451045,0.5706368545954186,0.7094416893423753,62,62,0.294839,0.415593,baseline_dominates
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,29,3,native,ok,6,0.15888300000000002,0.161347,0.46111945841628815,0.0,0.5105251146763145,56,62,0.135956,0.294839,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,29,3,accept_id,ok,2,0.03354100000000004,0.03106499999999998,0.8862396087356149,0.8074646569195586,0.9157809290268132,60,62,0.261298,0.294839,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,47,1,native,ok,1,0.292594,0.292655,0.3212189542938537,0.0,0.326160784360663,65,66,0.138464,0.431058,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,47,1,accept_id,ok,-3,0.160787,0.161572,0.62699451117947,0.4479096547128872,0.5997338802599356,69,66,0.270271,0.431058,baseline_dominates
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,47,1,accept_static_degree,ok,-4,0.13964,0.131281,0.6760528745551643,0.5514137807315781,0.6374212817263641,70,66,0.291418,0.431058,baseline_dominates
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,47,1,accept_id,ok,-4,-0.13180699999999998,-0.131083,1.9519225213773976,,1.8387675926016909,69,65,0.270271,0.138464,tradeoff_or_tie
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,47,1,accept_static_degree,ok,-5,-0.152954,-0.161374,2.1046481395886296,,1.954316129622483,70,65,0.291418,0.138464,tradeoff_or_tie
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,47,1,native,ok,5,0.152954,0.161374,0.47513880405465686,0.0,0.5116879428269218,65,70,0.138464,0.291418,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,47,1,accept_id,ok,1,0.021147000000000027,0.030290999999999985,0.9274341324146071,0.8122931822970244,0.9408752067951706,69,70,0.270271,0.291418,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,47,1,native,ok,5,0.282494,0.288399,0.3289259261018914,0.0,0.3542279204170526,65,70,0.138464,0.420958,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,47,1,accept_id,ok,1,0.15068700000000002,0.157316,0.6420379230231994,0.4545196065173596,0.6513428204575672,69,70,0.270271,0.420958,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,47,1,accept_static_degree,ok,0,0.12954,0.12702500000000003,0.6922733384328128,0.5595511773619186,0.6922733384336751,70,70,0.291418,0.420958,baseline_dominates
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,47,1,native,ok,4,0.13180699999999998,0.131083,0.5123154167483748,0.0,0.5438425193175663,65,69,0.138464,0.270271,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,47,1,accept_static_degree,ok,-1,-0.021147000000000027,-0.030290999999999985,1.0782436887420406,1.2310825965228136,1.0628402074768466,70,69,0.291418,0.270271,tradeoff_or_tie
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,47,2,native,ok,4,0.134152,0.134337,0.5057183281259211,0.0,0.5368394560107502,65,69,0.137256,0.271408,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,47,2,accept_static_degree,ok,-1,-0.024031999999999998,-0.023395,1.0885456581972528,1.1741515740265154,1.072995005935339,70,69,0.29544,0.271408,tradeoff_or_tie
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,47,2,accept_id,ok,-4,-0.134152,-0.134337,1.9773853237745527,,1.8627542905117147,69,65,0.271408,0.137256,tradeoff_or_tie
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,47,2,accept_static_degree,ok,-5,-0.158184,-0.157732,2.1524742087777584,,1.9987260510036957,70,65,0.29544,0.137256,tradeoff_or_tie
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,47,2,native,ok,5,0.272419,0.274326,0.3350363092695429,0.0,0.36080833305919247,65,70,0.137256,0.409675,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,47,2,accept_id,ok,1,0.13826700000000003,0.139989,0.6624958808811863,0.4896983880492553,0.6720972704583905,69,70,0.271408,0.409675,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,47,2,accept_static_degree,ok,0,0.11423500000000003,0.116594,0.7211570147067797,0.5749801331262804,0.721157014704626,70,70,0.29544,0.409675,baseline_dominates
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,47,2,native,ok,1,0.266845,0.26548,0.3396576598424651,0.0,0.3448831623010675,65,66,0.137256,0.404101,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,47,2,accept_id,ok,-3,0.132693,0.13114299999999998,0.6716340716800998,0.5060155190598162,0.6424325903015615,69,66,0.271408,0.404101,baseline_dominates
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,47,2,accept_static_degree,ok,-4,0.10866100000000001,0.10774799999999998,0.7311043526247151,0.5941389181859275,0.6893269610436793,70,66,0.29544,0.404101,baseline_dominates
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,47,2,native,ok,5,0.158184,0.157732,0.4645816409423233,0.0,0.500318690246636,65,70,0.137256,0.29544,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,47,2,accept_id,ok,1,0.024031999999999998,0.023395,0.918656918494449,0.8516787969467198,0.9319707868801228,69,70,0.271408,0.29544,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,47,3,native,ok,5,0.263946,0.278723,0.3596046205245038,0.0,0.3872665144109964,65,70,0.148215,0.412161,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,47,3,accept_id,ok,1,0.14629399999999998,0.149947,0.6450561795026701,0.4620214334662012,0.6544048197842339,69,70,0.265867,0.412161,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,47,3,accept_static_degree,ok,0,0.11271399999999998,0.11510599999999999,0.7265291961151104,0.5870236758358658,0.7265291961137473,70,70,0.299447,0.412161,baseline_dominates
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,47,3,native,ok,4,0.117652,0.128776,0.5574779871138577,0.0,0.5917843247833708,65,69,0.148215,0.265867,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,47,3,accept_static_degree,ok,-1,-0.03358,-0.03484100000000001,1.1263037533804496,1.2705550723737342,1.1102136997604843,70,69,0.299447,0.265867,tradeoff_or_tie
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,47,3,native,ok,5,0.151232,0.163617,0.4949623806550074,0.0,0.5330364099371513,65,70,0.148215,0.299447,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,47,3,accept_id,ok,1,0.03358,0.03484100000000001,0.8878599551840559,0.7870575795913627,0.900727490766632,69,70,0.265867,0.299447,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,47,3,accept_id,ok,-4,-0.117652,-0.128776,1.7937928009985493,,1.689804812532101,69,65,0.265867,0.148215,tradeoff_or_tie
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,47,3,accept_static_degree,ok,-5,-0.151232,-0.163617,2.020355564551496,,1.8760444527943354,70,65,0.299447,0.148215,tradeoff_or_tie
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,47,3,native,ok,1,0.257174,0.269947,0.36561179509064134,0.0,0.3712365919386348,65,66,0.148215,0.405389,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,47,3,accept_id,ok,-3,0.13952199999999998,0.141171,0.6558318059937492,0.47704178968464184,0.6273173796459208,69,66,0.265867,0.405389,baseline_dominates
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,47,3,accept_static_degree,ok,-4,0.10594199999999998,0.10632999999999998,0.7386658246770387,0.6061078656180658,0.69645634898075,70,66,0.299447,0.405389,baseline_dominates
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,71,1,native,ok,5,0.16843299999999997,0.171331,0.4484821495813674,0.0,0.4829807764720909,65,70,0.136966,0.305399,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,71,1,accept_id,ok,2,0.043043,0.039433000000000024,0.859059787360142,0.7698431690703957,0.8843262516945282,68,70,0.262356,0.305399,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,71,1,native,ok,5,0.271374,0.273237,0.3354214625067346,0.0,0.36122311346792757,65,70,0.136966,0.40834,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,71,1,accept_id,ok,2,0.145984,0.14133900000000002,0.6424940000979575,0.48272378923791426,0.661390882452603,68,70,0.262356,0.40834,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,71,1,accept_static_degree,ok,0,0.102941,0.101906,0.7479037076945683,0.6270417256813682,0.7479037076930138,70,70,0.305399,0.40834,baseline_dominates
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,71,1,accept_id,ok,-3,-0.12538999999999997,-0.131898,1.9154826745323654,,1.8309760859511746,68,65,0.262356,0.136966,tradeoff_or_tie
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,71,1,accept_static_degree,ok,-5,-0.16843299999999997,-0.171331,2.2297431479345238,,2.0704757802255616,70,65,0.305399,0.136966,tradeoff_or_tie
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,71,1,native,ok,3,0.12538999999999997,0.131898,0.5220616261873181,0.0,0.5461567781648604,65,68,0.136966,0.262356,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,71,1,accept_static_degree,ok,-2,-0.043043,-0.039433000000000024,1.1640633337907271,1.2989658675643303,1.1308043813963682,70,68,0.305399,0.262356,tradeoff_or_tie
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,71,1,native,ok,3,0.276111,0.27366,0.33157498480912756,0.0,0.3468784456459379,65,68,0.136966,0.413077,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,71,1,accept_id,ok,0,0.15072100000000005,0.14176200000000003,0.6351261387102162,0.4819776364832273,0.6351261387096266,68,68,0.262356,0.413077,baseline_dominates
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,71,1,accept_static_degree,ok,-2,0.10767800000000005,0.102329,0.739327050404646,0.6260724987210408,0.7182034203922033,70,68,0.305399,0.413077,baseline_dominates
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,71,2,native,ok,3,0.27192399999999994,0.276046,0.33613925441273407,0.0,0.3516533738471568,65,68,0.137686,0.40961,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,71,2,accept_id,ok,0,0.13188499999999997,0.13366,0.678022997485413,0.5158053367916942,0.678022997484868,68,68,0.277725,0.40961,baseline_dominates
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,71,2,accept_static_degree,ok,-2,0.10897899999999999,0.11172500000000002,0.7339444837772515,0.5952667309071676,0.7129746413836683,70,68,0.300631,0.40961,baseline_dominates
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,71,2,native,ok,5,0.16294499999999998,0.164321,0.45799002764186,0.0,0.4932200297681049,65,70,0.137686,0.300631,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,71,2,accept_id,ok,2,0.022905999999999982,0.021934999999999982,0.9238069260987724,0.8665112797512188,0.9509777180420195,68,70,0.277725,0.300631,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,71,2,native,ok,5,0.270853,0.277048,0.3370204558193955,0.0,0.36294510626821813,65,70,0.137686,0.408539,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,71,2,accept_id,ok,2,0.13081399999999999,0.134662,0.6798004596868353,0.5139398227022033,0.6997945908558241,68,70,0.277725,0.408539,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,71,2,accept_static_degree,ok,0,0.107908,0.11272700000000002,0.7358685462097866,0.5931138286506309,0.7358685462122502,70,70,0.300631,0.408539,baseline_dominates
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,71,2,native,ok,3,0.140039,0.142386,0.495763795121073,0.0,0.5186452010501382,65,68,0.137686,0.277725,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,71,2,accept_static_degree,ok,-2,-0.022905999999999982,-0.021934999999999982,1.0824772706814294,1.1540530670150153,1.0515493486628826,70,68,0.300631,0.277725,tradeoff_or_tie
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,71,2,accept_id,ok,-3,-0.140039,-0.142386,2.017089609691617,,1.9281003622037338,68,65,0.277725,0.137686,tradeoff_or_tie
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,71,2,accept_static_degree,ok,-5,-0.16294499999999998,-0.164321,2.1834536554188513,,2.0274926800320046,70,65,0.300631,0.137686,tradeoff_or_tie
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,71,3,native,ok,5,0.272714,0.27827,0.3355229655547136,0.0,0.36133242444376173,65,70,0.137705,0.410419,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,71,3,accept_id,ok,2,0.138698,0.14153800000000002,0.6620575558149111,0.4913645021022747,0.6815298368676452,68,70,0.271721,0.410419,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,71,3,accept_static_degree,ok,0,0.10308399999999995,0.10841600000000001,0.7488322909027118,0.6103927839867754,0.7488322909017566,70,70,0.307335,0.410419,baseline_dominates
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,71,3,native,ok,3,0.27266999999999997,0.269531,0.335558939993908,0.0,0.35104627568579005,65,68,0.137705,0.410375,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,71,3,accept_id,ok,0,0.138654,0.13279900000000003,0.6621285409686263,0.5072960067673106,0.662128540967316,68,68,0.271721,0.410375,baseline_dominates
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,71,3,accept_static_degree,ok,-2,0.10303999999999996,0.09967700000000002,0.7489125799573562,0.6301835410398061,0.727515077671182,70,68,0.307335,0.410375,baseline_dominates
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,71,3,native,ok,5,0.16963000000000003,0.169854,0.4480615614882782,0.0,0.4825278354498296,65,70,0.137705,0.307335,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,71,3,accept_id,ok,2,0.035614000000000035,0.03312200000000001,0.8841199342736752,0.8049972329176822,0.9101234617526113,68,70,0.271721,0.307335,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,71,3,accept_id,ok,-3,-0.134016,-0.136732,1.9732108492792564,,1.8861574294551566,68,65,0.271721,0.137705,tradeoff_or_tie
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,71,3,accept_static_degree,ok,-5,-0.16963000000000003,-0.169854,2.231836171526089,,2.07241930212744,70,65,0.307335,0.137705,tradeoff_or_tie
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,71,3,native,ok,3,0.134016,0.136732,0.5067882129095653,0.0,0.5301784381216069,65,68,0.137705,0.271721,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,71,3,accept_static_degree,ok,-2,-0.035614000000000035,-0.03312200000000001,1.1310682648746326,1.2422402948834217,1.0987520287349968,70,68,0.307335,0.271721,tradeoff_or_tie
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,101,1,native,ok,6,0.270208,0.273804,0.3354222722867979,0.0,0.3678824921860426,62,68,0.136378,0.406586,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,101,1,accept_id,ok,1,0.135926,0.139129,0.6656894236397712,0.491866444610013,0.6756250866801475,67,68,0.27066,0.406586,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,101,1,accept_static_degree,ok,-1,0.10874699999999998,0.110296,0.7325362899853906,0.5971716994638501,0.7219198220162564,69,68,0.297839,0.406586,baseline_dominates
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,101,1,native,ok,7,0.280082,0.282221,0.32746962493396725,0.0,0.36444200194174003,62,69,0.136378,0.41646,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,101,1,accept_id,ok,2,0.14579999999999999,0.147546,0.6499063535513615,0.47719694849072175,0.6693065432079739,67,69,0.27066,0.41646,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,101,1,accept_static_degree,ok,0,0.11862099999999998,0.11871300000000001,0.7151683234884503,0.5793615641642542,0.7151683234873198,69,69,0.297839,0.41646,baseline_dominates
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,101,1,native,ok,5,0.134282,0.134675,0.5038720165521318,0.0,0.5445068565966444,62,67,0.136378,0.27066,extra_commits_extra_time
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,101,1,accept_static_degree,ok,-2,-0.02717900000000001,-0.028832999999999998,1.1004174979679302,1.2140931873027658,1.0685213386074657,69,67,0.297839,0.27066,tradeoff_or_tie
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,101,1,accept_id,ok,-5,-0.134282,-0.134675,1.9846309522063676,,1.8365241647283281,67,62,0.27066,0.136378,tradeoff_or_tie
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,101,1,accept_static_degree,ok,-7,-0.16146100000000002,-0.163508,2.183922626816642,,1.9623652588804712,69,62,0.297839,0.136378,tradeoff_or_tie
