condition,suite,arity,n,distribution,workers,variant,policy,policy_k,implementation,baseline,metric,count,median,minimum,maximum,q1,q3,iqr
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,rate_ratio,5,1.0059022477411643,0.9970667483139336,1.0332739450347141,1.000792696330341,1.0254591513617166,0.024666455031375545
l2-n128-uniform-w1,main,2,128,uniform,1,accept_static_degree,accept_static_degree,,greedy,native,commit_delta,5,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,accept_static_degree,accept_static_degree,,greedy,native,batch_delta_ms,5,0.149157,0.14840799999999998,0.16108699999999998,0.14859999999999998,0.15187499999999998,0.003275
l2-n128-uniform-w1,main,2,128,uniform,1,accept_static_degree,accept_static_degree,,greedy,native,selector_delta_ms,5,0.156801,0.155832,0.163289,0.156425,0.15948,0.003055000000000002
l2-n128-uniform-w1,main,2,128,uniform,1,accept_static_degree,accept_static_degree,,greedy,native,batch_speedup,5,0.5200196384966215,0.505324865957094,0.5249530260205437,0.5130510338547762,0.5220108251535807,0.00895979129880442
l2-n128-uniform-w1,main,2,128,uniform,1,accept_static_degree,accept_static_degree,,greedy,native,selector_speedup,5,0.0,0.0,0.0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,accept_static_degree,accept_static_degree,,greedy,native,rate_ratio,5,0.5200196384957527,0.505324865957436,0.5249530260200101,0.5130510338554315,0.5220108251528006,0.008959791297369124
l2-n128-uniform-w1,main,2,128,uniform,1,accept_static_degree,accept_static_degree,,greedy,accept_id,commit_delta,5,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,accept_static_degree,accept_static_degree,,greedy,accept_id,batch_delta_ms,5,0.01826899999999998,0.01647900000000002,0.027868000000000004,0.017635999999999985,0.023237000000000008,0.005601000000000023
l2-n128-uniform-w1,main,2,128,uniform,1,accept_static_degree,accept_static_degree,,greedy,accept_id,selector_delta_ms,5,0.022031999999999996,0.018896000000000024,0.026258000000000004,0.019732,0.024517999999999984,0.004785999999999985
l2-n128-uniform-w1,main,2,128,uniform,1,accept_static_degree,accept_static_degree,,greedy,accept_id,batch_speedup,5,0.9408412210625848,0.9133331052734697,0.9467784129444821,0.9264055690686125,0.9430354397343635,0.016629870665751056
l2-n128-uniform-w1,main,2,128,uniform,1,accept_static_degree,accept_static_degree,,greedy,accept_id,selector_speedup,5,0.8589419364752131,0.8395340878535286,0.878880335360968,0.8487234226341055,0.8720620368149076,0.023338614180802075
