condition,suite,arity,n,distribution,workers,variant,policy,policy_k,implementation,baseline,seed,metric,count,median,minimum,maximum,q1,q3,iqr
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,native,71,selector_speedup,3,0.0,0.0,0.0,0.0,0.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,native,71,rate_ratio,3,0.5195586689631198,0.5022917731227029,0.5303768773587759,0.5109252210429114,0.5249677731609479,0.014042552118036511
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,accept_id,71,commit_delta,3,2,2,2,2.0,2.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,accept_id,71,batch_delta_ms,3,0.03354999999999997,0.02737600000000001,0.03834499999999996,0.03046299999999999,0.035947499999999966,0.0054844999999999755
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,accept_id,71,selector_delta_ms,3,0.02881800000000001,0.025837,0.03450400000000001,0.027327500000000005,0.03166100000000001,0.004333500000000004
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,accept_id,71,batch_speedup,3,0.89196899783938,0.8746284955746426,0.9109931983405511,0.8832987467070113,0.9014810980899656,0.01818235138295432
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,accept_id,71,selector_speedup,3,0.8242419067600204,0.7928757518639021,0.8392841591918488,0.8085588293119612,0.8317630329759347,0.023204203663973466
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,accept_id,71,rate_ratio,3,0.9182033801299776,0.9003528630878865,0.9377871159382888,0.9092781216089321,0.9279952480341331,0.01871712642520107
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,native,71,commit_delta,3,5,5,5,5.0,5.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,native,71,batch_delta_ms,3,0.268628,0.264586,0.279331,0.266607,0.2739795,0.007372500000000004
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,native,71,selector_delta_ms,3,0.274023,0.270492,0.276763,0.27225750000000004,0.275393,0.0031354999999999578
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,native,71,batch_speedup,3,0.3580237927127235,0.34148003206186056,0.3605693814641578,0.34975191238729203,0.35929658708844064,0.009544674701148614
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,native,71,selector_speedup,3,0.0,0.0,0.0,0.0,0.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,native,71,rate_ratio,3,0.385564084459832,0.3677477268349787,0.38830548773034,0.37665590564740536,0.386934786095086,0.01027888044768066
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,71,commit_delta,3,2,2,2,2.0,2.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,71,batch_delta_ms,3,0.14463699999999996,0.139909,0.147171,0.14227299999999998,0.14590399999999998,0.0036309999999999953
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,71,selector_delta_ms,3,0.13887700000000003,0.13556700000000002,0.14468099999999998,0.137222,0.141779,0.004556999999999978
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,71,batch_speedup,3,0.6530458767504361,0.6490611268418972,0.666966591685412,0.6510535017961667,0.660006234217924,0.008952732421757315
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,71,selector_speedup,3,0.4931921772989858,0.47723864822971285,0.49881327359034644,0.4852154127643493,0.4960027254446661,0.010787312680316796
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,71,rate_ratio,3,0.6722531084189303,0.6681511599836495,0.6865832561462076,0.6702021342012898,0.6794181822825689,0.009216048081279071
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,71,commit_delta,3,0,0,0,0.0,0.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,71,batch_delta_ms,3,0.112533,0.106292,0.11362100000000003,0.1094125,0.11307700000000001,0.003664500000000015
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,71,selector_delta_ms,3,0.11005900000000002,0.10973000000000002,0.11017699999999997,0.10989450000000002,0.110118,0.00022349999999997372
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,71,batch_speedup,3,0.732139657692489,0.7321312529010605,0.742099222842557,0.7321354552967747,0.737119440267523,0.004983984970748256
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,71,selector_speedup,3,0.5983585319480481,0.5943318101829259,0.6019084921033521,0.596345171065487,0.6001335120257001,0.003788340960213077
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,71,rate_ratio,3,0.7321396576908359,0.7321312529008858,0.7420992228448425,0.7321354552958608,0.7371194402678392,0.0049839849719783835
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,accept_id,71,commit_delta,3,-3,-3,-3,-3.0,-3.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,accept_id,71,batch_delta_ms,3,-0.128719,-0.13216,-0.11994900000000003,-0.13043949999999999,-0.12433400000000001,0.006105499999999972
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,accept_id,71,selector_delta_ms,3,-0.134925,-0.135146,-0.132082,-0.13503549999999997,-0.1335035,0.0015319999999999778
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,accept_id,71,batch_speedup,3,1.8497593694092171,1.8128994219183097,1.9123984287085172,1.8313293956637633,1.8810788990588672,0.04974950339510387
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,accept_id,71,selector_speedup,0,,,,,,
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,accept_id,71,rate_ratio,3,1.7681523384058055,1.7329185650673782,1.8280279097975058,1.7505354517365919,1.7980901241016558,0.047554672365063944
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,accept_static_degree,71,commit_delta,3,-5,-5,-5,-5.0,-5.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,accept_static_degree,71,batch_delta_ms,3,-0.158294,-0.16570999999999997,-0.156095,-0.16200199999999998,-0.15719450000000001,0.004807499999999965
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,accept_static_degree,71,selector_delta_ms,3,-0.163964,-0.166586,-0.160762,-0.165275,-0.16236299999999998,0.0029120000000000257
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,accept_static_degree,71,batch_speedup,3,2.072765100944042,2.0304864764947816,2.1440189438656807,2.051625788719412,2.1083920224048613,0.05676623368544931
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,accept_static_degree,71,selector_speedup,0,,,,,,
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,accept_static_degree,71,rate_ratio,3,1.924710450882658,1.8854517281746908,1.9908747335897812,1.9050810895286743,1.9577925922362196,0.05271150270754532
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,native,71,commit_delta,3,3,3,3,3.0,3.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,native,71,batch_delta_ms,3,0.128719,0.11994900000000003,0.13216,0.12433400000000001,0.13043949999999999,0.006105499999999972
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,native,71,selector_delta_ms,3,0.134925,0.132082,0.135146,0.1335035,0.13503549999999997,0.0015319999999999778
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,native,71,batch_speedup,3,0.5406108581136062,0.522903587970066,0.5516025808766906,0.5317572230418361,0.5461067194951483,0.014349496453312183
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,native,71,selector_speedup,3,0.0,0.0,0.0,0.0,0.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,native,71,rate_ratio,3,0.5655621284881007,0.5470375997217526,0.5770611615330687,0.5562998641049266,0.5713116450105847,0.015011780905658134
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,accept_static_degree,71,commit_delta,3,-2,-2,-2,-2.0,-2.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,accept_static_degree,71,batch_delta_ms,3,-0.03354999999999997,-0.03834499999999996,-0.02737600000000001,-0.035947499999999966,-0.03046299999999999,0.0054844999999999755
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,accept_static_degree,71,selector_delta_ms,3,-0.02881800000000001,-0.03450400000000001,-0.025837,-0.03166100000000001,-0.027327500000000005,0.004333500000000004
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,accept_static_degree,71,batch_speedup,3,1.1211151984231558,1.0977030364459164,1.1433425792318674,1.1094091174345362,1.1322288888275116,0.02281977139297542
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,accept_static_degree,71,selector_speedup,3,1.2132360558211122,1.191491569390402,1.2612316591208492,1.202363812605757,1.2372338574709807,0.034870044865223715
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,accept_static_degree,71,rate_ratio,3,1.0890833356096377,1.066340092548046,1.110675648401183,1.0777117140788417,1.0998794920054102,0.022167777926568544
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,native,71,commit_delta,3,3,3,3,3.0,3.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,native,71,batch_delta_ms,3,0.26593500000000003,0.25872799999999996,0.273187,0.2623315,0.26956100000000005,0.007229500000000055
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,native,71,selector_delta_ms,3,0.269185,0.266251,0.276171,0.267718,0.272678,0.0049599999999999644
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,native,71,batch_speedup,3,0.3568557553713252,0.3464988661263623,0.3692714618300606,0.3516773107488438,0.36306360860069287,0.011386297851849081
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,native,71,selector_speedup,3,0.0,0.0,0.0,0.0,0.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,native,71,rate_ratio,3,0.3733260210037264,0.3624911214868404,0.3863147600682034,0.3679085712452834,0.37982039053596495,0.011911819290681525
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,71,commit_delta,3,0,0,0,0.0,0.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,71,batch_delta_ms,3,0.141027,0.13000899999999999,0.145986,0.135518,0.1435065,0.00798850000000001
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,71,selector_delta_ms,3,0.137103,0.13110500000000003,0.141246,0.134104,0.1391745,0.0050705000000000056
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,71,batch_speedup,3,0.6626438871293381,0.6469435926208972,0.6830633463755927,0.6547937398751176,0.6728536167524655,0.01805987687734789
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,71,selector_speedup,3,0.49067370024332707,0.4885560033457531,0.5075887038921919,0.4896148517945401,0.4991312020677595,0.009516350273219398
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,71,rate_ratio,3,0.6626438871317425,0.6469435926200915,0.6830633463752717,0.6547937398759169,0.6728536167535071,0.018059876877590142
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,commit_delta,3,-2,-2,-2,-2.0,-2.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,batch_delta_ms,3,0.10747700000000004,0.10263299999999997,0.10764100000000004,0.10505500000000001,0.10755900000000004,0.002504000000000034
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,selector_delta_ms,3,0.102599,0.10228700000000002,0.11540900000000001,0.102443,0.109004,0.006560999999999997
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,batch_speedup,3,0.7429001330028991,0.7396781558047072,0.7498007094013969,0.7412891444038032,0.746350421202148,0.005061276798344783
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,selector_speedup,3,0.6158249170895133,0.582110359161534,0.6188532050448576,0.5989676381255236,0.6173390610671854,0.01837142294166183
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,rate_ratio,3,0.7216744149187744,0.7185444942123109,0.7283778319899852,0.7201094545655427,0.7250261234543798,0.004916668888837128
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,native,101,commit_delta,3,6,6,6,6.0,6.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,native,101,batch_delta_ms,3,0.264818,0.264259,0.266999,0.2645385,0.2659085,0.0013699999999999823
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,native,101,selector_delta_ms,3,0.269232,0.269177,0.270759,0.2692045,0.26999550000000005,0.0007910000000000417
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,native,101,batch_speedup,3,0.3599998066596098,0.3570781863276265,0.3606013167413917,0.35853899649361815,0.36030056170050073,0.0017615652068825871
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,native,101,selector_speedup,3,0.0,0.0,0.0,0.0,0.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,native,101,rate_ratio,3,0.394838497626467,0.39163413984376344,0.39549821836175647,0.3932363187351152,0.39516835799411176,0.001932039258996543
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,commit_delta,3,1,1,1,1.0,1.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,batch_delta_ms,3,0.135208,0.13276500000000002,0.13622199999999995,0.1339865,0.13571499999999997,0.0017284999999999662
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,selector_delta_ms,3,0.13449100000000003,0.12981800000000002,0.137599,0.1321545,0.13604500000000003,0.003890500000000019
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,batch_speedup,3,0.6744251005321582,0.6707848169791532,0.6787630083258124,0.6726049587556557,0.6765940544289852,0.003989095673329501
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,selector_speedup,3,0.5032815160345546,0.48881590923444423,0.5178210613894336,0.49604871263449946,0.5105512887119941,0.014502576077494611
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,rate_ratio,3,0.6844911468078666,0.6807965306656489,0.6888937994947765,0.6826438387367577,0.6866924731513215,0.004048634414563823
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,commit_delta,3,-1,-1,-1,-1.0,-1.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,batch_delta_ms,3,0.10650400000000004,0.10421999999999998,0.11238199999999998,0.10536200000000001,0.10944300000000001,0.004081000000000001
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,selector_delta_ms,3,0.10889600000000002,0.10075900000000002,0.11016599999999999,0.10482750000000002,0.109531,0.0047034999999999855
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,batch_speedup,3,0.742303886105015,0.7284002532759113,0.7490428375352164,0.7353520696904632,0.7456733618201157,0.010321292129652493
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,selector_speedup,3,0.5955309918583229,0.590730262986808,0.6278646323852577,0.5931306274225654,0.6116978121217903,0.018567184699224915
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,rate_ratio,3,0.7315458587689707,0.717843727866998,0.7381871442379964,0.7246947933179844,0.7348665015034835,0.010171708185499173
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,native,101,commit_delta,3,7,7,7,7.0,7.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,native,101,batch_delta_ms,3,0.27392299999999997,0.273884,0.277894,0.27390349999999997,0.2759085,0.0020050000000000345
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,native,101,selector_delta_ms,3,0.283248,0.277768,0.285317,0.280508,0.2842825,0.003774500000000014
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,native,101,batch_speedup,3,0.3512223659092309,0.34897177957802905,0.3523945540270218,0.35009707274363,0.3518084599681264,0.0017113872244963746
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,native,101,selector_speedup,3,0.0,0.0,0.0,0.0,0.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,native,101,rate_ratio,3,0.3908765039971524,0.38837181920717967,0.3921810359330165,0.38962416160216606,0.39152876996508446,0.0019046083629183919
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,commit_delta,3,2,2,2,2.0,2.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,batch_delta_ms,3,0.14239000000000002,0.14213199999999998,0.149298,0.142261,0.145844,0.003583000000000003
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,selector_delta_ms,3,0.149049,0.138354,0.15167,0.14370149999999998,0.15035949999999998,0.006657999999999997
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,batch_speedup,3,0.6633153471831419,0.6502363805891476,0.6633650234241404,0.6567758638861447,0.6633401853036411,0.00656432141749641
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,selector_speedup,3,0.4776021057280148,0.464532847539965,0.5019080671639642,0.4710674766339899,0.48975508644598953,0.018687609811999628
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,rate_ratio,3,0.683115805307046,0.6696464218002612,0.6831669644224484,0.6763811135536536,0.6831413848647472,0.00676027131109358
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,commit_delta,3,0,0,0,0.0,0.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,batch_delta_ms,3,0.11612900000000004,0.11114399999999997,0.12545800000000001,0.1136365,0.12079350000000003,0.0071570000000000245
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,selector_delta_ms,3,0.11743200000000001,0.11531699999999998,0.12423699999999999,0.11637449999999999,0.1208345,0.004460000000000006
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,batch_speedup,3,0.7254101267858071,0.706086858738585,0.7367590842558513,0.715748492762196,0.7310846055208292,0.015336112758633225
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,selector_speedup,3,0.577229918493131,0.5613843698808112,0.5958284995285946,0.569307144186971,0.5865292090108628,0.01722206482389177
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,rate_ratio,3,0.7254101267836846,0.7060868587386745,0.7367590842578189,0.7157484927611795,0.7310846055207517,0.015336112759572251
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,native,101,commit_delta,3,5,5,5,5.0,5.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,native,101,batch_delta_ms,3,0.131494,0.12859600000000002,0.131791,0.13004500000000002,0.1316425,0.001597499999999974
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,native,101,selector_delta_ms,3,0.136268,0.131578,0.139414,0.13392300000000001,0.137841,0.003917999999999977
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,native,101,batch_speedup,3,0.5312624764729368,0.5294556594140287,0.5366844888959345,0.5303590679434828,0.5339734826844356,0.0036144147409528093
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,native,101,selector_speedup,3,0.0,0.0,0.0,0.0,0.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,native,101,rate_ratio,3,0.5741062245759919,0.5721536964651104,0.5799654960644608,0.5731299605205511,0.5770358603202264,0.003905899799675261
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,accept_static_degree,101,commit_delta,3,-2,-2,-2,-2.0,-2.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,accept_static_degree,101,batch_delta_ms,3,-0.02626099999999998,-0.030988000000000016,-0.023839999999999972,-0.028624499999999997,-0.025050499999999976,0.0035740000000000216
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,accept_static_degree,101,selector_delta_ms,3,-0.027433000000000013,-0.03373200000000001,-0.020921999999999996,-0.030582500000000012,-0.024177500000000005,0.006405000000000008
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,accept_static_degree,101,batch_speedup,3,1.0936127587976956,1.0858925766331837,1.1106390271420512,1.0897526677154397,1.1021258929698734,0.01237322525443374
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,accept_static_degree,101,selector_speedup,3,1.2084923011445683,1.1500710115196464,1.2475416091819063,1.1792816563321074,1.2280169551632372,0.048735298831129814
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,accept_static_degree,101,rate_ratio,3,1.0619138382512292,1.054417429485321,1.0784465915746928,1.058165633868275,1.070180214912961,0.01201458104468589
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,accept_id,101,commit_delta,3,-5,-5,-5,-5.0,-5.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,accept_id,101,batch_delta_ms,3,-0.131494,-0.131791,-0.12859600000000002,-0.1316425,-0.13004500000000002,0.001597499999999974
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,accept_id,101,selector_delta_ms,3,-0.136268,-0.139414,-0.131578,-0.137841,-0.13392300000000001,0.003917999999999977
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,accept_id,101,batch_speedup,3,1.8823087349195486,1.8632921589688507,1.888732289889474,1.8728004469441997,1.8855205124045114,0.01272006546031168
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,accept_id,101,selector_speedup,0,,,,,,
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,accept_id,101,rate_ratio,3,1.7418379338049388,1.7242405053159475,1.7477821189974247,1.7330392195604432,1.7448100264011819,0.011770806840738723
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,accept_static_degree,101,commit_delta,3,-7,-7,-7,-7.0,-7.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,accept_static_degree,101,batch_delta_ms,3,-0.15775499999999998,-0.162779,-0.152436,-0.160267,-0.1550955,0.0051714999999999955
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,accept_static_degree,101,selector_delta_ms,3,-0.160336,-0.17,-0.159011,-0.165168,-0.15967350000000002,0.0054944999999999855
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,accept_static_degree,101,batch_speedup,3,2.058516848504368,2.0233351235230934,2.097699792974624,2.0409259860137308,2.078108320739496,0.037182334725765376
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,accept_static_degree,101,selector_speedup,0,,,,,,
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,accept_static_degree,101,rate_ratio,3,1.849681805898393,1.8180692414297122,1.8848896690479668,1.8338755236640525,1.86728573747318,0.033410213809127454
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,native,101,commit_delta,3,7,7,7,7.0,7.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,native,101,batch_delta_ms,3,0.15775499999999998,0.152436,0.162779,0.1550955,0.160267,0.0051714999999999955
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,native,101,selector_delta_ms,3,0.160336,0.159011,0.17,0.15967350000000002,0.165168,0.0054944999999999855
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,native,101,batch_speedup,3,0.4857866481523132,0.4767126370270357,0.4942335001128084,0.48124964258967445,0.4900100741325608,0.00876043154288636
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,native,101,selector_speedup,3,0.0,0.0,0.0,0.0,0.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,native,101,rate_ratio,3,0.5406335277836063,0.5305350315305654,0.5500340565762004,0.5355842796570858,0.5453337921799033,0.009749512522817527
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,accept_id,101,commit_delta,3,2,2,2,2.0,2.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,accept_id,101,batch_delta_ms,3,0.02626099999999998,0.023839999999999972,0.030988000000000016,0.025050499999999976,0.028624499999999997,0.0035740000000000216
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,accept_id,101,selector_delta_ms,3,0.027433000000000013,0.020921999999999996,0.03373200000000001,0.024177500000000005,0.030582500000000012,0.006405000000000008
