condition,suite,arity,n,distribution,workers,variant,policy,policy_k,implementation,seed,metric,expected_repeats,count,median,minimum,maximum,q1,q3,iqr
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,47,peak_rss_kib,3,3,8184,8172,8324,8178.0,8254.0,76.0
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,47,runner_peak_rss_kib,3,3,8184,8172,8324,8178.0,8254.0,76.0
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,47,read_wall_ms,3,3,0.134568,0.134075,0.136171,0.13432149999999998,0.13536949999999998,0.0010479999999999934
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,47,commit_wall_ms,3,3,0.03125,0.02716,0.031772,0.029205000000000002,0.031511,0.0023059999999999956
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,47,extract_ms,3,3,0.095132,0.094044,0.097362,0.094588,0.096247,0.0016589999999999938
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,47,read_worker_ms,3,3,0.132879,0.132037,0.134344,0.132458,0.1336115,0.0011535000000000017
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,47,commit_worker_ms,3,3,0.029984,0.026112,0.030447,0.028048,0.0302155,0.0021674999999999993
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,47,reservation_worker_ms,3,3,0.017655,0.017567,0.017786,0.017611,0.0177205,0.00010949999999999849
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,47,dependency_worker_ms,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,47,apply_worker_ms,3,3,0.020548,0.016823,0.020999,0.0186855,0.0207735,0.0020879999999999996
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,47,sync_wait_ms,3,3,0.003014,0.002875,0.003304,0.0029445,0.0031590000000000003,0.00021450000000000028
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,47,selector_B,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,47,selector_acceptance_key_visits,3,3,494,494,494,494.0,494.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,47,selector_build_ms,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,47,selector_certificate_ms,3,3,0.002825,0.002738,0.00284,0.0027815,0.0028325,5.099999999999983e-05
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,47,selector_count_ms,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,47,selector_degree_queries,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,47,selector_degree_requeries,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,47,selector_graph_bytes,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,47,selector_heavy_subsets,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,47,selector_heavy_updates,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,47,selector_incidences,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,47,selector_index_payload_bytes,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,47,selector_initial_core_size,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,47,selector_initial_degree_evaluations,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,47,selector_kernel_ms,3,3,0.031657,0.031088,0.038073,0.0313725,0.034865,0.0034925000000000025
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,47,selector_light_scans,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,47,selector_normalize_ms,3,3,0.095132,0.094044,0.097362,0.094588,0.096247,0.0016589999999999938
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,47,selector_profile_links,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,47,selector_profiles,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,47,selector_select_ms,3,3,0.004008,0.003963,0.004026,0.0039855,0.004017,3.149999999999941e-05
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,47,selector_sort_ms,3,3,0.00018,0.000177,0.000192,0.0001785,0.00018600000000000002,7.50000000000002e-06
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,47,selector_subsets,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,47,selector_switch_ms,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,47,selector_switch_queries,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,47,selector_switch_remaining,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,47,selector_switch_round,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,47,selector_switches,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,47,selector_total_ms,3,3,0.132716,0.132242,0.141961,0.132479,0.1373385,0.004859499999999989
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,47,selector_tree_updates,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,47,selector_trim_key_visits,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,47,selector_trim_ms,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,71,commit_count,3,3,124,124,124,124.0,124.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,71,abort_count,3,3,4,4,4,4.0,4.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,71,batch_ms,3,3,0.31899,0.313431,0.320745,0.3162105,0.31986749999999997,0.003656999999999966
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,71,selector_ms,3,3,0.150357,0.147893,0.155132,0.149125,0.1527445,0.0036194999999999977
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,71,effective_commits_per_second,3,3,388726.919339,386599.946998,395621.36483,387663.4331685,392174.1420845,4510.708915999974
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,71,ms_per_commit,3,3,0.0025725,0.00252766935484,0.00258665322581,0.00255008467742,0.0025795766129050003,2.9491935485000207e-05
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,71,peak_rss_kib,3,3,8060,8056,8196,8058.0,8128.0,70.0
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,71,runner_peak_rss_kib,3,3,8060,8056,8196,8058.0,8128.0,70.0
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,71,read_wall_ms,3,3,0.135867,0.131711,0.13649,0.133789,0.13617849999999998,0.002389499999999989
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,71,commit_wall_ms,3,3,0.032664,0.029027,0.03366,0.030845499999999998,0.033162,0.002316499999999999
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,71,extract_ms,3,3,0.0964,0.09555,0.097632,0.095975,0.09701599999999999,0.0010409999999999864
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,71,read_worker_ms,3,3,0.133838,0.130195,0.134445,0.1320165,0.13414150000000002,0.0021250000000000158
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,71,commit_worker_ms,3,3,0.031313,0.028027,0.032471,0.029670000000000002,0.031892000000000004,0.0022220000000000018
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,71,reservation_worker_ms,3,3,0.017384,0.017215,0.018349,0.017299500000000002,0.0178665,0.0005669999999999981
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,71,dependency_worker_ms,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,71,apply_worker_ms,3,3,0.021669,0.018542,0.02177,0.0201055,0.021719500000000003,0.0016140000000000043
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,71,sync_wait_ms,3,3,0.003045,0.002705,0.00338,0.002875,0.0032125,0.0003375000000000001
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,71,selector_B,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,71,selector_acceptance_key_visits,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,71,selector_build_ms,3,3,0.008482,0.008481,0.013894,0.0084815,0.011188,0.0027065000000000006
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,71,selector_certificate_ms,3,3,0.004397,0.004194,0.004447,0.0042955,0.004422000000000001,0.00012650000000000074
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,71,selector_count_ms,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,71,selector_degree_queries,3,3,6,6,6,6.0,6.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,71,selector_degree_requeries,3,3,2,2,2,2.0,2.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,71,selector_graph_bytes,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,71,selector_heavy_subsets,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,71,selector_heavy_updates,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,71,selector_incidences,3,3,12,12,12,12.0,12.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,71,selector_index_payload_bytes,3,3,4928,4928,4928,4928.0,4928.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,71,selector_initial_core_size,3,3,4,4,4,4.0,4.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,71,selector_initial_degree_evaluations,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,71,selector_kernel_ms,3,3,0.046322,0.045997,0.052272,0.046159500000000006,0.049297,0.0031374999999999945
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,71,selector_light_scans,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,71,selector_normalize_ms,3,3,0.0964,0.09555,0.097632,0.095975,0.09701599999999999,0.0010409999999999864
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,71,selector_profile_links,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,71,selector_profiles,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,71,selector_select_ms,3,3,0.001809,0.001545,0.001995,0.001677,0.001902,0.00022499999999999994
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,71,selector_sort_ms,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,71,selector_subsets,3,3,10,10,10,10.0,10.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,71,selector_switch_ms,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,71,selector_switch_queries,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,71,selector_switch_remaining,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,71,selector_switch_round,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,71,selector_switches,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,71,selector_total_ms,3,3,0.150357,0.147893,0.155132,0.149125,0.1527445,0.0036194999999999977
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,71,selector_tree_updates,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,71,selector_trim_key_visits,3,3,768,768,768,768.0,768.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,71,selector_trim_ms,3,3,0.014861,0.014844,0.015015,0.0148525,0.014938,8.55000000000005e-05
l2-n128-uniform-w1,main,2,128,uniform,1,native,native,,native,71,commit_count,3,3,126,126,126,126.0,126.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,native,native,,native,71,abort_count,3,3,2,2,2,2.0,2.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,native,native,,native,71,batch_ms,3,3,0.170728,0.169526,0.17285,0.170127,0.171789,0.0016619999999999968
l2-n128-uniform-w1,main,2,128,uniform,1,native,native,,native,71,selector_ms,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,native,native,,native,71,effective_commits_per_second,3,3,738016.025491,728955.741973,743248.823189,733485.883732,740632.42434,7146.54060800001
l2-n128-uniform-w1,main,2,128,uniform,1,native,native,,native,71,ms_per_commit,3,3,0.00135498412698,0.00134544444444,0.00137182539683,0.0013502142857100001,0.001363404761905,1.3190476194999828e-05
l2-n128-uniform-w1,main,2,128,uniform,1,native,native,,native,71,peak_rss_kib,3,3,8136,8080,8252,8108.0,8194.0,86.0
l2-n128-uniform-w1,main,2,128,uniform,1,native,native,,native,71,runner_peak_rss_kib,3,3,8136,8080,8252,8108.0,8194.0,86.0
l2-n128-uniform-w1,main,2,128,uniform,1,native,native,,native,71,read_wall_ms,3,3,0.132107,0.131699,0.134809,0.131903,0.13345800000000002,0.0015550000000000286
l2-n128-uniform-w1,main,2,128,uniform,1,native,native,,native,71,commit_wall_ms,3,3,0.037912,0.037743,0.038554,0.0378275,0.038233,0.0004055000000000031
l2-n128-uniform-w1,main,2,128,uniform,1,native,native,,native,71,extract_ms,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,native,native,,native,71,read_worker_ms,3,3,0.130294,0.12993,0.132983,0.130112,0.1316385,0.0015264999999999862
l2-n128-uniform-w1,main,2,128,uniform,1,native,native,,native,71,commit_worker_ms,3,3,0.03688,0.036657,0.03714,0.0367685,0.03701,0.00024149999999999866
l2-n128-uniform-w1,main,2,128,uniform,1,native,native,,native,71,reservation_worker_ms,3,3,0.017447,0.017269,0.018113,0.017358,0.01778,0.00042200000000000223
l2-n128-uniform-w1,main,2,128,uniform,1,native,native,,native,71,dependency_worker_ms,3,3,0.007208,0.007011,0.007264,0.0071094999999999995,0.007235999999999999,0.00012649999999999988
l2-n128-uniform-w1,main,2,128,uniform,1,native,native,,native,71,apply_worker_ms,3,3,0.014866,0.014735,0.014947,0.014800500000000001,0.0149065,0.00010599999999999846
l2-n128-uniform-w1,main,2,128,uniform,1,native,native,,native,71,sync_wait_ms,3,3,0.002858,0.002855,0.003227,0.0028564999999999997,0.0030425,0.0001860000000000004
l2-n128-uniform-w1,main,2,128,uniform,1,native,native,,native,71,selector_B,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,native,native,,native,71,selector_acceptance_key_visits,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,native,native,,native,71,selector_build_ms,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,native,native,,native,71,selector_certificate_ms,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,native,native,,native,71,selector_count_ms,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,native,native,,native,71,selector_degree_queries,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,native,native,,native,71,selector_degree_requeries,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,native,native,,native,71,selector_graph_bytes,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,native,native,,native,71,selector_heavy_subsets,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,native,native,,native,71,selector_heavy_updates,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,native,native,,native,71,selector_incidences,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,native,native,,native,71,selector_index_payload_bytes,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,native,native,,native,71,selector_initial_core_size,3,3,4,4,4,4.0,4.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,native,native,,native,71,selector_initial_degree_evaluations,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,native,native,,native,71,selector_kernel_ms,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,native,native,,native,71,selector_light_scans,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,native,native,,native,71,selector_normalize_ms,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,native,native,,native,71,selector_profile_links,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,native,native,,native,71,selector_profiles,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,native,native,,native,71,selector_select_ms,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,native,native,,native,71,selector_sort_ms,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,native,native,,native,71,selector_subsets,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,native,native,,native,71,selector_switch_ms,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,native,native,,native,71,selector_switch_queries,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,native,native,,native,71,selector_switch_remaining,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,native,native,,native,71,selector_switch_round,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,native,native,,native,71,selector_switches,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,native,native,,native,71,selector_total_ms,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,native,native,,native,71,selector_tree_updates,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,native,native,,native,71,selector_trim_key_visits,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,native,native,,native,71,selector_trim_ms,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,71,commit_count,3,3,126,126,126,126.0,126.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,71,abort_count,3,3,2,2,2,2.0,2.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,71,batch_ms,3,3,0.304915,0.298357,0.306089,0.301636,0.305502,0.0038659999999999806
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,71,selector_ms,3,3,0.138453,0.13328,0.139802,0.1358665,0.13912750000000002,0.003261000000000014
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,71,effective_commits_per_second,3,3,413229.916534,411644.979075,422312.866801,412437.4478045,417771.3916675,5333.943863000022
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,71,ms_per_commit,3,3,0.00241996031746,0.00236791269841,0.00242927777778,0.002393936507935,0.00242461904762,3.0682539685000006e-05
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,71,peak_rss_kib,3,3,8188,8040,8204,8114.0,8196.0,82.0
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,71,runner_peak_rss_kib,3,3,8188,8040,8204,8114.0,8196.0,82.0
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,71,read_wall_ms,3,3,0.133915,0.132823,0.13483,0.13336900000000002,0.1343725,0.0010034999999999905
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,71,commit_wall_ms,3,3,0.032155,0.031341,0.032425,0.031748,0.03229,0.0005420000000000008
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,71,extract_ms,3,3,0.100447,0.096444,0.102591,0.09844549999999999,0.101519,0.0030735000000000068
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,71,read_worker_ms,3,3,0.132206,0.130919,0.132993,0.1315625,0.13259949999999998,0.0010369999999999824
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,71,commit_worker_ms,3,3,0.031155,0.030186,0.031235,0.0306705,0.031195,0.0005245000000000007
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,71,reservation_worker_ms,3,3,0.017307,0.017156,0.017344,0.0172315,0.0173255,9.400000000000033e-05
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,71,dependency_worker_ms,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,71,apply_worker_ms,3,3,0.021689,0.02048,0.021799,0.0210845,0.021744,0.0006595000000000004
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,71,sync_wait_ms,3,3,0.002979,0.002824,0.002992,0.0029015,0.0029855,8.399999999999987e-05
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,71,selector_B,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,71,selector_acceptance_key_visits,3,3,506,506,506,506.0,506.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,71,selector_build_ms,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,71,selector_certificate_ms,3,3,0.002585,0.002582,0.00292,0.0025835,0.0027524999999999997,0.00016899999999999988
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,71,selector_count_ms,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,71,selector_degree_queries,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,71,selector_degree_requeries,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,71,selector_graph_bytes,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,71,selector_heavy_subsets,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,71,selector_heavy_updates,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,71,selector_incidences,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,71,selector_index_payload_bytes,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,71,selector_initial_core_size,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,71,selector_initial_degree_evaluations,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,71,selector_kernel_ms,3,3,0.030609,0.030314,0.031413,0.030461500000000002,0.031011000000000004,0.0005495000000000014
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,71,selector_light_scans,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,71,selector_normalize_ms,3,3,0.100447,0.096444,0.102591,0.09844549999999999,0.101519,0.0030735000000000068
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,71,selector_profile_links,3,3,0,0,0,0.0,0.0,0.0
l2-n128-uniform-w1,main,2,128,uniform,1,accept_id,accept_id,,greedy,71,selector_profiles,3,3,0,0,0,0.0,0.0,0.0
