condition,suite,arity,n,distribution,workers,variant,policy,policy_k,implementation,baseline,seed,repetition,commit_delta,batch_delta_ms,extra_cost_us,eas_rate,baseline_rate,rate_ratio
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,2,0,0.023531000000000024,10,79086.61239400196,80272.21198999272,0.9852302612996566
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,2,0,0.023531000000000024,100,9608.645951137747,9625.919208437745,0.9982055472390775
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,2,0,0.023531000000000024,1000,981.9723132126948,982.1524274220731,0.9998166127737921
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,2,0,-0.014924999999999966,0,402311.69577572716,384011.70321381226,1.0476547782496246
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,2,0,-0.014924999999999966,0.1,386514.9237706678,369593.59371104237,1.0457836129942635
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,2,0,-0.014924999999999966,1,285591.24186858267,276246.1221402497,1.033828962578481
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,2,0,-0.014924999999999966,10,79086.61239400196,78352.60537959039,1.0093679975395276
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,2,0,-0.014924999999999966,100,9608.645951137747,9597.72214061196,1.0011381669906407
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,2,0,-0.014924999999999966,1000,981.9723132126948,981.8581064640434,1.0001163169585294
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,3,0,0.0040020000000000056,0,411632.8757456762,417085.95943011495,0.9869257558036968
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,3,0,0.0040020000000000056,0.1,395110.6623434453,400132.1071083787,0.9874505327722343
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,3,0,0.0040020000000000056,1,290257.0387331893,292957.8512704141,0.9907808835792838
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,3,0,0.0040020000000000056,10,79440.2363536175,79641.18485856737,0.9974768267786732
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,3,0,0.0040020000000000056,100,9613.845402346296,9616.781925578929,0.999694645957935
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,3,0,0.0040020000000000056,1000,982.026590817219,982.0572221984588,0.9999688089649489
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,3,0,-0.011283000000000043,0,411632.8757456762,396999.1902476834,1.0368607439447497
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,3,0,-0.011283000000000043,0.1,395110.6623434453,381608.8751321245,1.0353812190731833
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,3,0,-0.011283000000000043,1,290257.0387331893,282903.8508602747,1.0259918267303696
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,3,0,-0.011283000000000043,10,79440.2363536175,78879.11525177775,1.0071136840220467
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,3,0,-0.011283000000000043,100,9613.845402346296,9605.575991122008,1.0008608969656718
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,3,0,-0.011283000000000043,1000,982.026590817219,981.9402408158563,1.0000879381430492
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,3,0,0.00826300000000002,0,405981.4601799851,417085.95943011495,0.9733759936074029
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,3,0,0.00826300000000002,0.1,389900.9465928537,400132.1071083787,0.974430543478597
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,3,0,0.00826300000000002,1,287435.64065069956,292957.8512704141,0.9811501531849466
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,3,0,0.00826300000000002,10,79227.39456940226,79641.18485856737,0.9948043177672462
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,3,0,0.00826300000000002,100,9610.720804823117,9616.781925578929,0.9993697350316647
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,3,0,0.00826300000000002,1000,981.9939791455186,982.0572221984588,0.9999356014583359
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,3,0,-0.007022000000000028,0,405981.4601799851,396999.1902476834,1.022625411217332
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,3,0,-0.007022000000000028,0.1,389900.9465928537,381608.8751321245,1.0217292416426589
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,3,0,-0.007022000000000028,1,287435.64065069956,282903.8508602747,1.0160188338781684
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,3,0,-0.007022000000000028,10,79227.39456940226,78879.11525177775,1.0044153552751298
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,3,0,-0.007022000000000028,100,9610.720804823117,9605.575991122008,1.0005356069959639
l2-n128-uniform-w1,main,2,128,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,3,0,-0.007022000000000028,1000,981.9939791455186,981.9402408158563,1.00005472668033
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,1,2,0.17128299999999996,0,129690.1769929626,205050.96448517294,0.6324777711657161
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,1,2,0.17128299999999996,0.1,126020.04381960121,195711.4288357661,0.6439074333535864
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,1,2,0.17128299999999996,1,100438.9357701816,138809.6692291773,0.7235730502631995
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,1,2,0.17128299999999996,10,33148.9977662228,35524.529364575974,0.9331298221019646
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,1,2,0.17128299999999996,100,4305.295611793458,4208.6814231709795,1.022955928213185
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,1,2,0.17128299999999996,1000,443.7886787623893,428.7889660218736,1.0349815735224646
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,1,0,0.133658,0,129690.1769929626,186365.25628492306,0.6958924618153439
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,1,0,0.133658,0.1,126020.04381960121,178879.0871517742,0.7044984733887675
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,1,0,0.133658,1,100438.9357701816,131381.51116397104,0.7644830302250712
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,1,0,0.133658,10,33148.9977662228,35942.84708966984,0.9222696711677576
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,1,0,0.133658,100,4305.295611793458,4349.20250504908,0.9899046105108581
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,1,0,0.133658,1000,443.7886787623893,444.25097963770963,0.9989593700486663
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,1,-1,0.14477399999999996,0,130750.60532687652,205050.96448517294,0.637649306625578
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,1,-1,0.14477399999999996,0.1,126820.10333489903,195711.4288357661,0.6479953883598788
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,1,-1,0.14477399999999996,1,99815.15711645102,138809.6692291773,0.7190792807931441
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,1,-1,0.14477399999999996,10,31896.042528056703,35524.529364575974,0.897859678891693
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,1,-1,0.14477399999999996,100,4086.884129266631,4208.6814231709795,0.9710604624921737
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,1,-1,0.14477399999999996,1000,420.51817183618476,428.7889660218736,0.9807112709489196
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,1,-3,0.107149,0,130750.60532687652,186365.25628492306,0.7015825156110616
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,1,-3,0.107149,0.1,126820.10333489903,178879.0871517742,0.708971100838051
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,1,-3,0.107149,1,99815.15711645102,131381.51116397104,0.7597351882478841
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,1,-3,0.107149,10,31896.042528056703,35942.84708966984,0.8874100164765131
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,1,-3,0.107149,100,4086.884129266631,4349.20250504908,0.9396858675865476
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,1,-3,0.107149,1000,420.51817183618476,444.25097963770963,0.946577928042209
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,2,-1,0.13573000000000002,0,131490.83825409386,200040.00800160033,0.6573227004322152
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,2,-1,0.13573000000000002,0.1,127516.3823130055,191141.4620584198,0.6671309350664684
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,2,-1,0.13573000000000002,1,100245.97391748271,136495.05515641093,0.7344293447305467
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,2,-1,0.13573000000000002,10,31939.905658982356,35371.02598484191,0.9029963019073876
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,2,-1,0.13573000000000002,100,4087.603396495637,4206.51865074767,0.9717307198362481
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,2,-1,0.13573000000000002,1000,420.5257857261478,428.7665061949549,0.9807804006382435
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,2,-3,0.11698400000000003,0,131490.83825409386,194081.5346741984,0.6775030838190014
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,2,-3,0.11698400000000003,0.1,127516.3823130055,185976.0971774049,0.685660061956059
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,2,-3,0.11698400000000003,1,100245.97391748271,135170.06528477013,0.7416285085480211
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,2,-3,0.11698400000000003,10,31939.905658982356,36220.57951656329,0.881816527655958
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,2,-3,0.11698400000000003,100,4087.603396495637,4353.241572601644,0.9389792246362167
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,2,-3,0.11698400000000003,1000,420.5257857261478,444.29308686738153,0.9465053545874141
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,2,2,0.157787,0,131721.25010399046,200040.00800160033,0.6584745292698483
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,2,2,0.157787,0.1,127936.93831195067,191141.4620584198,0.6693311693558589
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,2,2,0.157787,1,101652.83950265011,136495.05515641093,0.7447364256980972
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,2,2,0.157787,10,33280.162920994066,35371.02598484191,0.9408876896942748
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,2,2,0.157787,100,4307.5005221899755,4206.51865074767,1.024006043911004
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,2,2,0.157787,1000,443.81209612515295,428.7665061949549,1.03509040401434
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,2,0,0.13904100000000003,0,131721.25010399046,194081.5346741984,0.6786902748121239
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,2,0,0.13904100000000003,0.1,127936.93831195067,185976.0971774049,0.687921406318738
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,2,0,0.13904100000000003,1,101652.83950265011,135170.06528477013,0.7520366235563514
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,2,0,0.13904100000000003,10,33280.162920994066,36220.57951656329,0.9188191731105627
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,2,0,0.13904100000000003,100,4307.5005221899755,4353.241572601644,0.9894926459630559
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,2,0,0.13904100000000003,1000,443.81209612515295,444.29308686738153,0.9989174021463626
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,3,2,0.15558499999999997,0,133969.80743602943,203791.25846660047,0.6573874092739157
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,3,2,0.15558499999999997,0.1,130057.1110436741,194563.5409149439,0.6684557159685448
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,3,2,0.15558499999999997,1,102986.79781523446,138231.24327693498,0.7450327102166682
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,3,2,0.15558499999999997,10,33421.891573520246,35486.52673361361,0.9418191818097065
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,3,2,0.15558499999999997,100,4309.866062216773,4208.147524492184,1.0241718088856364
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,3,2,0.15558499999999997,1000,443.8371955643783,428.7834235509249,1.0351081016350565
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,3,0,0.129757,0,133969.80743602943,192755.11308299968,0.6950259595881251
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,3,0,0.129757,0.1,130057.1110436741,184757.80520692878,0.7039329726720347
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,3,0,0.129757,1,102986.79781523446,134525.33796541046,0.7655568785243618
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,3,0,0.129757,10,33421.891573520246,36174.12319002458,0.9239171160542935
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,3,0,0.129757,100,4309.866062216773,4352.569757184641,0.9901888545502622
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,3,0,0.129757,1000,443.8371955643783,444.2860880650477,0.9989896318774589
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,3,-1,0.149179,0,128858.90665603978,203791.25846660047,0.6323083120719752
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,3,-1,0.149179,0.1,125039.65377909198,194563.5409149439,0.6426674452525243
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,3,-1,0.149179,1,98708.9238350976,138231.24327693498,0.7140854809309813
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,3,-1,0.149179,10,31782.223496126982,35486.52673361361,0.8956138123831141
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,3,-1,0.149179,100,4085.0096561306955,4208.147524492184,0.9707382244456014
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,3,-1,0.149179,1000,420.4983180729173,428.7834235509249,0.9806776451165127
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,3,-3,0.12335100000000004,0,128858.90665603978,192755.11308299968,0.6685109650012426
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,3,-3,0.12335100000000004,0.1,125039.65377909198,184757.80520692878,0.676776029240267
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,3,-3,0.12335100000000004,1,98708.9238350976,134525.33796541046,0.7337571146669627
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,3,-3,0.12335100000000004,10,31782.223496126982,36174.12319002458,0.8785900166584076
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,3,-3,0.12335100000000004,100,4085.0096561306955,4352.569757184641,0.9385282451562567
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,3,-3,0.12335100000000004,1000,420.4983180729173,444.2860880650477,0.9464584405608315
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,29,1,2,0.15609999999999996,0,145213.68662417997,221519.1041767427,0.6555357252994253
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,29,1,2,0.15609999999999996,0.1,140986.95415877405,211523.07187906522,0.6665322742635895
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,29,1,2,0.15609999999999996,1,111720.36752397034,150429.85330582137,0.7426741771584707
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,29,1,2,0.15609999999999996,10,36321.946012699795,38688.28654092543,0.9388357371236262
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,29,1,2,0.15609999999999996,100,4687.397108798343,4590.364656273112,1.021138288521943
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,29,1,2,0.15609999999999996,1000,482.7646893478914,467.76018655585966,1.0320773405332135
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,29,1,0,0.12489999999999996,0,145213.68662417997,205259.27225656083,0.7074646861393538
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,29,1,0,0.12489999999999996,0.1,140986.95415877405,196914.78988874314,0.7159795068640181
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,29,1,0,0.12489999999999996,1,111720.36752397034,144166.93601080787,0.7749375176815503
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,29,1,0,0.12489999999999996,10,36321.946012699795,39189.48558743459,0.9268288539195774
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,29,1,0,0.12489999999999996,100,4687.397108798343,4732.081382335613,0.9905571629211467
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,29,1,0,0.12489999999999996,1000,482.7646893478914,483.23465305002867,0.9990274627467816
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,29,1,2,0.193569,0,133498.1245666694,221519.1041767427,0.6026483587625729
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,29,1,2,0.193569,0.1,129917.48144485004,211523.07187906522,0.6142000505700305
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,29,1,2,0.193569,1,104654.42097409634,150429.85330582137,0.6957024731077525
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,29,1,2,0.193569,10,35541.77706592312,38688.28654092543,0.9186702292521056
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,29,1,2,0.193569,100,4674.1562733283745,4590.364656273112,1.018253804072135
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,29,1,2,0.193569,1000,482.6238821944372,467.76018655585966,1.0317763162957918
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,29,1,0,0.16236899999999999,0,133498.1245666694,205259.27225656083,0.6503877905199107
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,29,1,0,0.16236899999999999,0.1,129917.48144485004,196914.78988874314,0.6597649750851798
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,29,1,0,0.16236899999999999,1,104654.42097409634,144166.93601080787,0.7259252632396282
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,29,1,0,0.16236899999999999,10,35541.77706592312,39189.48558743459,0.9069212451545665
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,29,1,0,0.16236899999999999,100,4674.1562733283745,4732.081382335613,0.9877590632267088
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,29,1,0,0.16236899999999999,1000,482.6238821944372,483.23465305002867,0.9987360781108382
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,29,2,2,0.15921300000000005,0,144483.4135371637,222302.9099450912,0.6499393713417926
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,29,2,2,0.15921300000000005,0.1,140298.473688379,212237.62124074117,0.6610443184775352
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,29,2,2,0.15921300000000005,1,111287.61566283442,150790.89826138096,0.7380260807912189
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,29,2,2,0.15921300000000005,10,36276.08440625704,38712.125024678986,0.9370729295571099
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,29,2,2,0.15921300000000005,100,4686.6324769268385,4590.700067988268,1.020897119724184
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,29,2,2,0.15921300000000005,1000,482.7565774318386,467.76366914196285,1.032052314617289
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,29,2,0,0.128083,0,144483.4135371637,205958.17055994045,0.7015182410309592
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,29,2,0,0.128083,0.1,140298.473688379,197557.9290830763,0.7101637192672798
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,29,2,0,0.128083,1,111287.61566283442,144511.3651196181,0.7700959406944706
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,29,2,0,0.128083,10,36276.08440625704,39214.89255119441,0.9250588754998932
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,29,2,0,0.128083,100,4686.6324769268385,4732.451611445572,0.9903180976202867
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,29,2,0,0.128083,1000,482.7565774318386,483.23851362317964,0.9990026949885934
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,29,2,2,0.15270500000000004,0,146708.40757488637,222302.9099450912,0.6599482103546163
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,29,2,2,0.15270500000000004,0.1,142395.50581410038,212237.62124074117,0.6709249047442967
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,29,2,2,0.15270500000000004,1,112602.99996186026,150790.89826138096,0.7467493148470686
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,29,2,2,0.15270500000000004,10,36414.74515258072,38712.125024678986,0.9406547723579192
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,29,2,2,0.15270500000000004,100,4688.93917818173,4590.700067988268,1.0213995923799293
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,29,2,2,0.15270500000000004,1000,482.7810418145459,467.76366914196285,1.0321046153501618
