condition,suite,arity,n,distribution,workers,variant,policy,policy_k,implementation,seed,repetition,status,trace_sha256,id,commit_count,abort_count,batch_ms,selector_ms,effective_commits_per_second,ms_per_commit,peak_rss_kib,runner_peak_rss_kib,read_wall_ms,commit_wall_ms,extract_ms,read_worker_ms,commit_worker_ms,reservation_worker_ms,dependency_worker_ms,apply_worker_ms,sync_wait_ms,selector_initial_core_size,selector_subsets,selector_incidences,selector_profiles,selector_heavy_subsets,selector_profile_links,selector_B,selector_degree_queries,selector_light_scans,selector_heavy_updates,selector_tree_updates,selector_trim_key_visits,selector_switches,selector_switch_round,selector_switch_remaining,selector_switch_queries,selector_graph_bytes,selector_index_payload_bytes,selector_normalize_ms,selector_build_ms,selector_trim_ms,selector_select_ms,selector_switch_ms,selector_certificate_ms,selector_kernel_ms,selector_total_ms,selector_count_ms,selector_sort_ms,selector_initial_degree_evaluations,selector_acceptance_key_visits,selector_degree_requeries
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,71,3,ok,20a3235c9c38cdc8820062f33972f43eed49a3d172b226722649532db1d2041f,l2-n128-zipf-w1-s71-r3-measure-eas_k1_adaptive,70,58,0.412143,0.270492,169843.961926,0.00588775714286,8164,8164,0.113806,0.027743,0.093721,0.111774,0.026709,0.016442,0,0.017673,0.003066,81,162,243,0,0,0,0,383,0,0,0,768,0,0,0,0,0,33680,0.093721,0.072868,0.014537,0.041272,0,0.019731,0.170282,0.270492,0,0,0,0,302
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,71,3,ok,20a3235c9c38cdc8820062f33972f43eed49a3d172b226722649532db1d2041f,l2-n128-zipf-w1-s71-r3-measure-eas_k2_adaptive,68,60,0.413492,0.276171,164453.0003,0.00608076470588,8216,8216,0.11393,0.023291,0.099109,0.112092,0.022192,0.01728,0,0.014055,0.002937,81,162,243,0,0,0,0,312,0,0,0,768,0,0,0,0,0,33680,0.099109,0.079817,0.013944,0.036226,0,0.019862,0.170664,0.276171,0,0,0,0,231
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,71,3,ok,20a3235c9c38cdc8820062f33972f43eed49a3d172b226722649532db1d2041f,l2-n128-zipf-w1-s71-r3-measure-accept_static_degree,70,58,0.305851,0.160762,228869.612981,0.0043693,8012,8012,0.116855,0.028144,0.093283,0.115151,0.027117,0.016354,0,0.017887,0.002731,0,303,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3424,0.093283,0,0,0.006481,0,0.002663,0.061013,0.160762,0.017521,0.009787,128,339,0
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,71,3,ok,20a3235c9c38cdc8820062f33972f43eed49a3d172b226722649532db1d2041f,l2-n128-zipf-w1-s71-r3-measure-native,65,63,0.147557,0,440507.735994,0.00227010769231,8120,8120,0.11879,0.028704,0,0.116904,0.027537,0.016571,0.007989,0.007502,0.003053,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,71,3,ok,20a3235c9c38cdc8820062f33972f43eed49a3d172b226722649532db1d2041f,l2-n128-zipf-w1-s71-r3-measure-accept_id,68,60,0.267506,0.134925,254199.905797,0.00393391176471,7944,7944,0.10721,0.025268,0.096543,0.105433,0.024011,0.01643,0,0.015722,0.003034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096543,0,0,0.004994,0,0.002835,0.031909,0.134925,0,0.000207,0,333,0
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,101,1,ok,7441105e63b60140f0b1dc12459063dda99e26eb97b6c10f21e02263ce103aee,l2-n128-zipf-w1-s101-r1-measure-eas_k2_adaptive,68,60,0.413778,0.269177,164339.331719,0.00608497058824,8080,8080,0.118971,0.025461,0.098066,0.11716,0.024412,0.016654,0,0.016002,0.00286,83,158,249,0,0,0,0,331,0,0,0,768,0,0,0,0,0,33840,0.098066,0.072098,0.013883,0.038916,0,0.019707,0.164599,0.269177,0,0,0,0,248
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,101,1,ok,7441105e63b60140f0b1dc12459063dda99e26eb97b6c10f21e02263ce103aee,l2-n128-zipf-w1-s101-r1-measure-eas_k1_adaptive,69,59,0.426854,0.283248,161647.776523,0.00618628985507,8356,8356,0.117927,0.02557,0.100607,0.116155,0.024283,0.016725,0,0.015729,0.003059,83,158,249,0,0,0,0,390,0,0,0,768,0,0,0,0,0,33840,0.100607,0.074257,0.014667,0.043818,0,0.021016,0.176055,0.283248,0,0,0,0,307
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,101,1,ok,7441105e63b60140f0b1dc12459063dda99e26eb97b6c10f21e02263ce103aee,l2-n128-zipf-w1-s101-r1-measure-accept_id,67,61,0.277556,0.131578,241392.727954,0.00414262686567,8200,8200,0.121754,0.024038,0.093613,0.119954,0.022899,0.016638,0,0.014829,0.002939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093613,0,0,0.004613,0,0.002929,0.031334,0.131578,0,0.000178,0,329,0
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,101,1,ok,7441105e63b60140f0b1dc12459063dda99e26eb97b6c10f21e02263ce103aee,l2-n128-zipf-w1-s101-r1-measure-native,62,66,0.14896,0,416219.119227,0.00240258064516,8384,8384,0.120247,0.02863,0,0.118055,0.02737,0.016703,0.008359,0.007225,0.003452,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,101,1,ok,7441105e63b60140f0b1dc12459063dda99e26eb97b6c10f21e02263ce103aee,l2-n128-zipf-w1-s101-r1-measure-accept_static_degree,69,59,0.301396,0.159011,228934.690573,0.00436805797101,8032,8032,0.114341,0.027949,0.092508,0.112188,0.026626,0.017851,0,0.017017,0.003476,0,293,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3320,0.092508,0,0,0.006328,0,0.002646,0.059903,0.159011,0.016481,0.009989,128,335,0
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,101,2,ok,7441105e63b60140f0b1dc12459063dda99e26eb97b6c10f21e02263ce103aee,l2-n128-zipf-w1-s101-r2-measure-accept_id,67,61,0.280528,0.139414,238835.339075,0.00418698507463,8112,8112,0.117133,0.023782,0.094552,0.11534,0.022461,0.01657,0,0.014093,0.003114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094552,0,0,0.004639,0,0.002936,0.03826,0.139414,0,0.00018,0,329,0
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,101,2,ok,7441105e63b60140f0b1dc12459063dda99e26eb97b6c10f21e02263ce103aee,l2-n128-zipf-w1-s101-r2-measure-eas_k1_adaptive,69,59,0.422918,0.277768,163152.194988,0.00612924637681,8088,8088,0.1174,0.027562,0.09398,0.1156,0.026308,0.016452,0,0.017329,0.003054,83,158,249,0,0,0,0,390,0,0,0,768,0,0,0,0,0,33840,0.09398,0.075566,0.014754,0.044129,0,0.020206,0.177044,0.277768,0,0,0,0,307
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,101,2,ok,7441105e63b60140f0b1dc12459063dda99e26eb97b6c10f21e02263ce103aee,l2-n128-zipf-w1-s101-r2-measure-native,62,66,0.149034,0,416012.453534,0.00240377419355,8264,8264,0.120735,0.028241,0,0.118864,0.02703,0.016581,0.008085,0.007018,0.003082,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,101,2,ok,7441105e63b60140f0b1dc12459063dda99e26eb97b6c10f21e02263ce103aee,l2-n128-zipf-w1-s101-r2-measure-accept_static_degree,69,59,0.306789,0.160336,224910.280356,0.0044462173913,8180,8180,0.119352,0.026994,0.094096,0.117325,0.025816,0.016612,0,0.016718,0.003205,0,293,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3320,0.094096,0,0,0.006385,0,0.002753,0.059671,0.160336,0.016665,0.010218,128,335,0
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,101,2,ok,7441105e63b60140f0b1dc12459063dda99e26eb97b6c10f21e02263ce103aee,l2-n128-zipf-w1-s101-r2-measure-eas_k2_adaptive,68,60,0.413293,0.269232,164532.184189,0.00607783823529,7940,7940,0.11743,0.026455,0.093236,0.115459,0.025181,0.01669,0,0.016633,0.003245,83,158,249,0,0,0,0,331,0,0,0,768,0,0,0,0,0,33840,0.093236,0.075278,0.014299,0.039551,0,0.019934,0.168877,0.269232,0,0,0,0,248
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,101,3,ok,7441105e63b60140f0b1dc12459063dda99e26eb97b6c10f21e02263ce103aee,l2-n128-zipf-w1-s101-r3-measure-native,62,66,0.148291,0,418096.850112,0.00239179032258,8000,8000,0.119689,0.028543,0,0.117753,0.027469,0.016561,0.00824,0.007371,0.00301,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,101,3,ok,7441105e63b60140f0b1dc12459063dda99e26eb97b6c10f21e02263ce103aee,l2-n128-zipf-w1-s101-r3-measure-accept_static_degree,69,59,0.31107,0.17,221815.025557,0.00450826086957,8008,8008,0.117297,0.023667,0.102475,0.115353,0.021989,0.01656,0,0.013991,0.003622,0,293,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3320,0.102475,0,0,0.006306,0,0.0026,0.060851,0.17,0.016917,0.01036,128,335,0
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,101,3,ok,7441105e63b60140f0b1dc12459063dda99e26eb97b6c10f21e02263ce103aee,l2-n128-zipf-w1-s101-r3-measure-eas_k1_adaptive,69,59,0.422214,0.285317,163424.235104,0.00611904347826,8216,8216,0.108974,0.027815,0.099525,0.106817,0.026498,0.016489,0,0.017334,0.003474,83,158,249,0,0,0,0,390,0,0,0,768,0,0,0,0,0,33840,0.099525,0.077165,0.014726,0.043452,0,0.020746,0.178903,0.285317,0,0,0,0,307
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,101,3,ok,7441105e63b60140f0b1dc12459063dda99e26eb97b6c10f21e02263ce103aee,l2-n128-zipf-w1-s101-r3-measure-accept_id,67,61,0.280082,0.136268,239215.658272,0.00418032835821,8028,8028,0.120265,0.023445,0.09561,0.118072,0.022386,0.01657,0,0.014141,0.003252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09561,0,0,0.004617,0,0.002922,0.033977,0.136268,0,0.000183,0,329,0
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,101,3,ok,7441105e63b60140f0b1dc12459063dda99e26eb97b6c10f21e02263ce103aee,l2-n128-zipf-w1-s101-r3-measure-eas_k2_adaptive,68,60,0.41529,0.270759,163741.000265,0.00610720588235,8080,8080,0.119608,0.024821,0.092653,0.117792,0.02361,0.016554,0,0.015315,0.003027,83,158,249,0,0,0,0,331,0,0,0,768,0,0,0,0,0,33840,0.092653,0.078453,0.013813,0.038234,0,0.020232,0.171378,0.270759,0,0,0,0,248
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_id,accept_id,,greedy,11,1,ok,5bbbae1daef1e0d3a285af192cacaec58bbacb1047c0323885f43b124e431b96,l2-n32-zipf-w1-s11-r1-measure-accept_id,23,9,0.08799,0.042572,261393.340152,0.00382565217391,7932,7932,0.03563,0.009659,0.028609,0.033554,0.008651,0.004253,0,0.005057,0.003084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028609,0,0,0.001776,0,0.001233,0.011673,0.042572,0,0.000113,0,101,0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,native,native,,native,11,1,ok,5bbbae1daef1e0d3a285af192cacaec58bbacb1047c0323885f43b124e431b96,l2-n32-zipf-w1-s11-r1-measure-native,23,9,0.044769,0,513748.352655,0.00194647826087,7948,7948,0.035021,0.00969,0,0.033366,0.008357,0.004374,0.002065,0.00219,0.002988,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,11,1,ok,5bbbae1daef1e0d3a285af192cacaec58bbacb1047c0323885f43b124e431b96,l2-n32-zipf-w1-s11-r1-measure-eas_k1_adaptive,24,8,0.113054,0.070301,212287.9332,0.00471058333333,8076,8076,0.032709,0.009931,0.029078,0.030915,0.008745,0.004388,0,0.005008,0.00298,13,30,39,0,0,0,0,29,0,0,0,192,0,0,0,0,0,4752,0.029078,0.019499,0.002663,0.003612,0,0.00517,0.038949,0.070301,0,0,0,0,16
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,11,1,ok,5bbbae1daef1e0d3a285af192cacaec58bbacb1047c0323885f43b124e431b96,l2-n32-zipf-w1-s11-r1-measure-eas_k2_adaptive,22,10,0.114136,0.070022,192752.505783,0.005188,8052,8052,0.034741,0.009278,0.029702,0.032947,0.008025,0.004308,0,0.004529,0.003047,13,30,39,0,0,0,0,27,0,0,0,192,0,0,0,0,0,4752,0.029702,0.019363,0.002322,0.003739,0,0.004888,0.038271,0.070022,0,0,0,0,14
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_static_degree,accept_static_degree,,greedy,11,1,ok,5bbbae1daef1e0d3a285af192cacaec58bbacb1047c0323885f43b124e431b96,l2-n32-zipf-w1-s11-r1-measure-accept_static_degree,24,8,0.094567,0.050125,253788.319393,0.00394029166667,7812,7812,0.034477,0.00985,0.028753,0.03257,0.008739,0.004207,0,0.005333,0.003018,0,87,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,952,0.028753,0,0,0.001629,0,0.001225,0.01899,0.050125,0.005612,0.002052,32,104,0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,11,2,ok,5bbbae1daef1e0d3a285af192cacaec58bbacb1047c0323885f43b124e431b96,l2-n32-zipf-w1-s11-r2-measure-eas_k2_adaptive,22,10,0.111947,0.070617,196521.568242,0.0050885,8116,8116,0.031499,0.009732,0.02904,0.029979,0.008329,0.004301,0,0.004846,0.002923,13,30,39,0,0,0,0,27,0,0,0,192,0,0,0,0,0,4752,0.02904,0.019812,0.002312,0.003848,0,0.005113,0.039443,0.070617,0,0,0,0,14
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,native,native,,native,11,2,ok,5bbbae1daef1e0d3a285af192cacaec58bbacb1047c0323885f43b124e431b96,l2-n32-zipf-w1-s11-r2-measure-native,23,9,0.046655,0,492980.387954,0.00202847826087,7980,7980,0.036542,0.010046,0,0.034826,0.00882,0.004513,0.002302,0.002268,0.002942,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_id,accept_id,,greedy,11,2,ok,5bbbae1daef1e0d3a285af192cacaec58bbacb1047c0323885f43b124e431b96,l2-n32-zipf-w1-s11-r2-measure-accept_id,23,9,0.087323,0.042039,263389.943085,0.00379665217391,7936,7936,0.034995,0.01018,0.029979,0.033119,0.009112,0.004286,0,0.005577,0.002944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029979,0,0,0.001727,0,0.001139,0.009856,0.042039,0,0.000129,0,101,0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_static_degree,accept_static_degree,,greedy,11,2,ok,5bbbae1daef1e0d3a285af192cacaec58bbacb1047c0323885f43b124e431b96,l2-n32-zipf-w1-s11-r2-measure-accept_static_degree,24,8,0.093331,0.04834,257149.285875,0.00388879166667,7812,7812,0.034707,0.010067,0.02857,0.033025,0.008797,0.004238,0,0.005326,0.002952,0,87,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,952,0.02857,0,0,0.001503,0,0.001148,0.017464,0.04834,0.005546,0.00217,32,104,0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,11,2,ok,5bbbae1daef1e0d3a285af192cacaec58bbacb1047c0323885f43b124e431b96,l2-n32-zipf-w1-s11-r2-measure-eas_k1_adaptive,24,8,0.112819,0.069363,212730.125245,0.00470079166667,7912,7912,0.033806,0.009474,0.028795,0.032296,0.008413,0.004214,0,0.004691,0.002571,13,30,39,0,0,0,0,29,0,0,0,192,0,0,0,0,0,4752,0.028795,0.017966,0.002388,0.003572,0,0.004898,0.038518,0.069363,0,0,0,0,16
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_id,accept_id,,greedy,11,3,ok,5bbbae1daef1e0d3a285af192cacaec58bbacb1047c0323885f43b124e431b96,l2-n32-zipf-w1-s11-r3-measure-accept_id,23,9,0.083076,0.042096,276854.928018,0.003612,7812,7812,0.030925,0.009941,0.028256,0.029233,0.008701,0.004171,0,0.005096,0.002932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028256,0,0,0.001778,0,0.001131,0.011633,0.042096,0,0.000117,0,101,0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,native,native,,native,11,3,ok,5bbbae1daef1e0d3a285af192cacaec58bbacb1047c0323885f43b124e431b96,l2-n32-zipf-w1-s11-r3-measure-native,23,9,0.04429,0,519304.583427,0.00192565217391,8176,8176,0.034263,0.009877,0,0.032688,0.008816,0.004295,0.002284,0.002283,0.002636,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,11,3,ok,5bbbae1daef1e0d3a285af192cacaec58bbacb1047c0323885f43b124e431b96,l2-n32-zipf-w1-s11-r3-measure-eas_k1_adaptive,24,8,0.1159,0.070682,207075.064711,0.00482916666667,7880,7880,0.035348,0.009668,0.029179,0.033374,0.008576,0.004296,0,0.004915,0.003066,13,30,39,0,0,0,0,29,0,0,0,192,0,0,0,0,0,4752,0.029179,0.018072,0.002491,0.003677,0,0.004983,0.039215,0.070682,0,0,0,0,16
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,11,3,ok,5bbbae1daef1e0d3a285af192cacaec58bbacb1047c0323885f43b124e431b96,l2-n32-zipf-w1-s11-r3-measure-eas_k2_adaptive,22,10,0.114272,0.069879,192523.102772,0.00519418181818,8148,8148,0.035039,0.009249,0.029102,0.033303,0.008197,0.004501,0,0.004693,0.002788,13,30,39,0,0,0,0,27,0,0,0,192,0,0,0,0,0,4752,0.029102,0.019128,0.002411,0.003899,0,0.005462,0.038641,0.069879,0,0,0,0,14
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_static_degree,accept_static_degree,,greedy,11,3,ok,5bbbae1daef1e0d3a285af192cacaec58bbacb1047c0323885f43b124e431b96,l2-n32-zipf-w1-s11-r3-measure-accept_static_degree,24,8,0.096527,0.049627,248635.096916,0.00402195833333,8068,8068,0.036342,0.010441,0.02839,0.034383,0.009032,0.004225,0,0.005811,0.003368,0,87,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,952,0.02839,0,0,0.001512,0,0.001087,0.018994,0.049627,0.005249,0.002147,32,104,0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_static_degree,accept_static_degree,,greedy,29,1,ok,c7f49ad230a1d7031dfd1a2ab8aa582d83cccb41bcafb4c58c634dc8a3f47825,l2-n32-zipf-w1-s29-r1-measure-accept_static_degree,24,8,0.10338,0.049299,232153.221126,0.0043075,7920,7920,0.04242,0.01156,0.028347,0.040415,0.01023,0.005565,0,0.005656,0.003335,0,85,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,936,0.028347,0,0,0.001527,0,0.001276,0.018728,0.049299,0.005002,0.00214,32,104,0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,29,1,ok,c7f49ad230a1d7031dfd1a2ab8aa582d83cccb41bcafb4c58c634dc8a3f47825,l2-n32-zipf-w1-s29-r1-measure-eas_k2_adaptive,24,8,0.114195,0.069239,210166.819913,0.004758125,8192,8192,0.035063,0.009776,0.029172,0.033221,0.00864,0.004335,0,0.005117,0.002978,13,28,39,0,0,0,0,27,0,0,0,192,0,0,0,0,0,4768,0.029172,0.019146,0.002412,0.003865,0,0.004676,0.037872,0.069239,0,0,0,0,14
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_id,accept_id,,greedy,29,1,ok,c7f49ad230a1d7031dfd1a2ab8aa582d83cccb41bcafb4c58c634dc8a3f47825,l2-n32-zipf-w1-s29-r1-measure-accept_id,24,8,0.08948,0.042698,268216.361198,0.00372833333333,7984,7984,0.036522,0.010138,0.029976,0.034485,0.008977,0.00451,0,0.005375,0.003198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029976,0,0,0.001755,0,0.001257,0.01057,0.042698,0,0.000115,0,104,0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,29,1,ok,c7f49ad230a1d7031dfd1a2ab8aa582d83cccb41bcafb4c58c634dc8a3f47825,l2-n32-zipf-w1-s29-r1-measure-eas_k1_adaptive,24,8,0.115545,0.070764,207711.281319,0.004814375,7864,7864,0.034373,0.010293,0.029242,0.03264,0.009111,0.004271,0,0.005265,0.002915,13,28,39,0,0,0,0,34,0,0,0,192,0,0,0,0,0,4768,0.029242,0.019708,0.002472,0.004146,0,0.004867,0.03941,0.070764,0,0,0,0,21
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,native,native,,native,29,1,ok,c7f49ad230a1d7031dfd1a2ab8aa582d83cccb41bcafb4c58c634dc8a3f47825,l2-n32-zipf-w1-s29-r1-measure-native,24,8,0.046317,0,518168.275147,0.001929875,8100,8100,0.03581,0.010445,0,0.033906,0.009298,0.004402,0.002536,0.002263,0.003051,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,native,native,,native,29,2,ok,c7f49ad230a1d7031dfd1a2ab8aa582d83cccb41bcafb4c58c634dc8a3f47825,l2-n32-zipf-w1-s29-r2-measure-native,24,8,0.042561,0,563896.524988,0.001773375,8108,8108,0.03289,0.009589,0,0.031039,0.008402,0.004396,0.002024,0.002178,0.003038,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,29,2,ok,c7f49ad230a1d7031dfd1a2ab8aa582d83cccb41bcafb4c58c634dc8a3f47825,l2-n32-zipf-w1-s29-r2-measure-eas_k1_adaptive,24,8,0.117503,0.071967,204250.104253,0.00489595833333,8112,8112,0.035336,0.010085,0.030788,0.033511,0.00896,0.004572,0,0.005245,0.00295,13,28,39,0,0,0,0,34,0,0,0,192,0,0,0,0,0,4768,0.030788,0.01909,0.002473,0.004184,0,0.005024,0.039087,0.071967,0,0,0,0,21
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_id,accept_id,,greedy,29,2,ok,c7f49ad230a1d7031dfd1a2ab8aa582d83cccb41bcafb4c58c634dc8a3f47825,l2-n32-zipf-w1-s29-r2-measure-accept_id,24,8,0.091082,0.04521,263498.825234,0.00379508333333,8060,8060,0.035759,0.010003,0.029643,0.03373,0.008894,0.004354,0,0.005297,0.003138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029643,0,0,0.001844,0,0.001272,0.013312,0.04521,0,0.000117,0,104,0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,accept_static_degree,accept_static_degree,,greedy,29,2,ok,c7f49ad230a1d7031dfd1a2ab8aa582d83cccb41bcafb4c58c634dc8a3f47825,l2-n32-zipf-w1-s29-r2-measure-accept_static_degree,24,8,0.097972,0.052144,244967.950027,0.00408216666667,8068,8068,0.035586,0.010141,0.030739,0.033807,0.009055,0.004551,0,0.005201,0.002865,0,85,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,936,0.030739,0,0,0.001702,0,0.001267,0.01913,0.052144,0.005448,0.002085,32,104,0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,29,2,ok,c7f49ad230a1d7031dfd1a2ab8aa582d83cccb41bcafb4c58c634dc8a3f47825,l2-n32-zipf-w1-s29-r2-measure-eas_k2_adaptive,24,8,0.117308,0.070742,204589.627306,0.00488783333333,8116,8116,0.035486,0.010894,0.028748,0.033429,0.009671,0.004728,0,0.005635,0.00328,13,28,39,0,0,0,0,27,0,0,0,192,0,0,0,0,0,4768,0.028748,0.018242,0.002646,0.003976,0,0.004897,0.039837,0.070742,0,0,0,0,14
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k2_adaptive,eas,2,adaptive,29,3,ok,c7f49ad230a1d7031dfd1a2ab8aa582d83cccb41bcafb4c58c634dc8a3f47825,l2-n32-zipf-w1-s29-r3-measure-eas_k2_adaptive,24,8,0.118166,0.071389,203104.107781,0.00492358333333,8056,8056,0.035809,0.010773,0.029237,0.033661,0.009712,0.004415,0,0.005724,0.003209,13,28,39,0,0,0,0,27,0,0,0,192,0,0,0,0,0,4768,0.029237,0.020243,0.002572,0.003966,0,0.004905,0.040021,0.071389,0,0,0,0,14
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,native,native,,native,29,3,ok,c7f49ad230a1d7031dfd1a2ab8aa582d83cccb41bcafb4c58c634dc8a3f47825,l2-n32-zipf-w1-s29-r3-measure-native,24,8,0.04571,0,525049.223365,0.00190458333333,8252,8252,0.03534,0.010305,0,0.033311,0.00904,0.004443,0.002451,0.002278,0.003294,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l2-n32-zipf-w1,smoke_parallel,2,32,zipf,1,eas_k1_adaptive,eas,1,adaptive,29,3,ok,c7f49ad230a1d7031dfd1a2ab8aa582d83cccb41bcafb4c58c634dc8a3f47825,l2-n32-zipf-w1-s29-r3-measure-eas_k1_adaptive,24,8,0.117217,0.071848,204748.457988,0.00488404166667,7812,7812,0.034583,0.010597,0.03029,0.032767,0.009648,0.004356,0,0.005735,0.002765,13,28,39,0,0,0,0,34,0,0,0,192,0,0,0,0,0,4768,0.03029,0.019126,0.002659,0.004206,0,0.004823,0.039395,0.071848,0,0,0,0,21
