condition,suite,arity,n,distribution,workers,variant,policy,policy_k,implementation,seed,metric,expected_repeats,count,median,minimum,maximum,q1,q3,iqr
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,47,selector_graph_bytes,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,47,selector_heavy_subsets,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,47,selector_heavy_updates,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,47,selector_incidences,3,3,5679,5679,5679,5679.0,5679.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,47,selector_index_payload_bytes,3,3,574320,574320,574320,574320.0,574320.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,47,selector_initial_core_size,3,3,1893,1893,1893,1893.0,1893.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,47,selector_initial_degree_evaluations,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,47,selector_kernel_ms,3,3,6.842449,6.80237,6.867812,6.8224095,6.8551305,0.032720999999999556
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,47,selector_light_scans,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,47,selector_normalize_ms,3,3,1.200278,1.158688,1.201824,1.1794829999999998,1.201051,0.021568000000000254
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,47,selector_profile_links,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,47,selector_profiles,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,47,selector_select_ms,3,3,4.666063,4.652217,4.667934,4.659140000000001,4.6669985,0.007858499999999324
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,47,selector_sort_ms,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,47,selector_subsets,3,3,2946,2946,2946,2946.0,2946.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,47,selector_switch_ms,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,47,selector_switch_queries,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,47,selector_switch_remaining,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,47,selector_switch_round,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,47,selector_switches,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,47,selector_total_ms,3,3,8.315009,8.230266,8.338146,8.2726375,8.326577499999999,0.05393999999999899
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,47,selector_tree_updates,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,47,selector_trim_key_visits,3,3,12288,12288,12288,12288.0,12288.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k2_adaptive,eas,2,adaptive,47,selector_trim_ms,3,3,0.087833,0.087337,0.088233,0.087585,0.088033,0.00044800000000000395
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,47,commit_count,3,3,418,418,418,418.0,418.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,47,abort_count,3,3,1630,1630,1630,1630.0,1630.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,47,batch_ms,3,3,3.38233,3.329429,3.446036,3.3558795000000003,3.414183,0.05830349999999962
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,47,selector_ms,3,3,1.709622,1.673154,1.740829,1.691388,1.7252255,0.03383750000000019
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,47,effective_commits_per_second,3,3,123583.446914,121298.790843,125547.053263,122441.1188785,124565.2500885,2124.131210000007
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,47,ms_per_commit,3,3,0.00809169856459,0.00796514114833,0.00824410526316,0.008028419856459999,0.008167901913875,0.00013948205741500137
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,47,peak_rss_kib,3,3,10592,10532,10728,10562.0,10660.0,98.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,47,runner_peak_rss_kib,3,3,10592,10532,10728,10562.0,10660.0,98.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,47,read_wall_ms,3,3,1.503529,1.424053,1.506932,1.463791,1.5052305,0.04143949999999985
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,47,commit_wall_ms,3,3,0.201553,0.195652,0.202127,0.19860250000000002,0.20184000000000002,0.0032375000000000043
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,47,extract_ms,3,3,1.180566,1.141547,1.207941,1.1610565,1.1942534999999999,0.03319699999999992
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,47,read_worker_ms,3,3,1.501672,1.4222,1.505097,1.461936,1.5033845,0.0414485
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,47,commit_worker_ms,3,3,0.199642,0.19429,0.200687,0.19696599999999997,0.2001645,0.0031985000000000208
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,47,reservation_worker_ms,3,3,0.26988,0.264235,0.27169,0.2670575,0.270785,0.0037274999999999947
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,47,dependency_worker_ms,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,47,apply_worker_ms,3,3,0.129838,0.126155,0.130427,0.1279965,0.13013249999999998,0.0021359999999999713
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,47,sync_wait_ms,3,3,0.003275,0.003215,0.003768,0.003245,0.0035215000000000003,0.00027650000000000027
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,47,selector_B,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,47,selector_acceptance_key_visits,3,3,3329,3329,3329,3329.0,3329.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,47,selector_build_ms,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,47,selector_certificate_ms,3,3,0.013033,0.012936,0.013174,0.0129845,0.0131035,0.00011900000000000105
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,47,selector_count_ms,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,47,selector_degree_queries,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,47,selector_degree_requeries,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,47,selector_graph_bytes,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,47,selector_heavy_subsets,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,47,selector_heavy_updates,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,47,selector_incidences,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,47,selector_index_payload_bytes,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,47,selector_initial_core_size,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,47,selector_initial_degree_evaluations,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,47,selector_kernel_ms,3,3,0.391348,0.388951,0.392262,0.3901495,0.39180499999999996,0.0016554999999999764
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,47,selector_light_scans,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,47,selector_normalize_ms,3,3,1.180566,1.141547,1.207941,1.1610565,1.1942534999999999,0.03319699999999992
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,47,selector_profile_links,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,47,selector_profiles,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,47,selector_select_ms,3,3,0.03489,0.034878,0.034964,0.034884,0.034927,4.300000000000137e-05
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,47,selector_sort_ms,3,3,0.001694,0.00168,0.001696,0.0016870000000000001,0.001695,7.99999999999976e-06
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,47,selector_subsets,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,47,selector_switch_ms,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,47,selector_switch_queries,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,47,selector_switch_remaining,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,47,selector_switch_round,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,47,selector_switches,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,47,selector_total_ms,3,3,1.709622,1.673154,1.740829,1.691388,1.7252255,0.03383750000000019
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,47,selector_tree_updates,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,47,selector_trim_key_visits,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_id,accept_id,,greedy,47,selector_trim_ms,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,47,commit_count,3,3,447,447,447,447.0,447.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,47,abort_count,3,3,1601,1601,1601,1601.0,1601.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,47,batch_ms,3,3,3.832685,3.774626,3.838076,3.8036555,3.8353805000000003,0.031725000000000225
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,47,selector_ms,3,3,2.127279,2.123681,2.166164,2.12548,2.1467215,0.021241499999999913
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,47,effective_commits_per_second,3,3,116628.421068,116464.603619,118422.328464,116546.5123435,117525.374766,978.8624224999949
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,47,ms_per_commit,3,3,0.0085742393736,0.00844435346756,0.00858629977629,0.008509296420580001,0.008580269574945,7.097315436499843e-05
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,47,peak_rss_kib,3,3,10744,10692,10748,10718.0,10746.0,28.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,47,runner_peak_rss_kib,3,3,10744,10692,10748,10718.0,10746.0,28.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,47,read_wall_ms,3,3,1.448297,1.4297,1.504265,1.4389984999999998,1.476281,0.03728250000000011
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,47,commit_wall_ms,3,3,0.217557,0.210001,0.218076,0.213779,0.2178165,0.004037499999999999
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,47,extract_ms,3,3,1.133539,1.12669,1.172683,1.1301145,1.153111,0.022996500000000086
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,47,read_worker_ms,3,3,1.446326,1.427887,1.502467,1.4371065,1.4743965,0.037290000000000045
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,47,commit_worker_ms,3,3,0.215858,0.208854,0.216489,0.212356,0.2161735,0.0038175000000000014
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,47,reservation_worker_ms,3,3,0.269564,0.269179,0.270077,0.2693715,0.2698205,0.0004490000000000327
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,47,dependency_worker_ms,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,47,apply_worker_ms,3,3,0.141935,0.138077,0.142622,0.14000600000000002,0.1422785,0.002272499999999983
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,47,sync_wait_ms,3,3,0.003512,0.002945,0.003558,0.0032285,0.003535,0.0003064999999999999
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,47,selector_B,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,47,selector_acceptance_key_visits,3,3,3422,3422,3422,3422.0,3422.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,47,selector_build_ms,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,47,selector_certificate_ms,3,3,0.013528,0.013498,0.01449,0.013513,0.014009,0.0004959999999999999
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,47,selector_count_ms,3,3,0.235629,0.234213,0.243415,0.234921,0.239522,0.004601000000000022
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,47,selector_degree_queries,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,47,selector_degree_requeries,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,47,selector_graph_bytes,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,47,selector_heavy_subsets,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,47,selector_heavy_updates,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,47,selector_incidences,3,3,6144,6144,6144,6144.0,6144.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,47,selector_index_payload_bytes,3,3,42000,42000,42000,42000.0,42000.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,47,selector_initial_core_size,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,47,selector_initial_degree_evaluations,3,3,2048,2048,2048,2048.0,2048.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,47,selector_kernel_ms,3,3,0.850563,0.849082,0.858635,0.8498224999999999,0.854599,0.004776500000000072
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,47,selector_light_scans,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,47,selector_normalize_ms,3,3,1.133539,1.12669,1.172683,1.1301145,1.153111,0.022996500000000086
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,47,selector_profile_links,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,47,selector_profiles,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,47,selector_select_ms,3,3,0.068495,0.068471,0.068581,0.068483,0.068538,5.4999999999999494e-05
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,47,selector_sort_ms,3,3,0.191251,0.190602,0.194931,0.1909265,0.193091,0.0021645000000000136
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,47,selector_subsets,3,3,3411,3411,3411,3411.0,3411.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,47,selector_switch_ms,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,47,selector_switch_queries,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,47,selector_switch_remaining,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,47,selector_switch_round,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,47,selector_switches,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,47,selector_total_ms,3,3,2.127279,2.123681,2.166164,2.12548,2.1467215,0.021241499999999913
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,47,selector_tree_updates,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,47,selector_trim_key_visits,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,accept_static_degree,accept_static_degree,,greedy,47,selector_trim_ms,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,native,native,,native,47,commit_count,3,3,311,311,311,311.0,311.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,native,native,,native,47,abort_count,3,3,1737,1737,1737,1737.0,1737.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,native,native,,native,47,batch_ms,3,3,1.693872,1.688449,1.769076,1.6911605,1.731474,0.04031349999999989
l2-n2048-zipf-w1,main,2,2048,zipf,1,native,native,,native,47,selector_ms,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,native,native,,native,47,effective_commits_per_second,3,3,183603.011326,175797.987198,184192.711773,179700.499262,183897.8615495,4197.3622875
l2-n2048-zipf-w1,main,2,2048,zipf,1,native,native,,native,47,ms_per_commit,3,3,0.00544653376206,0.00542909646302,0.00568834726688,0.00543781511254,0.0055674405144699995,0.00012962540192999923
l2-n2048-zipf-w1,main,2,2048,zipf,1,native,native,,native,47,peak_rss_kib,3,3,10648,10456,10668,10552.0,10658.0,106.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,native,native,,native,47,runner_peak_rss_kib,3,3,10648,10456,10668,10552.0,10658.0,106.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,native,native,,native,47,read_wall_ms,3,3,1.410906,1.407219,1.485823,1.4090625,1.4483644999999998,0.039301999999999726
l2-n2048-zipf-w1,main,2,2048,zipf,1,native,native,,native,47,commit_wall_ms,3,3,0.282915,0.281138,0.2832,0.2820265,0.2830575,0.0010310000000000041
l2-n2048-zipf-w1,main,2,2048,zipf,1,native,native,,native,47,extract_ms,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,native,native,,native,47,read_worker_ms,3,3,1.409542,1.405156,1.4841,1.407349,1.446821,0.03947199999999995
l2-n2048-zipf-w1,main,2,2048,zipf,1,native,native,,native,47,commit_worker_ms,3,3,0.281012,0.279269,0.281904,0.2801405,0.281458,0.0013174999999999715
l2-n2048-zipf-w1,main,2,2048,zipf,1,native,native,,native,47,reservation_worker_ms,3,3,0.264988,0.264216,0.268786,0.264602,0.266887,0.0022849999999999815
l2-n2048-zipf-w1,main,2,2048,zipf,1,native,native,,native,47,dependency_worker_ms,3,3,0.115437,0.115066,0.116206,0.1152515,0.1158215,0.0005699999999999872
l2-n2048-zipf-w1,main,2,2048,zipf,1,native,native,,native,47,apply_worker_ms,3,3,0.046116,0.04539,0.047706,0.045753,0.046910999999999994,0.0011579999999999924
l2-n2048-zipf-w1,main,2,2048,zipf,1,native,native,,native,47,sync_wait_ms,3,3,0.003267,0.003019,0.003932,0.003143,0.0035995,0.0004564999999999999
l2-n2048-zipf-w1,main,2,2048,zipf,1,native,native,,native,47,selector_B,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,native,native,,native,47,selector_acceptance_key_visits,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,native,native,,native,47,selector_build_ms,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,native,native,,native,47,selector_certificate_ms,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,native,native,,native,47,selector_count_ms,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,native,native,,native,47,selector_degree_queries,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,native,native,,native,47,selector_degree_requeries,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,native,native,,native,47,selector_graph_bytes,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,native,native,,native,47,selector_heavy_subsets,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,native,native,,native,47,selector_heavy_updates,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,native,native,,native,47,selector_incidences,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,native,native,,native,47,selector_index_payload_bytes,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,native,native,,native,47,selector_initial_core_size,3,3,1893,1893,1893,1893.0,1893.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,native,native,,native,47,selector_initial_degree_evaluations,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,native,native,,native,47,selector_kernel_ms,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,native,native,,native,47,selector_light_scans,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,native,native,,native,47,selector_normalize_ms,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,native,native,,native,47,selector_profile_links,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,native,native,,native,47,selector_profiles,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,native,native,,native,47,selector_select_ms,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,native,native,,native,47,selector_sort_ms,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,native,native,,native,47,selector_subsets,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,native,native,,native,47,selector_switch_ms,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,native,native,,native,47,selector_switch_queries,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,native,native,,native,47,selector_switch_remaining,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,native,native,,native,47,selector_switch_round,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,native,native,,native,47,selector_switches,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,native,native,,native,47,selector_total_ms,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,native,native,,native,47,selector_tree_updates,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,native,native,,native,47,selector_trim_key_visits,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,native,native,,native,47,selector_trim_ms,3,3,0,0,0,0.0,0.0,0.0
l2-n2048-zipf-w1,main,2,2048,zipf,1,eas_k1_adaptive,eas,1,adaptive,47,commit_count,3,3,447,447,447,447.0,447.0,0.0
