condition,suite,arity,n,distribution,workers,variant,policy,policy_k,implementation,baseline,seed,metric,count,median,minimum,maximum,q1,q3,iqr
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,accept_id,47,selector_delta_ms,3,0.030532000000000004,0.02591200000000002,0.031126000000000015,0.02822200000000001,0.03082900000000001,0.002606999999999998
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,accept_id,47,batch_speedup,3,0.9054711481241152,0.8879003737323381,0.906299209988032,0.8966857609282266,0.9058851790560736,0.00919941812784697
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,accept_id,47,selector_speedup,3,0.8143240268309444,0.8070136279652294,0.8362652916793043,0.8106688273980869,0.8252946592551244,0.014625831857037475
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,accept_id,47,rate_ratio,3,0.9185939183868651,0.9007684950929462,0.9194339811454735,0.9096812067399056,0.9190139497661693,0.009332743026263746
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,native,47,commit_delta,3,5,5,5,5.0,5.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,native,47,batch_delta_ms,3,0.28151899999999996,0.22558400000000003,0.28771500000000005,0.2535515,0.284617,0.031065500000000024
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,native,47,selector_delta_ms,3,0.282202,0.275896,0.286759,0.279049,0.2844805,0.0054315000000000335
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,native,47,batch_speedup,3,0.3302683979388409,0.324479474826022,0.4577529283659081,0.32737393638243145,0.3940106631523745,0.06663672676994303
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,native,47,selector_speedup,3,0.0,0.0,0.0,0.0,0.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,native,47,rate_ratio,3,0.3556736593197296,0.3494394344274094,0.49296469208527444,0.3525565468735695,0.424319175702502,0.07176262882893247
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,47,commit_delta,3,1,1,1,1.0,1.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,47,batch_delta_ms,3,0.15102900000000002,0.150644,0.15253900000000004,0.1508365,0.15178400000000003,0.0009475000000000178
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,47,selector_delta_ms,3,0.14985800000000002,0.14573599999999998,0.152854,0.147797,0.151356,0.003558999999999979
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,47,batch_speedup,3,0.6407031350363748,0.6378897977726872,0.6418566102236121,0.639296466404531,0.6412798726299934,0.0019834062254624474
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,47,selector_speedup,3,0.4689690363640229,0.4669600605386405,0.4717719720474382,0.4679645484513317,0.47037050420573057,0.002405955754398892
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,47,rate_ratio,3,0.6499886877189959,0.6471345774496332,0.6511588799353878,0.6485616325843145,0.6505737838271919,0.002012151242877347
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,47,commit_delta,3,0,0,0,0.0,0.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,47,batch_delta_ms,3,0.122913,0.11714000000000002,0.12427500000000002,0.12002650000000001,0.12359400000000001,0.0035675000000000012
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,47,selector_delta_ms,3,0.12232199999999999,0.11460999999999996,0.123946,0.11846599999999997,0.123134,0.004668000000000019
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,47,batch_speedup,3,0.7082171132335953,0.7075908894101526,0.7184249682104337,0.7079040013218739,0.7133210407220145,0.0054170394001406
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,47,selector_speedup,3,0.5734327431745821,0.5607897888746359,0.5845898454490098,0.567111266024609,0.579011294311796,0.011900028287186948
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,47,rate_ratio,3,0.7082171132332349,0.7075908894111071,0.718424968207684,0.707904001322171,0.7133210407204594,0.005417039398288415
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,native,47,commit_delta,3,4,4,4,4.0,4.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,native,47,batch_delta_ms,3,0.13048999999999997,0.07494000000000003,0.135176,0.102715,0.13283299999999998,0.030117999999999978
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,native,47,selector_delta_ms,3,0.132344,0.13016,0.133905,0.13125199999999998,0.13312449999999998,0.0018724999999999992
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,native,47,batch_speedup,3,0.5154780426040689,0.5055326527103596,0.717605031408621,0.5105053476572143,0.616541537006345,0.10603618934913062
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,native,47,selector_speedup,3,0.0,0.0,0.0,0.0,0.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,native,47,rate_ratio,3,0.5471997683034986,0.5366423544159961,0.7617653410331672,0.5419210613597474,0.6544825546683328,0.11256149330858545
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,accept_static_degree,47,commit_delta,3,-1,-1,-1,-1.0,-1.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,accept_static_degree,47,batch_delta_ms,3,-0.02826400000000001,-0.03350399999999998,-0.02811600000000003,-0.030883999999999995,-0.02819000000000002,0.002693999999999974
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,accept_static_degree,47,selector_delta_ms,3,-0.030532000000000004,-0.031126000000000015,-0.02591200000000002,-0.03082900000000001,-0.02822200000000001,0.002606999999999998
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,accept_static_degree,47,batch_speedup,3,1.104397420140578,1.1033883611276736,1.1262524823550246,1.1038928906341257,1.1153249512478012,0.011432060613675521
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,accept_static_degree,47,selector_speedup,3,1.228012396848512,1.1957927824457475,1.2391364474492932,1.2119025896471296,1.2335744221489024,0.021671832501772847
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,accept_static_degree,47,rate_ratio,3,1.088620314138473,1.0876256702565568,1.110163161175852,1.0881229921975148,1.0993917376571625,0.011268745459647622
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,native,71,commit_delta,3,5,5,5,5.0,5.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,native,71,batch_delta_ms,3,0.15408200000000002,0.15364699999999998,0.17084500000000002,0.15386450000000002,0.16246350000000004,0.008599000000000023
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,native,71,selector_delta_ms,3,0.160401,0.15886,0.164441,0.1596305,0.16242099999999998,0.0027904999999999736
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,native,71,batch_speedup,3,0.4747861062821692,0.4409650302512704,0.47489422491985706,0.4578755682667198,0.47484016560101316,0.01696459733429334
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,native,71,selector_speedup,3,0.0,0.0,0.0,0.0,0.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,native,71,rate_ratio,3,0.5113081144570762,0.47488541719377325,0.5114245499140629,0.4930967658254247,0.5113663321855696,0.018269566360144873
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,accept_id,71,commit_delta,3,2,2,2,2.0,2.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,accept_id,71,batch_delta_ms,3,0.01940499999999995,0.00893900000000003,0.03917400000000004,0.01417199999999999,0.029289499999999996,0.015117500000000006
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,accept_id,71,selector_delta_ms,3,0.025258000000000003,0.017785999999999996,0.031516000000000016,0.021522,0.02838700000000001,0.00686500000000001
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,accept_id,71,batch_speedup,3,0.9336812461979073,0.8718157633823831,0.9695299451204962,0.9027485047901451,0.9516055956592018,0.04885709086905665
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,accept_id,71,selector_speedup,3,0.8410046581896009,0.8083446342457172,0.8891154045174282,0.8246746462176591,0.8650600313535146,0.040385385135855545
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,accept_id,71,rate_ratio,3,0.9611424593215541,0.8974574034821885,0.998045531739351,0.9292999314018713,0.9795939955304525,0.05029406412858117
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,native,71,commit_delta,3,5,5,5,5.0,5.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,native,71,batch_delta_ms,3,0.274578,0.272181,0.278556,0.2733795,0.276567,0.0031875000000000098
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,native,71,selector_delta_ms,3,0.275111,0.273454,0.278889,0.2742825,0.277,0.0027175000000000393
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,native,71,batch_speedup,3,0.3365533771800534,0.3260491921474506,0.3379781872665006,0.33130128466375197,0.33726578222327697,0.005964497559524995
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,native,71,selector_speedup,3,0.0,0.0,0.0,0.0,0.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,native,71,rate_ratio,3,0.3624420985013462,0.3511298992361621,0.3639765093638027,0.3567859988687542,0.36320930393257445,0.006423305063820273
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,71,commit_delta,3,2,2,2,2.0,2.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,71,batch_delta_ms,3,0.13793899999999998,0.12943500000000002,0.14688500000000004,0.133687,0.142412,0.00872500000000001
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,71,selector_delta_ms,3,0.13985199999999998,0.136274,0.142186,0.138063,0.141019,0.002956000000000014
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,71,batch_speedup,3,0.6644930144769614,0.6446198810601037,0.6872538454475603,0.6545564477685326,0.6758734299622609,0.02131698219372824
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,71,selector_speedup,3,0.48857211816246976,0.4831686119420888,0.5113683221640151,0.4858703650522793,0.49997022016324244,0.014099855110963122
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,71,rate_ratio,3,0.6840369266668643,0.6635792893275234,0.7074671938418248,0.6738081079971938,0.6957520602543446,0.021943952257150734
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,71,commit_delta,3,0,0,0,0.0,0.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,71,batch_delta_ms,3,0.11853400000000003,0.107711,0.12049599999999999,0.11312250000000001,0.11951500000000001,0.006392499999999995
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,71,selector_delta_ms,3,0.11459399999999997,0.11066999999999999,0.11848800000000001,0.11263199999999998,0.11654099999999999,0.00390900000000001
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,71,batch_speedup,3,0.7116915084059775,0.7088526237961079,0.7393992035188403,0.7102720661010427,0.7255453559624089,0.015273289861366224
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,71,selector_speedup,3,0.5809386587872184,0.5751427987478889,0.5977260087746401,0.5780407287675536,0.5893323337809293,0.011291605013375672
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,71,rate_ratio,3,0.7116915084052249,0.7088526237965128,0.7393992035196278,0.7102720661008688,0.7255453559624263,0.015273289861557515
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,accept_id,71,commit_delta,3,-3,-3,-3,-3.0,-3.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,accept_id,71,batch_delta_ms,3,-0.13424200000000003,-0.145143,-0.13167099999999998,-0.1396925,-0.1329565,0.006735999999999992
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,accept_id,71,selector_delta_ms,3,-0.133602,-0.142615,-0.132925,-0.1381085,-0.13326349999999998,0.004845000000000016
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,accept_id,71,batch_speedup,3,1.9770632670930974,1.966082544708719,2.042035207627362,1.9715729059009082,2.0095492373602295,0.03797633145932133
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,accept_id,71,selector_speedup,0,,,,,,
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,accept_id,71,rate_ratio,3,1.889839887662813,1.8793436089117335,1.9519454190534578,1.8845917482872734,1.9208926533581354,0.03630090507086203
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,accept_static_degree,71,commit_delta,3,-5,-5,-5,-5.0,-5.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,accept_static_degree,71,batch_delta_ms,3,-0.15408200000000002,-0.17084500000000002,-0.15364699999999998,-0.16246350000000004,-0.15386450000000002,0.008599000000000023
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,accept_static_degree,71,selector_delta_ms,3,-0.160401,-0.164441,-0.15886,-0.16242099999999998,-0.1596305,0.0027904999999999736
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,accept_static_degree,71,batch_speedup,3,2.106211590373902,2.1057320715339496,2.267753521022247,2.1059718309539255,2.1869825556980746,0.08101072474414917
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,accept_static_degree,71,selector_speedup,0,,,,,,
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,accept_static_degree,71,rate_ratio,3,1.9557679053496597,1.9553226378515356,2.105771126663083,1.9555452716005977,2.0307695160063712,0.07522424440577358
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,native,71,commit_delta,3,3,3,3,3.0,3.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,native,71,batch_delta_ms,3,0.13424200000000003,0.13167099999999998,0.145143,0.1329565,0.1396925,0.006735999999999992
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,native,71,selector_delta_ms,3,0.133602,0.132925,0.142615,0.13326349999999998,0.1381085,0.004845000000000016
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,native,71,batch_speedup,3,0.5058007078702713,0.48970752133206297,0.5086256437662199,0.49775411460116714,0.5072131758182457,0.009459061217078513
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,native,71,selector_speedup,3,0.0,0.0,0.0,0.0,0.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,native,71,rate_ratio,3,0.5291453559257402,0.5123094069325579,0.5321006734787936,0.5207273814291491,0.5306230147022669,0.009895633273117821
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,accept_static_degree,71,commit_delta,3,-2,-2,-2,-2.0,-2.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,accept_static_degree,71,batch_delta_ms,3,-0.01940499999999995,-0.03917400000000004,-0.00893900000000003,-0.029289499999999996,-0.01417199999999999,0.015117500000000006
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,accept_static_degree,71,selector_delta_ms,3,-0.025258000000000003,-0.031516000000000016,-0.017785999999999996,-0.02838700000000001,-0.021522,0.00686500000000001
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,accept_static_degree,71,batch_speedup,3,1.071029330483131,1.0314276573228658,1.1470313362083528,1.0512284939029986,1.1090303333457419,0.05780183944274331
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,accept_static_degree,71,selector_speedup,3,1.1890540560770049,1.124713389194685,1.2370961068271584,1.156883722635845,1.2130750814520816,0.0561913588162366
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,accept_static_degree,71,rate_ratio,3,1.0404284924691336,1.0019582956874151,1.1142590123162839,1.0211933940782743,1.0773437523927087,0.05615035831443449
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,native,71,commit_delta,3,3,3,3,3.0,3.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,native,71,batch_delta_ms,3,0.26751800000000003,0.258269,0.27382700000000004,0.2628935,0.27067250000000004,0.007779000000000036
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,native,71,selector_delta_ms,3,0.264414,0.260877,0.275657,0.2626455,0.2700355,0.007390000000000008
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,native,71,batch_speedup,3,0.33716519613182766,0.3349955255046236,0.34981521761021483,0.3360803608182256,0.3434902068710213,0.0074098460527956544
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,native,71,selector_speedup,3,0.0,0.0,0.0,0.0,0.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,native,71,rate_ratio,3,0.35272666672195674,0.35045685745212557,0.36596053534717726,0.3515917620870411,0.359343601034567,0.0077518389475258465
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,71,commit_delta,3,0,0,0,0.0,0.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,71,batch_delta_ms,3,0.12868400000000002,0.124027,0.13584700000000005,0.1263555,0.13226550000000004,0.005910000000000026
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,71,selector_delta_ms,3,0.131489,0.12727500000000003,0.133042,0.129382,0.13226549999999998,0.0028834999999999833
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,71,batch_speedup,3,0.6877655932169254,0.6623073481157402,0.688503201287777,0.6750364706663328,0.6881343972523513,0.013097926586018493
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,71,selector_speedup,3,0.5121264043974746,0.5027154386681492,0.5173639704415269,0.5074209215328118,0.5147451874195008,0.0073242658866889965
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,71,rate_ratio,3,0.6877655932186341,0.6623073481179874,0.6885032012859191,0.6750364706683107,0.6881343972522767,0.013097926583965913
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,commit_delta,3,-2,-2,-2,-2.0,-2.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,batch_delta_ms,3,0.10462200000000005,0.09667300000000001,0.11974499999999999,0.10064750000000003,0.11218350000000002,0.01153599999999999
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,selector_delta_ms,3,0.10201700000000002,0.09997299999999998,0.115256,0.100995,0.10863650000000001,0.007641500000000009
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,batch_speedup,3,0.7366171228324572,0.7101412439635453,0.7596872824898081,0.7233791833980012,0.7481522026611327,0.02477301926313147
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,selector_speedup,3,0.6089459783729496,0.5818861846425086,0.6219073120182744,0.5954160815077292,0.6154266451956121,0.0200105636878829
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,rate_ratio,3,0.7155709193246028,0.6898514941357689,0.7379819315637658,0.7027112067301858,0.7267764254441843,0.02406521871399847
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,native,101,commit_delta,3,6,6,6,6.0,6.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,native,101,batch_delta_ms,3,0.266677,0.26519400000000004,0.281077,0.2659355,0.27387700000000004,0.007941500000000046
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,native,101,selector_delta_ms,3,0.271359,0.270103,0.276303,0.270731,0.27383100000000005,0.003100000000000047
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,native,101,batch_speedup,3,0.342671313348635,0.3326234011686575,0.3430678691343366,0.33764735725864625,0.3428695912414858,0.0052222339828395525
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,native,101,selector_speedup,3,0.0,0.0,0.0,0.0,0.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,native,101,rate_ratio,3,0.37583305334986217,0.36481276257221784,0.3762679855030551,0.37032290796104,0.3760505194264586,0.005727611465418614
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,commit_delta,3,1,1,1,1.0,1.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,batch_delta_ms,3,0.13992400000000005,0.13979799999999998,0.15594600000000003,0.139861,0.14793500000000004,0.008074000000000026
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,selector_delta_ms,3,0.13866499999999998,0.13742900000000002,0.14542100000000002,0.138047,0.142043,0.0039959999999999996
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,batch_speedup,3,0.6531744339954689,0.6297288249079344,0.6556216020475781,0.6414516294517016,0.6543980180215235,0.012946388569821887
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,selector_speedup,3,0.4866217702135852,0.4736901155615393,0.4935528211704789,0.48015594288756225,0.490087295692032,0.009931352804469773
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,rate_ratio,3,0.6629233061433966,0.6391277625934988,0.6654069990952378,0.6510255343684477,0.6641651526193172,0.013139618250869511
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,commit_delta,3,-1,-1,-1,-1.0,-1.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,batch_delta_ms,3,0.10628399999999999,0.10000900000000001,0.123973,0.1031465,0.1151285,0.011981999999999993
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,selector_delta_ms,3,0.10648800000000003,0.10552099999999998,0.11581800000000003,0.1060045,0.11115300000000003,0.005148500000000028
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,batch_speedup,3,0.7381799907868839,0.7056440794269256,0.7521105883869305,0.7219120351069048,0.7451452895869072,0.023233254480002352
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,selector_speedup,3,0.607575204802494,0.5808297412623098,0.6093305146555203,0.5942024730324019,0.6084528597290072,0.014250386696605277
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,rate_ratio,3,0.727481730052494,0.6954173536393753,0.7412104349310586,0.7114495418459346,0.7343460824917762,0.02289654064584168
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,native,101,commit_delta,3,7,7,7,7.0,7.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,native,101,batch_delta_ms,3,0.273308,0.272275,0.279857,0.27279149999999996,0.2765825,0.0037910000000000443
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,native,101,selector_delta_ms,3,0.278198,0.277768,0.278292,0.277983,0.27824499999999996,0.00026199999999998447
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,native,101,batch_speedup,3,0.3375539903144648,0.3306537831405987,0.3397233033841378,0.3341038867275318,0.33863864684930134,0.0045347601217695654
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,native,101,selector_speedup,3,0.0,0.0,0.0,0.0,0.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,native,101,rate_ratio,3,0.3756649247038664,0.36798566188144777,0.37807916021650767,0.3718252932926571,0.376872042460187,0.005046749167529896
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,commit_delta,3,2,2,2,2.0,2.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,batch_delta_ms,3,0.147144,0.14642899999999998,0.15458700000000003,0.1467865,0.1508655,0.004079000000000027
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,selector_delta_ms,3,0.14685399999999998,0.14383800000000002,0.147316,0.145346,0.147085,0.0017389999999999906
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,batch_speedup,3,0.6431704921610709,0.6302675165329282,0.6450842757905249,0.6367190043469996,0.6441273839757979,0.007408379628798367
