id,condition,seed,repetition,mode,status,arity,batch_id,commit_count,distribution,fvs_size,k,key_count,n,peak_rss_kib,record_status,runner_peak_rss_kib,stats.build_ms,stats.certificate_ms,stats.count_ms,stats.degree_queries,stats.directed_edges,stats.graph_bytes,stats.graph_probe_hits,stats.heavy_updates,stats.index_payload_bytes,stats.initial_core_size,stats.light_scans,stats.normalize_ms,stats.select_ms,stats.sort_ms,stats.switch_ms,stats.switches,stats.tree_updates,stats.trim_ms,stats.write_posting_count,suite,total_ms,trace,validator_commits_per_second,zipf
dense-l2-n1024-identical-k1-s101-r1-accept_id,dense-l2-n1024-identical-k1,101,1,accept_id,ok,2,598934502,1,identical,1023,1,8192,1024,3812,ok,4568,0,0.001117,0,0,,0,0,0,0,0,0,0.275343,0.011083,0.000919,0,0,0,0,0,dense,0.453154,l2-n1024-identical-s101.tsv,2206.7553193836975,0.99
dense-l2-n1024-identical-k1-s101-r1-accept_static_degree,dense-l2-n1024-identical-k1,101,1,accept_static_degree,ok,2,598934502,1,identical,1023,1,8192,1024,3712,ok,4584,0,0.001081,0.03032,0,,0,0,0,32,0,0,0.27347,0.010696,0.001286,0,0,0,0,0,dense,0.481019,l2-n1024-identical-s101.tsv,2078.9199595026394,0.99
dense-l2-n1024-identical-k1-s101-r1-adaptive,dense-l2-n1024-identical-k1,101,1,adaptive,ok,2,598934502,1,identical,1023,1,8192,1024,4184,ok,4868,0.207838,0.01701,0,33264,,0,0,2973,74168,1024,0,0.278596,3.263388,0,0.339856,1,9904,0.055283,0,dense,4.389658,l2-n1024-identical-s101.tsv,227.8081800450058,0.99
dense-l2-n1024-identical-k1-s101-r1-graph,dense-l2-n1024-identical-k1,101,1,graph,ok,2,598934502,1,identical,1023,1,8192,1024,4296,ok,4820,0.394215,0.016702,0,0,,131072,0,0,0,1024,0,0.274877,72.466714,0,0,0,1049600,0.054707,0,dense,73.440716,l2-n1024-identical-s101.tsv,13.616424981477579,0.99
dense-l2-n1024-identical-k1-s101-r1-lazy,dense-l2-n1024-identical-k1,101,1,lazy,ok,2,598934502,1,identical,1023,1,8192,1024,4192,ok,4708,0.204456,0.01793,0,524799,,0,0,0,74144,1024,0,0.279354,47.718993,0,0,0,0,0.055353,0,dense,48.503789,l2-n1024-identical-s101.tsv,20.616946028690666,0.99
dense-l2-n1024-identical-k1-s101-r1-paper,dense-l2-n1024-identical-k1,101,1,paper,ok,2,598934502,1,identical,1023,1,8192,1024,12584,ok,12584,33.118492,0.000875,0,0,1047552,8451072,2097152,0,0,1024,0,0.164879,7.931462,0,0,0,0,0,2048,dense,41.328519,l2-n1024-identical-s101.tsv,24.19636667841884,0.99
dense-l2-n1024-identical-k1-s101-r1-profile,dense-l2-n1024-identical-k1,101,1,profile,ok,2,598934502,1,identical,1023,1,8192,1024,4200,ok,4992,0.328241,0.01799,0,0,,0,0,3072,74168,1024,0,0.274891,0.404521,0,0,0,10234,0.054885,0,dense,1.306591,l2-n1024-identical-s101.tsv,765.3504424873582,0.99
dense-l2-n1024-identical-k1-s101-r2-accept_id,dense-l2-n1024-identical-k1,101,2,accept_id,ok,2,598934502,1,identical,1023,1,8192,1024,3832,ok,4636,0,0.00108,0,0,,0,0,0,0,0,0,0.274093,0.010973,0.000931,0,0,0,0,0,dense,0.452161,l2-n1024-identical-s101.tsv,2211.6016197770264,0.99
dense-l2-n1024-identical-k1-s101-r2-accept_static_degree,dense-l2-n1024-identical-k1,101,2,accept_static_degree,ok,2,598934502,1,identical,1023,1,8192,1024,3872,ok,4776,0,0.001306,0.030955,0,,0,0,0,32,0,0,0.278727,0.010846,0.001264,0,0,0,0,0,dense,0.489187,l2-n1024-identical-s101.tsv,2044.2080431409665,0.99
dense-l2-n1024-identical-k1-s101-r2-adaptive,dense-l2-n1024-identical-k1,101,2,adaptive,ok,2,598934502,1,identical,1023,1,8192,1024,4312,ok,5040,0.209096,0.016782,0,33264,,0,0,2973,74168,1024,0,0.276727,3.267777,0,0.340035,1,9904,0.055063,0,dense,4.397675,l2-n1024-identical-s101.tsv,227.3928837397034,0.99
dense-l2-n1024-identical-k1-s101-r2-graph,dense-l2-n1024-identical-k1,101,2,graph,ok,2,598934502,1,identical,1023,1,8192,1024,4276,ok,4812,0.393101,0.017057,0,0,,131072,0,0,0,1024,0,0.275339,72.490251,0,0,0,1049600,0.05493,0,dense,73.45941,l2-n1024-identical-s101.tsv,13.612959864502042,0.99
dense-l2-n1024-identical-k1-s101-r2-lazy,dense-l2-n1024-identical-k1,101,2,lazy,ok,2,598934502,1,identical,1023,1,8192,1024,4200,ok,4764,0.205911,0.01794,0,524799,,0,0,0,74144,1024,0,0.277233,47.68509,0,0,0,0,0.055453,0,dense,48.473484,l2-n1024-identical-s101.tsv,20.629835478712444,0.99
dense-l2-n1024-identical-k1-s101-r2-paper,dense-l2-n1024-identical-k1,101,2,paper,ok,2,598934502,1,identical,1023,1,8192,1024,12644,ok,12644,33.185058,0.000907,0,0,1047552,8451072,2097152,0,0,1024,0,0.165339,8.119925,0,0,0,0,0,2048,dense,41.59024,l2-n1024-identical-s101.tsv,24.04410265485364,0.99
dense-l2-n1024-identical-k1-s101-r2-profile,dense-l2-n1024-identical-k1,101,2,profile,ok,2,598934502,1,identical,1023,1,8192,1024,4076,ok,4876,0.334075,0.028286,0,0,,0,0,3072,74168,1024,0,0.275108,0.402789,0,0,0,10234,0.055179,0,dense,1.322197,l2-n1024-identical-s101.tsv,756.3169482308612,0.99
dense-l2-n1024-identical-k1-s101-r3-accept_id,dense-l2-n1024-identical-k1,101,3,accept_id,ok,2,598934502,1,identical,1023,1,8192,1024,3820,ok,4568,0,0.001206,0,0,,0,0,0,0,0,0,0.275314,0.011119,0.000922,0,0,0,0,0,dense,0.450106,l2-n1024-identical-s101.tsv,2221.6988887062157,0.99
dense-l2-n1024-identical-k1-s101-r3-accept_static_degree,dense-l2-n1024-identical-k1,101,3,accept_static_degree,ok,2,598934502,1,identical,1023,1,8192,1024,3844,ok,4700,0,0.001058,0.030396,0,,0,0,0,32,0,0,0.276109,0.010812,0.001298,0,0,0,0,0,dense,0.484417,l2-n1024-identical-s101.tsv,2064.337131025542,0.99
dense-l2-n1024-identical-k1-s101-r3-adaptive,dense-l2-n1024-identical-k1,101,3,adaptive,ok,2,598934502,1,identical,1023,1,8192,1024,4180,ok,4868,0.208242,0.016948,0,33264,,0,0,2973,74168,1024,0,0.278225,3.195987,0,0.340026,1,9904,0.054915,0,dense,4.320017,l2-n1024-identical-s101.tsv,231.48057056256954,0.99
dense-l2-n1024-identical-k1-s101-r3-graph,dense-l2-n1024-identical-k1,101,3,graph,ok,2,598934502,1,identical,1023,1,8192,1024,4148,ok,4620,0.403423,0.015624,0,0,,131072,0,0,0,1024,0,0.274074,72.450794,0,0,0,1049600,0.055745,0,dense,73.4315,l2-n1024-identical-s101.tsv,13.618133907110709,0.99
dense-l2-n1024-identical-k1-s101-r3-lazy,dense-l2-n1024-identical-k1,101,3,lazy,ok,2,598934502,1,identical,1023,1,8192,1024,4188,ok,4640,0.207013,0.017975,0,524799,,0,0,0,74144,1024,0,0.275401,47.602617,0,0,0,0,0.057244,0,dense,48.3911,l2-n1024-identical-s101.tsv,20.664956985892033,0.99
dense-l2-n1024-identical-k1-s101-r3-paper,dense-l2-n1024-identical-k1,101,3,paper,ok,2,598934502,1,identical,1023,1,8192,1024,12540,ok,12540,32.846257,0.000867,0,0,1047552,8451072,2097152,0,0,1024,0,0.162749,7.86438,0,0,0,0,0,2048,dense,40.988481,l2-n1024-identical-s101.tsv,24.397098296958113,0.99
dense-l2-n1024-identical-k1-s101-r3-profile,dense-l2-n1024-identical-k1,101,3,profile,ok,2,598934502,1,identical,1023,1,8192,1024,4312,ok,5168,0.337076,0.017956,0,0,,0,0,3072,74168,1024,0,0.284716,0.397614,0,0,0,10234,0.055204,0,dense,1.319396,l2-n1024-identical-s101.tsv,757.9225645674233,0.99
dense-l2-n1024-identical-k1-s11-r1-accept_id,dense-l2-n1024-identical-k1,11,1,accept_id,ok,2,598934502,1,identical,1023,1,8192,1024,3668,ok,4440,0,0.00112,0,0,,0,0,0,0,0,0,0.274557,0.010843,0.000925,0,0,0,0,0,dense,0.44937,l2-n1024-identical-s11.tsv,2225.3376949952158,0.99
dense-l2-n1024-identical-k1-s11-r1-accept_static_degree,dense-l2-n1024-identical-k1,11,1,accept_static_degree,ok,2,598934502,1,identical,1023,1,8192,1024,3820,ok,4572,0,0.001062,0.03048,0,,0,0,0,32,0,0,0.278826,0.011109,0.001293,0,0,0,0,0,dense,0.485199,l2-n1024-identical-s11.tsv,2061.0100185697,0.99
dense-l2-n1024-identical-k1-s11-r1-adaptive,dense-l2-n1024-identical-k1,11,1,adaptive,ok,2,598934502,1,identical,1023,1,8192,1024,4172,ok,4872,0.208899,0.016764,0,33264,,0,0,2973,74168,1024,0,0.275944,3.211627,0,0.343651,1,9904,0.055013,0,dense,4.335539,l2-n1024-identical-s11.tsv,230.65182898827575,0.99
dense-l2-n1024-identical-k1-s11-r1-graph,dense-l2-n1024-identical-k1,11,1,graph,ok,2,598934502,1,identical,1023,1,8192,1024,4216,ok,4616,0.38914,0.014843,0,0,,131072,0,0,0,1024,0,0.277258,72.383861,0,0,0,1049600,0.054837,0,dense,73.349344,l2-n1024-identical-s11.tsv,13.6333870961409,0.99
dense-l2-n1024-identical-k1-s11-r1-lazy,dense-l2-n1024-identical-k1,11,1,lazy,ok,2,598934502,1,identical,1023,1,8192,1024,4208,ok,4776,0.209228,0.018169,0,524799,,0,0,0,74144,1024,0,0.279865,48.416504,0,0,0,0,0.05502,0,dense,49.207262,l2-n1024-identical-s11.tsv,20.322203661727816,0.99
dense-l2-n1024-identical-k1-s11-r1-paper,dense-l2-n1024-identical-k1,11,1,paper,ok,2,598934502,1,identical,1023,1,8192,1024,12620,ok,12620,33.140579,0.000819,0,0,1047552,8451072,2097152,0,0,1024,0,0.166339,7.89905,0,0,0,0,0,2048,dense,41.320463,l2-n1024-identical-s11.tsv,24.20108409724257,0.99
dense-l2-n1024-identical-k1-s11-r1-profile,dense-l2-n1024-identical-k1,11,1,profile,ok,2,598934502,1,identical,1023,1,8192,1024,4252,ok,5168,0.338442,0.017997,0,0,,0,0,3072,74168,1024,0,0.276548,0.394697,0,0,0,10234,0.055335,0,dense,1.308122,l2-n1024-identical-s11.tsv,764.4546915348874,0.99
dense-l2-n1024-identical-k1-s11-r2-accept_id,dense-l2-n1024-identical-k1,11,2,accept_id,ok,2,598934502,1,identical,1023,1,8192,1024,3888,ok,4776,0,0.001075,0,0,,0,0,0,0,0,0,0.275945,0.010947,0.000891,0,0,0,0,0,dense,0.453516,l2-n1024-identical-s11.tsv,2204.9938701170413,0.99
dense-l2-n1024-identical-k1-s11-r2-accept_static_degree,dense-l2-n1024-identical-k1,11,2,accept_static_degree,ok,2,598934502,1,identical,1023,1,8192,1024,3744,ok,4576,0,0.001084,0.03048,0,,0,0,0,32,0,0,0.284767,0.010915,0.001288,0,0,0,0,0,dense,0.494824,l2-n1024-identical-s11.tsv,2020.920569737927,0.99
dense-l2-n1024-identical-k1-s11-r2-adaptive,dense-l2-n1024-identical-k1,11,2,adaptive,ok,2,598934502,1,identical,1023,1,8192,1024,4304,ok,5036,0.214587,0.016743,0,33264,,0,0,2973,74168,1024,0,0.274636,3.227893,0,0.339706,1,9904,0.054996,0,dense,4.355544,l2-n1024-identical-s11.tsv,229.5924458575094,0.99
dense-l2-n1024-identical-k1-s11-r2-graph,dense-l2-n1024-identical-k1,11,2,graph,ok,2,598934502,1,identical,1023,1,8192,1024,4292,ok,4812,0.389499,0.016855,0,0,,131072,0,0,0,1024,0,0.273765,72.578821,0,0,0,1049600,0.054912,0,dense,73.545006,l2-n1024-identical-s11.tsv,13.597116301819323,0.99
dense-l2-n1024-identical-k1-s11-r2-lazy,dense-l2-n1024-identical-k1,11,2,lazy,ok,2,598934502,1,identical,1023,1,8192,1024,4244,ok,4840,0.208246,0.017896,0,524799,,0,0,0,74144,1024,0,0.281556,47.815143,0,0,0,0,0.055718,0,dense,48.605567,l2-n1024-identical-s11.tsv,20.57377501634741,0.99
dense-l2-n1024-identical-k1-s11-r2-paper,dense-l2-n1024-identical-k1,11,2,paper,ok,2,598934502,1,identical,1023,1,8192,1024,12636,ok,12636,32.95395,0.000861,0,0,1047552,8451072,2097152,0,0,1024,0,0.16488,7.921402,0,0,0,0,0,2048,dense,41.153677,l2-n1024-identical-s11.tsv,24.299165296942967,0.99
dense-l2-n1024-identical-k1-s11-r2-profile,dense-l2-n1024-identical-k1,11,2,profile,ok,2,598934502,1,identical,1023,1,8192,1024,4176,ok,4912,0.332254,0.017968,0,0,,0,0,3072,74168,1024,0,0.276094,0.396187,0,0,0,10234,0.055321,0,dense,1.304485,l2-n1024-identical-s11.tsv,766.586047367352,0.99
dense-l2-n1024-identical-k1-s11-r3-accept_id,dense-l2-n1024-identical-k1,11,3,accept_id,ok,2,598934502,1,identical,1023,1,8192,1024,3988,ok,4780,0,0.001127,0,0,,0,0,0,0,0,0,0.275606,0.01103,0.00091,0,0,0,0,0,dense,0.452506,l2-n1024-identical-s11.tsv,2209.9154486349353,0.99
dense-l2-n1024-identical-k1-s11-r3-accept_static_degree,dense-l2-n1024-identical-k1,11,3,accept_static_degree,ok,2,598934502,1,identical,1023,1,8192,1024,3808,ok,4668,0,0.001147,0.0304,0,,0,0,0,32,0,0,0.279436,0.010826,0.001296,0,0,0,0,0,dense,0.488546,l2-n1024-identical-s11.tsv,2046.890159780246,0.99
dense-l2-n1024-identical-k1-s11-r3-adaptive,dense-l2-n1024-identical-k1,11,3,adaptive,ok,2,598934502,1,identical,1023,1,8192,1024,4120,ok,5012,0.207451,0.016984,0,33264,,0,0,2973,74168,1024,0,0.27637,3.272849,0,0.35086,1,9904,0.055238,0,dense,4.402148,l2-n1024-identical-s11.tsv,227.1618309970496,0.99
dense-l2-n1024-identical-k1-s11-r3-graph,dense-l2-n1024-identical-k1,11,3,graph,ok,2,598934502,1,identical,1023,1,8192,1024,4208,ok,4704,0.402822,0.01685,0,0,,131072,0,0,0,1024,0,0.277233,73.085492,0,0,0,1049600,0.054985,0,dense,74.072167,l2-n1024-identical-s11.tsv,13.500347573198447,0.99
dense-l2-n1024-identical-k1-s11-r3-lazy,dense-l2-n1024-identical-k1,11,3,lazy,ok,2,598934502,1,identical,1023,1,8192,1024,3984,ok,4480,0.208284,0.018328,0,524799,,0,0,0,74144,1024,0,0.275675,47.89215,0,0,0,0,0.055304,0,dense,48.679616,l2-n1024-identical-s11.tsv,20.542479217584624,0.99
dense-l2-n1024-identical-k1-s11-r3-paper,dense-l2-n1024-identical-k1,11,3,paper,ok,2,598934502,1,identical,1023,1,8192,1024,12528,ok,12528,33.256174,0.00091,0,0,1047552,8451072,2097152,0,0,1024,0,0.16508,7.928267,0,0,0,0,0,2048,dense,41.466942,l2-n1024-identical-s11.tsv,24.11559550255719,0.99
dense-l2-n1024-identical-k1-s11-r3-profile,dense-l2-n1024-identical-k1,11,3,profile,ok,2,598934502,1,identical,1023,1,8192,1024,4192,ok,4972,0.333594,0.017941,0,0,,0,0,3072,74168,1024,0,0.27624,0.39573,0,0,0,10234,0.055237,0,dense,1.30496,l2-n1024-identical-s11.tsv,766.3070132417853,0.99
dense-l2-n1024-identical-k1-s29-r1-accept_id,dense-l2-n1024-identical-k1,29,1,accept_id,ok,2,598934502,1,identical,1023,1,8192,1024,3808,ok,4568,0,0.001202,0,0,,0,0,0,0,0,0,0.276367,0.011042,0.000921,0,0,0,0,0,dense,0.452631,l2-n1024-identical-s29.tsv,2209.3051514368217,0.99
dense-l2-n1024-identical-k1-s29-r1-accept_static_degree,dense-l2-n1024-identical-k1,29,1,accept_static_degree,ok,2,598934502,1,identical,1023,1,8192,1024,3792,ok,4672,0,0.001152,0.030407,0,,0,0,0,32,0,0,0.277728,0.010813,0.001294,0,0,0,0,0,dense,0.484227,l2-n1024-identical-s29.tsv,2065.147131407377,0.99
dense-l2-n1024-identical-k1-s29-r1-adaptive,dense-l2-n1024-identical-k1,29,1,adaptive,ok,2,598934502,1,identical,1023,1,8192,1024,4124,ok,5012,0.208072,0.016905,0,33264,,0,0,2973,74168,1024,0,0.274508,3.269301,0,0.339539,1,9904,0.054964,0,dense,4.38933,l2-n1024-identical-s29.tsv,227.82520339095032,0.99
dense-l2-n1024-identical-k1-s29-r1-graph,dense-l2-n1024-identical-k1,29,1,graph,ok,2,598934502,1,identical,1023,1,8192,1024,4012,ok,4448,0.389828,0.015753,0,0,,131072,0,0,0,1024,0,0.275904,72.543685,0,0,0,1049600,0.055193,0,dense,73.511877,l2-n1024-identical-s29.tsv,13.603244003686642,0.99
dense-l2-n1024-identical-k1-s29-r1-lazy,dense-l2-n1024-identical-k1,29,1,lazy,ok,2,598934502,1,identical,1023,1,8192,1024,4184,ok,4668,0.208352,0.017972,0,524799,,0,0,0,74144,1024,0,0.277131,48.382169,0,0,0,0,0.054959,0,dense,49.169825,l2-n1024-identical-s29.tsv,20.337676613654818,0.99
dense-l2-n1024-identical-k1-s29-r1-paper,dense-l2-n1024-identical-k1,29,1,paper,ok,2,598934502,1,identical,1023,1,8192,1024,12672,ok,12672,32.778286,0.000846,0,0,1047552,8451072,2097152,0,0,1024,0,0.162106,7.867866,0,0,0,0,0,2048,dense,40.921423,l2-n1024-identical-s29.tsv,24.43707786017119,0.99
dense-l2-n1024-identical-k1-s29-r1-profile,dense-l2-n1024-identical-k1,29,1,profile,ok,2,598934502,1,identical,1023,1,8192,1024,4252,ok,5168,0.33483,0.018075,0,0,,0,0,3072,74168,1024,0,0.276161,0.39753,0,0,0,10234,0.055847,0,dense,1.310345,l2-n1024-identical-s29.tsv,763.1577943213427,0.99
dense-l2-n1024-identical-k1-s29-r2-accept_id,dense-l2-n1024-identical-k1,29,2,accept_id,ok,2,598934502,1,identical,1023,1,8192,1024,3868,ok,4692,0,0.001219,0,0,,0,0,0,0,0,0,0.280333,0.010944,0.000929,0,0,0,0,0,dense,0.455621,l2-n1024-identical-s29.tsv,2194.8066485082995,0.99
dense-l2-n1024-identical-k1-s29-r2-accept_static_degree,dense-l2-n1024-identical-k1,29,2,accept_static_degree,ok,2,598934502,1,identical,1023,1,8192,1024,3720,ok,4584,0,0.001077,0.030356,0,,0,0,0,32,0,0,0.278208,0.010667,0.001286,0,0,0,0,0,dense,0.485885,l2-n1024-identical-s29.tsv,2058.1001677351637,0.99
dense-l2-n1024-identical-k1-s29-r2-adaptive,dense-l2-n1024-identical-k1,29,2,adaptive,ok,2,598934502,1,identical,1023,1,8192,1024,4304,ok,5168,0.206621,0.016724,0,33264,,0,0,2973,74168,1024,0,0.276077,3.273032,0,0.347654,1,9904,0.055312,0,dense,4.401177,l2-n1024-identical-s29.tsv,227.2119480766168,0.99
dense-l2-n1024-identical-k1-s29-r2-graph,dense-l2-n1024-identical-k1,29,2,graph,ok,2,598934502,1,identical,1023,1,8192,1024,4224,ok,4608,0.391348,0.015289,0,0,,131072,0,0,0,1024,0,0.27642,72.535269,0,0,0,1049600,0.054926,0,dense,73.506771,l2-n1024-identical-s29.tsv,13.604188925670535,0.99
dense-l2-n1024-identical-k1-s29-r2-lazy,dense-l2-n1024-identical-k1,29,2,lazy,ok,2,598934502,1,identical,1023,1,8192,1024,4172,ok,4640,0.220661,0.018256,0,524799,,0,0,0,74144,1024,0,0.27945,48.321277,0,0,0,0,0.054652,0,dense,49.123397,l2-n1024-identical-s29.tsv,20.356898363523193,0.99
dense-l2-n1024-identical-k1-s29-r2-paper,dense-l2-n1024-identical-k1,29,2,paper,ok,2,598934502,1,identical,1023,1,8192,1024,12596,ok,12596,33.176002,0.000873,0,0,1047552,8451072,2097152,0,0,1024,0,0.164722,7.985808,0,0,0,0,0,2048,dense,41.444012,l2-n1024-identical-s29.tsv,24.128938096051126,0.99
dense-l2-n1024-identical-k1-s29-r2-profile,dense-l2-n1024-identical-k1,29,2,profile,ok,2,598934502,1,identical,1023,1,8192,1024,4312,ok,5040,0.332274,0.018083,0,0,,0,0,3072,74168,1024,0,0.277743,0.397017,0,0,0,10234,0.055181,0,dense,1.306254,l2-n1024-identical-s29.tsv,765.5478949729531,0.99
dense-l2-n1024-identical-k1-s29-r3-accept_id,dense-l2-n1024-identical-k1,29,3,accept_id,ok,2,598934502,1,identical,1023,1,8192,1024,3940,ok,4712,0,0.00105,0,0,,0,0,0,0,0,0,0.273083,0.010891,0.000924,0,0,0,0,0,dense,0.451227,l2-n1024-identical-s29.tsv,2216.179439616867,0.99
dense-l2-n1024-identical-k1-s29-r3-accept_static_degree,dense-l2-n1024-identical-k1,29,3,accept_static_degree,ok,2,598934502,1,identical,1023,1,8192,1024,3848,ok,4604,0,0.001206,0.03028,0,,0,0,0,32,0,0,0.279847,0.011,0.001279,0,0,0,0,0,dense,0.487264,l2-n1024-identical-s29.tsv,2052.2755631444147,0.99
dense-l2-n1024-identical-k1-s29-r3-adaptive,dense-l2-n1024-identical-k1,29,3,adaptive,ok,2,598934502,1,identical,1023,1,8192,1024,4236,ok,5152,0.206013,0.01683,0,33264,,0,0,2973,74168,1024,0,0.276216,3.296793,0,0.347745,1,9904,0.054882,0,dense,4.425604,l2-n1024-identical-s29.tsv,225.95785795565985,0.99
dense-l2-n1024-identical-k1-s29-r3-graph,dense-l2-n1024-identical-k1,29,3,graph,ok,2,598934502,1,identical,1023,1,8192,1024,4292,ok,4812,0.388645,0.015745,0,0,,131072,0,0,0,1024,0,0.278326,72.526781,0,0,0,1049600,0.05524,0,dense,73.497554,l2-n1024-identical-s29.tsv,13.605894966246089,0.99
dense-l2-n1024-identical-k1-s29-r3-lazy,dense-l2-n1024-identical-k1,29,3,lazy,ok,2,598934502,1,identical,1023,1,8192,1024,4120,ok,4732,0.210052,0.017888,0,524799,,0,0,0,74144,1024,0,0.276702,47.875,0,0,0,0,0.075748,0,dense,48.719286,l2-n1024-identical-s29.tsv,20.525752368374203,0.99
dense-l2-n1024-identical-k1-s29-r3-paper,dense-l2-n1024-identical-k1,29,3,paper,ok,2,598934502,1,identical,1023,1,8192,1024,12448,ok,12448,32.981922,0.000859,0,0,1047552,8451072,2097152,0,0,1024,0,0.162979,7.998903,0,0,0,0,0,2048,dense,41.263079,l2-n1024-identical-s29.tsv,24.23474021412702,0.99
dense-l2-n1024-identical-k1-s29-r3-profile,dense-l2-n1024-identical-k1,29,3,profile,ok,2,598934502,1,identical,1023,1,8192,1024,4120,ok,5008,0.331247,0.017836,0,0,,0,0,3072,74168,1024,0,0.277565,0.398311,0,0,0,10234,0.054762,0,dense,1.306745,l2-n1024-identical-s29.tsv,765.260245878117,0.99
dense-l2-n1024-identical-k1-s47-r1-accept_id,dense-l2-n1024-identical-k1,47,1,accept_id,ok,2,598934502,1,identical,1023,1,8192,1024,3876,ok,4764,0,0.001099,0,0,,0,0,0,0,0,0,0.273366,0.011241,0.00091,0,0,0,0,0,dense,0.450797,l2-n1024-identical-s47.tsv,2218.293378172437,0.99
dense-l2-n1024-identical-k1-s47-r1-accept_static_degree,dense-l2-n1024-identical-k1,47,1,accept_static_degree,ok,2,598934502,1,identical,1023,1,8192,1024,3912,ok,4776,0,0.00118,0.030837,0,,0,0,0,32,0,0,0.276634,0.011196,0.001278,0,0,0,0,0,dense,0.487719,l2-n1024-identical-s47.tsv,2050.360966048073,0.99
dense-l2-n1024-identical-k1-s47-r1-adaptive,dense-l2-n1024-identical-k1,47,1,adaptive,ok,2,598934502,1,identical,1023,1,8192,1024,4252,ok,5168,0.207866,0.016928,0,33264,,0,0,2973,74168,1024,0,0.274697,3.31837,0,0.342873,1,9904,0.05525,0,dense,4.442255,l2-n1024-identical-s47.tsv,225.11089525477487,0.99
dense-l2-n1024-identical-k1-s47-r1-graph,dense-l2-n1024-identical-k1,47,1,graph,ok,2,598934502,1,identical,1023,1,8192,1024,4220,ok,4616,0.389851,0.02131,0,0,,131072,0,0,0,1024,0,0.272512,72.289762,0,0,0,1049600,0.055086,0,dense,73.261412,l2-n1024-identical-s47.tsv,13.649750567188084,0.99
dense-l2-n1024-identical-k1-s47-r1-lazy,dense-l2-n1024-identical-k1,47,1,lazy,ok,2,598934502,1,identical,1023,1,8192,1024,4176,ok,4664,0.209176,0.017947,0,524799,,0,0,0,74144,1024,0,0.275964,47.569642,0,0,0,0,0.054888,0,dense,48.354689,l2-n1024-identical-s47.tsv,20.680517663964295,0.99
dense-l2-n1024-identical-k1-s47-r1-paper,dense-l2-n1024-identical-k1,47,1,paper,ok,2,598934502,1,identical,1023,1,8192,1024,12420,ok,12420,32.711259,0.00091,0,0,1047552,8451072,2097152,0,0,1024,0,0.163158,7.933819,0,0,0,0,0,2048,dense,40.923512,l2-n1024-identical-s47.tsv,24.435830434103504,0.99
dense-l2-n1024-identical-k1-s47-r1-profile,dense-l2-n1024-identical-k1,47,1,profile,ok,2,598934502,1,identical,1023,1,8192,1024,4124,ok,5012,0.334479,0.018046,0,0,,0,0,3072,74168,1024,0,0.292362,0.394781,0,0,0,10234,0.054948,0,dense,1.323459,l2-n1024-identical-s47.tsv,755.5957532496285,0.99
dense-l2-n1024-identical-k1-s47-r2-accept_id,dense-l2-n1024-identical-k1,47,2,accept_id,ok,2,598934502,1,identical,1023,1,8192,1024,3952,ok,4720,0,0.001072,0,0,,0,0,0,0,0,0,0.273573,0.010916,0.00092,0,0,0,0,0,dense,0.449934,l2-n1024-identical-s47.tsv,2222.5481959576296,0.99
dense-l2-n1024-identical-k1-s47-r2-accept_static_degree,dense-l2-n1024-identical-k1,47,2,accept_static_degree,ok,2,598934502,1,identical,1023,1,8192,1024,3680,ok,4452,0,0.00123,0.030492,0,,0,0,0,32,0,0,0.278202,0.011113,0.001259,0,0,0,0,0,dense,0.486195,l2-n1024-identical-s47.tsv,2056.7879143142154,0.99
dense-l2-n1024-identical-k1-s47-r2-adaptive,dense-l2-n1024-identical-k1,47,2,adaptive,ok,2,598934502,1,identical,1023,1,8192,1024,4244,ok,5104,0.209048,0.016894,0,33264,,0,0,2973,74168,1024,0,0.276717,3.27001,0,0.34528,1,9904,0.055206,0,dense,4.411414,l2-n1024-identical-s47.tsv,226.6846865880192,0.99
dense-l2-n1024-identical-k1-s47-r2-graph,dense-l2-n1024-identical-k1,47,2,graph,ok,2,598934502,1,identical,1023,1,8192,1024,4228,ok,4612,0.393527,0.016032,0,0,,131072,0,0,0,1024,0,0.276492,72.474635,0,0,0,1049600,0.054815,0,dense,73.452294,l2-n1024-identical-s47.tsv,13.614278677259557,0.99
dense-l2-n1024-identical-k1-s47-r2-lazy,dense-l2-n1024-identical-k1,47,2,lazy,ok,2,598934502,1,identical,1023,1,8192,1024,4184,ok,4640,0.206683,0.017919,0,524799,,0,0,0,74144,1024,0,0.276219,47.838093,0,0,0,0,0.05505,0,dense,48.623236,l2-n1024-identical-s47.tsv,20.566298795909017,0.99
dense-l2-n1024-identical-k1-s47-r2-paper,dense-l2-n1024-identical-k1,47,2,paper,ok,2,598934502,1,identical,1023,1,8192,1024,12628,ok,12628,33.127742,0.000874,0,0,1047552,8451072,2097152,0,0,1024,0,0.167127,7.939985,0,0,0,0,0,2048,dense,41.35449,l2-n1024-identical-s47.tsv,24.181171137644306,0.99
dense-l2-n1024-identical-k1-s47-r2-profile,dense-l2-n1024-identical-k1,47,2,profile,ok,2,598934502,1,identical,1023,1,8192,1024,4104,ok,4872,0.335159,0.017949,0,0,,0,0,3072,74168,1024,0,0.275583,0.394636,0,0,0,10234,0.055604,0,dense,1.307391,l2-n1024-identical-s47.tsv,764.8821201920466,0.99
