condition,suite,arity,n,distribution,workers,policy_k,key_count,selector_only,baseline,mode,metric,count,median,minimum,maximum,q1,q3,iqr,expected_pairs
main-l2-n32768-uniform-w1-k2,main,2,32768,uniform,1,2,10000,False,graph,lazy,selector_ms,5,3.9856943603073876,3.912365218657653,4.036175909392498,3.9552472501314075,3.9952395356257444,0.039992285494336866,5
main-l2-n32768-uniform-w1-k2,main,2,32768,uniform,1,2,10000,False,graph,profile,batch_ms,5,1.9455485182071015,1.9048554191475244,1.9586872916912066,1.9116442762417094,1.9512842953783816,0.039640019136672144,5
main-l2-n32768-uniform-w1-k2,main,2,32768,uniform,1,2,10000,False,graph,profile,selector_ms,5,2.0640955175371194,2.014773791153459,2.0785826398901612,2.0202371545024933,2.069796142089412,0.04955898758691868,5
main-l2-n32768-zipf-w1-k2,main,2,32768,zipf,1,2,10000,False,graph,adaptive,batch_ms,5,27.018493361116718,26.585006533470125,28.340762548337015,26.998949085950766,28.17347242245625,1.1745233365054837,5
main-l2-n32768-zipf-w1-k2,main,2,32768,zipf,1,2,10000,False,graph,adaptive,selector_ms,5,28.45412102893857,27.99262633354088,29.893297788128745,28.450673652572217,29.64346652087786,1.1927928683056415,5
main-l2-n32768-zipf-w1-k2,main,2,32768,zipf,1,2,10000,False,graph,lazy,batch_ms,5,27.089594096395064,26.600220472544997,28.302853313490132,27.04996690113181,28.092886514618655,1.0429196134868448,5
main-l2-n32768-zipf-w1-k2,main,2,32768,zipf,1,2,10000,False,graph,lazy,selector_ms,5,28.547345049573693,28.03150511393145,29.883860200628693,28.495845080348698,29.595112311555262,1.0992672312065643,5
main-l2-n32768-zipf-w1-k2,main,2,32768,zipf,1,2,10000,False,graph,profile,batch_ms,5,23.411060574075556,22.31872552061348,24.935090941363804,23.323212676624625,23.84912971813781,0.5259170415131855,5
main-l2-n32768-zipf-w1-k2,main,2,32768,zipf,1,2,10000,False,graph,profile,selector_ms,5,24.475246475937336,23.327526073770876,26.15740372179552,24.384138488930148,24.972114202322437,0.5879757133922894,5
main-l2-n512-uniform-w1-k2,main,2,512,uniform,1,2,10000,False,graph,adaptive,batch_ms,5,0.9738756711888807,0.95866788371038,0.9836040310105779,0.9692492389984109,0.9761139925175145,0.00686475351910365,5
main-l2-n512-uniform-w1-k2,main,2,512,uniform,1,2,10000,False,graph,adaptive,selector_ms,5,0.932516449248151,0.9026382246211178,0.974467637418095,0.9093903941337683,0.9529491473123023,0.04355875317853397,5
main-l2-n512-uniform-w1-k2,main,2,512,uniform,1,2,10000,False,graph,lazy,batch_ms,5,0.9790288831201306,0.9598146084839018,0.9928417610302946,0.9738599829073742,0.9856546488303201,0.011794665922945868,5
main-l2-n512-uniform-w1-k2,main,2,512,uniform,1,2,10000,False,graph,lazy,selector_ms,5,0.94823889075232,0.9193656634940207,0.9754136664604367,0.9303019148201476,0.9553508226589766,0.02504890783882907,5
main-l2-n512-uniform-w1-k2,main,2,512,uniform,1,2,10000,False,graph,profile,batch_ms,5,0.9126543572023125,0.9107260515421984,0.9389166449829048,0.9120696631683831,0.9338753585421453,0.0218056953737622,5
main-l2-n512-uniform-w1-k2,main,2,512,uniform,1,2,10000,False,graph,profile,selector_ms,5,0.8632287506437357,0.8170988517981248,0.8819711838886872,0.8323927896496583,0.8723956174285485,0.04000282777889019,5
main-l2-n512-zipf-w1-k2,main,2,512,zipf,1,2,10000,False,graph,adaptive,batch_ms,5,1.6904859142802624,1.59096591208739,1.8005218694707508,1.631973733079049,1.7027554153397695,0.07078168226072057,5
main-l2-n512-zipf-w1-k2,main,2,512,zipf,1,2,10000,False,graph,adaptive,selector_ms,5,1.9343389255359635,1.8063917931595435,2.099232715593667,1.8571483727391431,1.9417012220472345,0.08455284930809137,5
main-l2-n512-zipf-w1-k2,main,2,512,zipf,1,2,10000,False,graph,lazy,batch_ms,5,1.6651917978881545,1.610069230209802,1.768491181704499,1.65861238299077,1.7158149773397597,0.05720259434898978,5
main-l2-n512-zipf-w1-k2,main,2,512,zipf,1,2,10000,False,graph,lazy,selector_ms,5,1.927443845434321,1.8259022845651032,2.06474986462605,1.9102582635438246,1.972344348653365,0.06208608510954039,5
main-l2-n512-zipf-w1-k2,main,2,512,zipf,1,2,10000,False,graph,profile,batch_ms,5,1.465128386083879,1.3200086743155155,1.4729831010061338,1.4266370974948033,1.4659030476961747,0.03926595020137147,5
main-l2-n512-zipf-w1-k2,main,2,512,zipf,1,2,10000,False,graph,profile,selector_ms,5,1.588365429776436,1.4151109889150413,1.609818540365687,1.5489064774600845,1.6049597001837814,0.05605322272369695,5
main-l2-n8192-uniform-w1-k2,main,2,8192,uniform,1,2,10000,False,graph,adaptive,batch_ms,5,1.399518445336911,1.3146956691410698,1.4202232713183636,1.3828525612109046,1.405166073965123,0.022313512754218445,5
main-l2-n8192-uniform-w1-k2,main,2,8192,uniform,1,2,10000,False,graph,adaptive,selector_ms,5,1.5472648544628056,1.4710057179642024,1.565449648834616,1.5227971347278708,1.5485713687595526,0.025774234031681775,5
main-l2-n8192-uniform-w1-k2,main,2,8192,uniform,1,2,10000,False,graph,lazy,batch_ms,5,1.3873528143393095,1.3713412442469899,1.425456344629432,1.37774582026909,1.4093187569580887,0.03157293668899874,5
main-l2-n8192-uniform-w1-k2,main,2,8192,uniform,1,2,10000,False,graph,lazy,selector_ms,5,1.5340419303029615,1.4921171952158252,1.5636172148706449,1.5325821002385744,1.5570862474095712,0.024504147170996804,5
main-l2-n8192-uniform-w1-k2,main,2,8192,uniform,1,2,10000,False,graph,profile,batch_ms,5,1.129854675952057,1.1209371543451871,1.1340816544506158,1.1213218745161857,1.1323420362893444,0.011020161773158677,5
main-l2-n8192-uniform-w1-k2,main,2,8192,uniform,1,2,10000,False,graph,profile,selector_ms,5,1.1591543572170873,1.14904219524113,1.175729058541229,1.1569205462969077,1.1654024165309274,0.008481870234019695,5
main-l2-n8192-zipf-w1-k2,main,2,8192,zipf,1,2,10000,False,graph,adaptive,batch_ms,5,10.372111264143797,10.066521712470564,10.729285191804928,10.292362908784119,10.570615776126811,0.27825286734269206,5
main-l2-n8192-zipf-w1-k2,main,2,8192,zipf,1,2,10000,False,graph,adaptive,selector_ms,5,11.357851658747395,11.003542836237214,11.7735101601111,11.299962403314442,11.593312883731949,0.2933504804175069,5
main-l2-n8192-zipf-w1-k2,main,2,8192,zipf,1,2,10000,False,graph,lazy,batch_ms,5,10.341161521310699,10.130132230423861,10.753499931249488,10.336397334690984,10.609495005370116,0.2730976706791317,5
main-l2-n8192-zipf-w1-k2,main,2,8192,zipf,1,2,10000,False,graph,lazy,selector_ms,5,11.380190555657297,11.072294788996848,11.800184509517472,11.32783213670131,11.635450657388809,0.3076185206874982,5
main-l2-n8192-zipf-w1-k2,main,2,8192,zipf,1,2,10000,False,graph,profile,batch_ms,5,9.795919807641633,9.409547059502495,9.964402185898878,9.525997135076604,9.807034623954415,0.28103748887781066,5
main-l2-n8192-zipf-w1-k2,main,2,8192,zipf,1,2,10000,False,graph,profile,selector_ms,5,10.663941874628827,10.209402384788891,10.806900457617031,10.366925579227422,10.688354072524419,0.3214284932969971,5
scale-l2-n8192-zipf-w2-k2,scale,2,8192,zipf,2,2,10000,False,graph,adaptive,batch_ms,5,10.745361514461576,10.528787398000205,10.964846021717747,10.661114911493485,10.905166871015343,0.2440519595218582,5
scale-l2-n8192-zipf-w2-k2,scale,2,8192,zipf,2,2,10000,False,graph,adaptive,selector_ms,5,11.42754831606397,11.179863826866548,11.673757635602016,11.34550536779494,11.61719729628959,0.27169192849464885,5
scale-l2-n8192-zipf-w2-k2,scale,2,8192,zipf,2,2,10000,False,graph,lazy,batch_ms,5,10.764615183297924,10.508157003078809,11.053140775615594,10.666692297474333,10.886657021501955,0.2199647240276228,5
scale-l2-n8192-zipf-w2-k2,scale,2,8192,zipf,2,2,10000,False,graph,lazy,selector_ms,5,11.456300430873263,11.172677075083357,11.758099532232238,11.3516695840042,11.586383281742915,0.2347136977387141,5
scale-l2-n8192-zipf-w2-k2,scale,2,8192,zipf,2,2,10000,False,graph,profile,batch_ms,5,10.043561341008738,9.790092894848227,10.215463866422123,9.884673892124642,10.124011970692331,0.2393380785676893,5
scale-l2-n8192-zipf-w2-k2,scale,2,8192,zipf,2,2,10000,False,graph,profile,selector_ms,5,10.62668761072414,10.343379248143574,10.831367000351728,10.44696901649653,10.71881087233236,0.27184185583583087,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,graph,adaptive,batch_ms,5,10.924649566654482,10.578889080799467,11.355845157588481,10.841611929829515,11.060686394039235,0.21907446420972043,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,graph,adaptive,selector_ms,5,11.37759238161011,11.037032414177727,11.828198034315959,11.296819498932116,11.554665316689045,0.2578458177569285,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,graph,lazy,batch_ms,5,10.964815228963564,10.478592654375351,11.418866563234184,10.818835791584657,11.064433591114204,0.24559779952954663,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,graph,lazy,selector_ms,5,11.428936607478926,10.917476473307445,11.906268037318787,11.284814116105897,11.534423924494462,0.2496098083885645,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,graph,profile,batch_ms,5,10.17296246587114,9.874136934899049,10.443140120362544,9.940161493392358,10.221986322655415,0.28182482926305674,5
scale-l2-n8192-zipf-w4-k2,scale,2,8192,zipf,4,2,10000,False,graph,profile,selector_ms,5,10.561173347790465,10.25433747145864,10.847379850267084,10.328006579821785,10.629849740444813,0.30184316062302763,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,graph,adaptive,batch_ms,5,14.403457224640347,14.29929878316841,14.425607503334911,14.399804908337657,14.41048893666771,0.010684028330052442,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,graph,adaptive,selector_ms,5,16.064502325658214,15.932344150829268,16.09470137922721,16.03849734702872,16.06650262184463,0.028005274815910752,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,graph,lazy,batch_ms,5,1.5055246384382897,1.5028592972105559,1.509670686247512,1.5044297111162521,1.5057403275937147,0.0013106164774625562,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,graph,lazy,selector_ms,5,1.5114111491204902,1.5088861750519225,1.5156364895516814,1.510271727419193,1.5116684857932137,0.0013967583740206457,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,graph,profile,batch_ms,5,34.27826112952074,34.107966682128065,34.41728579949173,34.15425201865964,34.355306253768696,0.20105423510905496,5
worst-l2-n1024-identical-w1-k1,worst,2,1024,identical,1,1,10000,False,graph,profile,selector_ms,5,45.99091403682759,45.7457785187468,46.56041040222676,45.834247236153516,46.263413583810525,0.42916634765700934,5
worst-l2-n16384-identical-w1-k1,worst,2,16384,identical,1,1,10000,False,graph,adaptive,batch_ms,5,122.32249275133952,122.04089036213327,124.39319647875361,122.24840846005132,124.23604747548079,1.9876390154294654,5
worst-l2-n16384-identical-w1-k1,worst,2,16384,identical,1,1,10000,False,graph,adaptive,selector_ms,5,127.37595313788518,127.11202554649466,129.57749485887183,127.2829115408109,129.3736067081701,2.0906951673591863,5
worst-l2-n16384-identical-w1-k1,worst,2,16384,identical,1,1,10000,False,graph,lazy,batch_ms,5,1.9732805202700274,1.9687602991604531,2.011382497323028,1.9716612801642663,2.002977829254436,0.031316549090169454,5
worst-l2-n16384-identical-w1-k1,worst,2,16384,identical,1,1,10000,False,graph,lazy,selector_ms,5,1.9738804881625853,1.9693781518584335,2.01202920137639,1.9723057338627474,2.0036117519674983,0.031306018104750866,5
worst-l2-n16384-identical-w1-k1,worst,2,16384,identical,1,1,10000,False,graph,profile,batch_ms,5,826.3574357800504,794.9825674380348,843.2296026463221,825.8357824316564,841.1129618789586,15.27717944730216,5
worst-l2-n16384-identical-w1-k1,worst,2,16384,identical,1,1,10000,False,graph,profile,selector_ms,5,1129.9017571998356,1070.8521527954115,1151.8756021840707,1127.1111803195552,1148.4483949766884,21.337214657133245,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,graph,adaptive,batch_ms,5,4.595103235622014,4.550141689476327,4.648932027104148,4.558848721474677,4.600539568153763,0.04169084667908596,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,graph,adaptive,selector_ms,5,5.234948429182126,5.136798816041745,5.311588346128252,5.184711632209194,5.236716939610989,0.05200530740179499,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,graph,lazy,batch_ms,5,1.3640971144407696,1.3566199998357469,1.370903333787969,1.3622300857428622,1.3665816239364912,0.00435153819362899,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,graph,lazy,selector_ms,5,1.3806807950009037,1.3738819266962647,1.3826347813182385,1.378077633704793,1.3808907993596902,0.0028131656548970874,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,graph,profile,batch_ms,5,7.787311044587766,7.600529478476047,7.881202744889716,7.6798544906282995,7.791495637391298,0.11164114676299874,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,graph,profile,selector_ms,5,10.123553224521032,9.784901388869317,10.294555852644088,10.031532397615843,10.173337094084173,0.1418046964683306,5
worst-l2-n4096-identical-w1-k1,worst,2,4096,identical,1,1,10000,False,graph,adaptive,batch_ms,5,42.2101192847844,41.64053468860431,42.44795405566472,42.180047413005944,42.31517818153233,0.1351307685263876,5
worst-l2-n4096-identical-w1-k1,worst,2,4096,identical,1,1,10000,False,graph,adaptive,selector_ms,5,45.42763682203828,44.92409547178287,45.58870294814188,45.37927470797386,45.43352802343378,0.05425331545991696,5
worst-l2-n4096-identical-w1-k1,worst,2,4096,identical,1,1,10000,False,graph,lazy,batch_ms,5,1.6527431504504198,1.652132931542217,1.6538095046972647,1.6524526919712499,1.6528825933545668,0.00042990138331688854,5
worst-l2-n4096-identical-w1-k1,worst,2,4096,identical,1,1,10000,False,graph,lazy,selector_ms,5,1.6545722646321734,1.6538557890899424,1.6556772405538973,1.65419350771429,1.654621114971609,0.00042760725731905147,5
worst-l2-n4096-identical-w1-k1,worst,2,4096,identical,1,1,10000,False,graph,profile,batch_ms,5,161.82142057550234,160.58906429458648,163.3981943000752,161.4912536594318,161.9228042029315,0.43155054349969646,5
worst-l2-n4096-identical-w1-k1,worst,2,4096,identical,1,1,10000,False,graph,profile,selector_ms,5,221.71895096922785,221.50450974603382,223.0563154938975,221.69055553304676,222.84801998163735,1.1574644485905878,5
worst-l4-n1024-identical-w1-k1,worst,4,1024,identical,1,1,10000,False,graph,adaptive,batch_ms,5,9.453803816247639,9.440188825764801,9.485219757082243,9.44091108504083,9.460994195581309,0.02008311054047951,5
worst-l4-n1024-identical-w1-k1,worst,4,1024,identical,1,1,10000,False,graph,adaptive,selector_ms,5,10.39748490677487,10.378592705090663,10.436291375664494,10.390769188522599,10.435419957410872,0.04465076888827291,5
worst-l4-n1024-identical-w1-k1,worst,4,1024,identical,1,1,10000,False,graph,lazy,batch_ms,5,1.3748673557331124,1.3707094855370867,1.3809132835135722,1.3713672386519484,1.378750010069752,0.007382771417803635,5
worst-l4-n1024-identical-w1-k1,worst,4,1024,identical,1,1,10000,False,graph,lazy,selector_ms,5,1.3802780853855707,1.3760194525135125,1.3865371019795365,1.3767452350762617,1.3858078177859847,0.009062582709723044,5
worst-l4-n1024-identical-w1-k1,worst,4,1024,identical,1,1,10000,False,graph,profile,batch_ms,5,18.880610357800467,18.729648053306146,18.970061395572273,18.8665338494901,18.899428196598322,0.03289434710822192,5
worst-l4-n1024-identical-w1-k1,worst,4,1024,identical,1,1,10000,False,graph,profile,selector_ms,5,23.40542398235241,23.315966558938428,23.49716636838411,23.38521784819844,23.426168757666456,0.04095090946801605,5
worst-l4-n16384-identical-w1-k1,worst,4,16384,identical,1,1,10000,False,graph,adaptive,batch_ms,5,95.46676309331848,94.64015918157583,96.12187096517044,95.46085692758794,95.65578922161662,0.19493229402867485,5
worst-l4-n16384-identical-w1-k1,worst,4,16384,identical,1,1,10000,False,graph,adaptive,selector_ms,5,99.751356049668,98.89488135179548,100.48288509984118,99.73826463256333,99.95118534667066,0.2129207141073266,5
worst-l4-n16384-identical-w1-k1,worst,4,16384,identical,1,1,10000,False,graph,lazy,batch_ms,5,1.7767715668390345,1.7593697683809684,1.792184094484773,1.7763117134686157,1.7784248330499315,0.00211311958131577,5
worst-l4-n16384-identical-w1-k1,worst,4,16384,identical,1,1,10000,False,graph,lazy,selector_ms,5,1.7773944862194506,1.7600143474327243,1.7928373059429887,1.776964658509413,1.7790614356982117,0.0020967771887987485,5
worst-l4-n16384-identical-w1-k1,worst,4,16384,identical,1,1,10000,False,graph,profile,batch_ms,5,449.6059703048328,446.1169384322353,454.4659829849886,448.81078391598027,450.52038935883706,1.7096054428567982,5
worst-l4-n16384-identical-w1-k1,worst,4,16384,identical,1,1,10000,False,graph,profile,selector_ms,5,564.1096461937457,559.9058112037761,569.1128597698139,564.0959022060623,564.3107791263237,0.21487692026141758,5
worst-l4-n256-identical-w1-k1,worst,4,256,identical,1,1,10000,False,graph,adaptive,batch_ms,5,2.7666213635142896,2.7442247631509233,2.776179255215172,2.761998165869567,2.7749497840368997,0.01295161816733259,5
worst-l4-n256-identical-w1-k1,worst,4,256,identical,1,1,10000,False,graph,adaptive,selector_ms,5,3.0151621458641156,2.9876801808986095,3.0310034561394326,3.010959189022861,3.029629230476314,0.018670041453452857,5
worst-l4-n256-identical-w1-k1,worst,4,256,identical,1,1,10000,False,graph,lazy,batch_ms,5,1.2223859084785758,1.2067211425789388,1.2366771449032223,1.2170552669300327,1.2312150715303924,0.014159804600359704,5
worst-l4-n256-identical-w1-k1,worst,4,256,identical,1,1,10000,False,graph,lazy,selector_ms,5,1.2423609315942112,1.2182779951537501,1.2512640087332858,1.229748789348011,1.2439307984213632,0.014182009073352209,5
worst-l4-n256-identical-w1-k1,worst,4,256,identical,1,1,10000,False,graph,profile,batch_ms,5,4.296379230011254,4.2704460068491565,4.331713621343777,4.278053221234202,4.323887864919324,0.04583464368512136,5
worst-l4-n256-identical-w1-k1,worst,4,256,identical,1,1,10000,False,graph,profile,selector_ms,5,5.092692140932537,5.047349026240029,5.13704102031268,5.06522575140306,5.123636980574171,0.05841122917111097,5
worst-l4-n4096-identical-w1-k1,worst,4,4096,identical,1,1,10000,False,graph,adaptive,batch_ms,5,30.71132689467338,30.464284909512326,30.746903016932528,30.541484872775662,30.745315735292166,0.2038308625165044,5
worst-l4-n4096-identical-w1-k1,worst,4,4096,identical,1,1,10000,False,graph,adaptive,selector_ms,5,32.968568725768044,32.76333625801242,33.069229988615966,32.79352258203484,33.01332871812229,0.21980613608744903,5
worst-l4-n4096-identical-w1-k1,worst,4,4096,identical,1,1,10000,False,graph,lazy,batch_ms,5,1.505304108806616,1.5040053753558529,1.507590019861824,1.5045063590404049,1.5075494967863885,0.0030431377459836373,5
worst-l4-n4096-identical-w1-k1,worst,4,4096,identical,1,1,10000,False,graph,lazy,selector_ms,5,1.507059776104225,1.505779396054128,1.5094593139532624,1.5062526162646601,1.5092944442924716,0.0030418280278114995,5
worst-l4-n4096-identical-w1-k1,worst,4,4096,identical,1,1,10000,False,graph,profile,batch_ms,5,89.02051380182345,88.79744432391446,89.59197565233302,88.80736034700604,89.40322199159478,0.5958616445887372,5
worst-l4-n4096-identical-w1-k1,worst,4,4096,identical,1,1,10000,False,graph,profile,selector_ms,5,112.07940720076073,111.93939005870796,112.44056994754787,112.04852481197086,112.11765855137556,0.06913373940469114,5
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,graph,adaptive,batch_ms,5,0.685793695468618,0.6811953056102028,0.7230330831248263,0.6857173416999429,0.6917594496844195,0.006042107984476575,5
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,graph,adaptive,selector_ms,5,0.631363429553612,0.567890226383316,0.6422137762274172,0.62543953523926,0.6385445821671331,0.013105046927873065,5
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,graph,lazy,batch_ms,5,1.01740372407956,0.995154050193838,1.1341509948214774,1.0020562381123734,1.127751572327044,0.1256953342146705,5
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,graph,lazy,selector_ms,5,1.1180096075410135,1.0216432198451677,1.1589259796806965,1.023023380331965,1.1448345402878357,0.12181115995587066,5
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,graph,profile,batch_ms,5,0.7250529601962314,0.7040490797546013,0.7728826151560179,0.7208683110831701,0.7327694593667848,0.01190114828361477,5
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,graph,profile,selector_ms,5,0.6295615781146329,0.5880783830922335,0.6798214577322955,0.6103573476017581,0.6570128479657388,0.046655500363980695,5
